project,seed,profile,dose,latency,model,n_pos_noisy,n_pos_retained,mcc_avg,gmean_avg,mcc,gmean
commons-dbcp,999,symmetric,0.15,uniform,NA(damp),199,50,-0.01689860435070115,0.44841830442107816,-0.04288545805176607,0.2963211638282352
commons-dbcp,999,symmetric,0.15,uniform,NA(fp_filter),199,50,-0.0294395255489935,0.44158372001929547,-0.033239342910650324,0.3632107175721759
commons-dbcp,999,symmetric,0.15,none,OOB,199,50,0.05130351109996536,0.5152266992822963,-0.026859847314846277,0.3757830485921309
commons-dbcp,999,symmetric,0.15,none,ORB,199,50,0.03813271109932743,0.48788093388486165,-0.017089526130526958,0.3517235206124097
commons-dbcp,999,symmetric,0.15,none,NA(damp),199,50,0.013070075311829828,0.4619633881551806,-0.022985671740940804,0.3472357089235017
commons-dbcp,999,symmetric,0.15,none,NA(fp_filter),199,50,0.0699435249938537,0.5055853190442048,0.010851137353781178,0.5217435752777689
commons-dbcp,999,symmetric,0.2,uniform,OOB,241,47,-0.02914426824607981,0.3882373006133713,-0.11678799682535802,0.11211634008283655
commons-dbcp,999,symmetric,0.2,uniform,ORB,241,47,-0.10582984615541881,0.3648389257508207,-0.07248776493466443,0.24680245462712636
commons-dbcp,999,symmetric,0.2,uniform,NA(damp),241,47,-0.056845509845979435,0.36775134935594506,-0.07255664377749757,0.16646672101016538
commons-dbcp,999,symmetric,0.2,uniform,NA(fp_filter),241,47,-0.11024024664542782,0.3245161348651508,-0.0777892113872782,0.16674442371555362
commons-dbcp,999,symmetric,0.2,none,OOB,241,47,0.028589894273063614,0.5011279374032502,-0.022077360714059586,0.3937737188910707
commons-dbcp,999,symmetric,0.2,none,ORB,241,47,-0.008011709338103945,0.43038299562510685,-0.036069820520839686,0.2638599700183105
commons-dbcp,999,symmetric,0.2,none,NA(damp),241,47,0.03162222003991334,0.49611818583099304,-0.02085953188210557,0.3623719346743797
commons-dbcp,999,symmetric,0.2,none,NA(fp_filter),241,47,-0.007046286820709299,0.38884173894239565,-0.02950586749274541,0.29288421807361964
commons-dbcp,999,symmetric,0.25,uniform,OOB,283,45,-0.010202531897552783,0.42515894998383746,-0.11042221267245453,0.14441048727623754
commons-dbcp,999,symmetric,0.25,uniform,ORB,283,45,-0.07310881072337438,0.41031800497138105,-0.05393849291640244,0.29826463592762165
commons-dbcp,999,symmetric,0.25,uniform,NA(damp),283,45,-0.007678056417631658,0.45900711706330977,-0.04432306702990846,0.3265535332846526
commons-dbcp,999,symmetric,0.25,uniform,NA(fp_filter),283,45,-0.014279222599561886,0.4944208646867598,0.021489184313982248,0.5824365183818733
commons-dbcp,999,symmetric,0.25,none,OOB,283,45,-0.0025194780501286073,0.47179184479203595,-0.02309415926962499,0.39842255084027633
commons-dbcp,999,symmetric,0.25,none,ORB,283,45,-0.02020935911542491,0.42877989099564545,-0.03027856707359113,0.3064140124295631
commons-dbcp,999,symmetric,0.25,none,NA(damp),283,45,-0.02590072107337279,0.42646350818977574,-0.023853348817078623,0.3266948026371711
commons-dbcp,999,symmetric,0.25,none,NA(fp_filter),283,45,0.00743065427872123,0.43903191110127027,-0.0026819643823362623,0.3789517596561589
commons-dbcp,999,symmetric,0.3,uniform,OOB,339,39,-0.016751851249912634,0.40647706213289425,-0.09115497444038206,0.1477879603011248
commons-dbcp,999,symmetric,0.3,uniform,ORB,339,39,-0.09261307627895722,0.3513860431113483,-0.08374805692543529,0.16902681935557484
commons-dbcp,999,symmetric,0.3,uniform,NA(damp),339,39,-0.01741083307084165,0.4495136580760715,-0.04221575495136833,0.3320632157039742
commons-dbcp,999,symmetric,0.3,uniform,NA(fp_filter),339,39,-0.03029365636715522,0.4168201030653025,-0.05404126961559515,0.23918598669324245
commons-dbcp,999,symmetric,0.3,none,OOB,339,39,-0.027681256836616566,0.43910272053561716,-0.03972248184965341,0.313371636840243
commons-dbcp,999,symmetric,0.3,none,ORB,339,39,0.007213995221535438,0.4803070872911599,-0.020386834350910946,0.38007138317217526
commons-dbcp,999,symmetric,0.3,none,NA(damp),339,39,-0.033819792080226806,0.42156679021378096,-0.035484681140001494,0.2880762244784768
commons-dbcp,999,symmetric,0.3,none,NA(fp_filter),339,39,-0.021639101110924232,0.40481987433820954,-0.018883881642814092,0.32262327062177304
commons-dbcp,999,fp_heavy,0.05,uniform,OOB,96,53,-0.0049681383621192655,0.38138856261480303,-0.07065928590250546,0.15947802173160064
commons-dbcp,999,fp_heavy,0.05,uniform,ORB,96,53,-0.05269754044344874,0.39935888891195903,-0.062215526173761714,0.26667859802626004
commons-dbcp,999,fp_heavy,0.05,uniform,NA(damp),96,53,-0.04688422067376595,0.4025973889941978,-0.07142622181856884,0.24696216580948085
commons-dbcp,999,fp_heavy,0.05,uniform,NA(fp_filter),96,53,-0.05613861695993312,0.34044104987051116,-0.029461777149116516,0.2023561515640103
commons-dbcp,999,fp_heavy,0.05,none,OOB,96,53,0.058080092576664036,0.5098880952174072,-0.0196704976336756,0.3891828066275461
commons-dbcp,999,fp_heavy,0.05,none,ORB,96,53,0.030018321776768348,0.48397430575705347,0.013822471257315696,0.5495771139161416
commons-dbcp,999,fp_heavy,0.05,none,NA(damp),96,53,0.022532872742670587,0.42918459172648954,-0.025338707593034193,0.23155256069896893
commons-dbcp,999,fp_heavy,0.05,none,NA(fp_filter),96,53,0.042119449049886216,0.4527793278014836,0.034137131769003064,0.5394589935454978
commons-dbcp,999,fp_heavy,0.1,uniform,OOB,141,50,-0.01615760334189426,0.4009620512806256,-0.10591801229027774,0.1598798319497018
commons-dbcp,999,fp_heavy,0.1,uniform,ORB,141,50,-0.011795878982608539,0.45526439528012863,-0.048431867499453295,0.29333161442340444
commons-dbcp,999,fp_heavy,0.1,uniform,NA(damp),141,50,-0.03530592252073769,0.38180552932009626,-0.03340795557749487,0.22874905751062355
commons-dbcp,999,fp_heavy,0.1,uniform,NA(fp_filter),141,50,-0.023483649179479253,0.3657413506769075,-0.05874286297150837,0.14903656914319324
commons-dbcp,999,fp_heavy,0.1,none,OOB,141,50,0.03219599953329251,0.5030087591738549,-0.01756414211585888,0.4196020527692171
commons-dbcp,999,fp_heavy,0.1,none,ORB,141,50,0.033695371894890934,0.4729714109366816,-0.02672623357474811,0.329441328565668
commons-dbcp,999,fp_heavy,0.1,none,NA(damp),141,50,0.05668617596880816,0.534981328957796,0.0074433869578332135,0.5301948053229916
commons-dbcp,999,fp_heavy,0.1,none,NA(fp_filter),141,50,0.09014299143883212,0.5096647490115521,-0.024667419925495582,0.31916153455024215
commons-dbcp,999,fp_heavy,0.15,uniform,OOB,193,47,-0.022723821028511414,0.3911374018889875,-0.10938327805178973,0.1417633175784652
commons-dbcp,999,fp_heavy,0.15,uniform,ORB,193,47,-0.09626801721213046,0.32576880199557023,-0.040137409753716685,0.30937380700543077
commons-dbcp,999,fp_heavy,0.15,uniform,NA(damp),193,47,-0.048539536654119954,0.3556539192271744,-0.0795067416475152,0.13712923280279765
commons-dbcp,999,fp_heavy,0.15,uniform,NA(fp_filter),193,47,-0.05918393866467786,0.324006755452874,-0.06457027966052585,0.14916823593422732
commons-dbcp,999,fp_heavy,0.15,none,OOB,193,47,0.020703914244348934,0.4775539377568866,-0.03556456270775417,0.32599847597571047
commons-dbcp,999,fp_heavy,0.15,none,ORB,193,47,0.030905971131688078,0.47602292453238554,-0.024949745971962076,0.32638316792340005
commons-dbcp,999,fp_heavy,0.15,none,NA(damp),193,47,0.028055651311880626,0.4951540518092232,-0.010237992025056805,0.42313456614461736
commons-dbcp,999,fp_heavy,0.15,none,NA(fp_filter),193,47,0.05685109598138504,0.5023799230803156,0.03480785565917518,0.5814105331319104
commons-dbcp,999,fp_heavy,0.2,uniform,OOB,229,42,-0.004099190082403606,0.42776370389287394,-0.11456130649614463,0.1370285663713224
commons-dbcp,999,fp_heavy,0.2,uniform,ORB,229,42,-0.10435206268539296,0.3192617174067814,-0.09209966711081699,0.12850286989889081
commons-dbcp,999,fp_heavy,0.2,uniform,NA(damp),229,42,-0.056331731773348395,0.3968933224702955,-0.04192785537002249,0.33462009882489524
commons-dbcp,999,fp_heavy,0.2,uniform,NA(fp_filter),229,42,-0.06659513474589816,0.39975885299277586,-0.048355854898638216,0.28730269034186934
commons-dbcp,999,fp_heavy,0.2,none,OOB,229,42,0.00616901712199518,0.46862724997093924,-0.02888060397832258,0.35207487220996037
commons-dbcp,999,fp_heavy,0.2,none,ORB,229,42,0.01078085381841356,0.472682489136563,-0.022816702201167903,0.36178567605532586
commons-dbcp,999,fp_heavy,0.2,none,NA(damp),229,42,0.022432329572369843,0.4925503195157618,-0.022730516647177148,0.3869034266727704
commons-dbcp,999,fp_heavy,0.2,none,NA(fp_filter),229,42,0.05558101338476847,0.4960660074585388,-0.006487582659823488,0.41433907848467477
commons-dbcp,999,fp_heavy,0.25,uniform,OOB,271,36,-0.039065621566741114,0.3986432266173856,-0.11243606836815098,0.1409980342824729
commons-dbcp,999,fp_heavy,0.25,uniform,ORB,271,36,-0.05248253132951648,0.4380701544459343,-0.00689146941031456,0.42962285711544723
commons-dbcp,999,fp_heavy,0.25,uniform,NA(damp),271,36,-0.06855171408340016,0.4023939985769525,-0.05270907577757464,0.2986033785359982
commons-dbcp,999,fp_heavy,0.25,uniform,NA(fp_filter),271,36,-0.06227405936871619,0.40316976261516485,-0.05362246769868854,0.2889978891350316
commons-dbcp,999,fp_heavy,0.25,none,OOB,271,36,0.008482052891344391,0.48371896960586563,-0.019549587856326413,0.4108775857682991
commons-dbcp,999,fp_heavy,0.25,none,ORB,271,36,-0.017803023132026655,0.442190061697358,-0.021391426455357906,0.3623463567082862
commons-dbcp,999,fp_heavy,0.25,none,NA(damp),271,36,0.006243968584788336,0.47023034765421207,-0.01781925874313377,0.380046216053065
commons-dbcp,999,fp_heavy,0.25,none,NA(fp_filter),271,36,0.009674483608055971,0.4384052019125171,-0.010661108835539494,0.3669302916890589
commons-dbcp,999,fp_heavy,0.3,uniform,OOB,324,33,0.0008909869824484993,0.4525071179015981,-0.06569773423706327,0.2381226795395405
commons-dbcp,999,fp_heavy,0.3,uniform,ORB,324,33,-0.07015706438799664,0.4042512563792212,-0.044241015762915926,0.3263943269457057
commons-dbcp,999,fp_heavy,0.3,uniform,NA(damp),324,33,-0.0575618852941205,0.4093456849602423,-0.06385068219829622,0.25488379240639414
commons-dbcp,999,fp_heavy,0.3,uniform,NA(fp_filter),324,33,-0.05777279414864254,0.41700262160430507,-0.03730607555928233,0.34418620572576175
commons-dbcp,999,fp_heavy,0.3,none,OOB,324,33,-0.036367273056753836,0.42536844689249553,-0.042146126003558174,0.3030194233117126
commons-dbcp,999,fp_heavy,0.3,none,ORB,324,33,-0.0395303931035609,0.4071048922825919,-0.03496796201284046,0.27551937742935656
commons-dbcp,999,fp_heavy,0.3,none,NA(damp),324,33,0.01754169081325667,0.4951377015676079,-0.018628207513935815,0.40136076471276083
commons-dbcp,999,fp_heavy,0.3,none,NA(fp_filter),324,33,-0.039819789242552764,0.2927589613744258,-0.03804643765663666,0.08111967920291073
commons-dbcp,999,mid,0.05,uniform,OOB,91,50,0.005435595144542557,0.4222258322591947,-0.05666651473722116,0.29023130533104674
commons-dbcp,999,mid,0.05,uniform,ORB,91,50,-0.0508443251983582,0.39166736572338856,-0.062301582663561075,0.2652811179805146
commons-dbcp,999,mid,0.05,uniform,NA(damp),91,50,-0.05540307682913914,0.3627583069227496,-0.09823022243951259,0.12988999778452426
commons-dbcp,999,mid,0.05,uniform,NA(fp_filter),91,50,-0.07566056117426251,0.3592367544538496,-0.054574230116536164,0.28316588708635493
commons-dbcp,999,mid,0.05,none,OOB,91,50,0.05699969641938846,0.5306523644245761,0.012446887617752363,0.5521622514547394
commons-dbcp,999,mid,0.05,none,ORB,91,50,0.057433207471652654,0.5205880389217652,0.016891147758874174,0.564469665312992
commons-dbcp,999,mid,0.05,none,NA(damp),91,50,0.0872989530350055,0.5776295279807333,0.0334985493153384,0.6263024382597129
commons-dbcp,999,mid,0.05,none,NA(fp_filter),91,50,0.021323337256275204,0.3521763462296549,-0.03420470061739113,0.14699081665539357
commons-dbcp,999,mid,0.1,uniform,OOB,124,42,0.01313812838835758,0.4465240638994771,-0.054295049959151506,0.2930915258860706
commons-dbcp,999,mid,0.1,uniform,ORB,124,42,-0.02264740340791636,0.4462407429547839,-0.04561360770556213,0.32365712409034364
commons-dbcp,999,mid,0.1,uniform,NA(damp),124,42,-0.03298681315120851,0.40286483761953684,-0.07919622189134631,0.17394343111866314
commons-dbcp,999,mid,0.1,uniform,NA(fp_filter),124,42,-0.03468397623723597,0.4151016824600159,-0.01476069122796608,0.4194871182210815
commons-dbcp,999,mid,0.1,none,OOB,124,42,0.022806854257660308,0.5029119985818458,0.0008599955276666649,0.501578043858183
commons-dbcp,999,mid,0.1,none,ORB,124,42,0.005300391019503581,0.4713877386926325,0.011534769218321164,0.5379266704512428
commons-dbcp,999,mid,0.1,none,NA(damp),124,42,0.014516348595525178,0.4839060718105455,-0.016154609919001344,0.41230947308334226
commons-dbcp,999,mid,0.1,none,NA(fp_filter),124,42,0.03816267996362249,0.49734360577155573,0.048182318385014425,0.6775954450897184
commons-dbcp,999,mid,0.15,uniform,OOB,159,31,-0.01670523351006396,0.38468884527553343,-0.10763293694949527,0.1418184627710336
commons-dbcp,999,mid,0.15,uniform,ORB,159,31,-0.0518841012648463,0.42246755878930203,-0.03709871293838403,0.34223336605304605
commons-dbcp,999,mid,0.15,uniform,NA(damp),159,31,-0.037781385710209434,0.3943119022203562,-0.0808806375477814,0.1847521613751992
commons-dbcp,999,mid,0.15,uniform,NA(fp_filter),159,31,-0.03025554728243072,0.4277136891774486,-0.05018167156901553,0.26661130511302256
commons-dbcp,999,mid,0.15,none,OOB,159,31,0.010366656420934236,0.4698859930625215,-0.025992343284835465,0.38202606788971016
commons-dbcp,999,mid,0.15,none,ORB,159,31,0.05260888600533994,0.5333605147023931,0.021135136197871336,0.5868401940343011
commons-dbcp,999,mid,0.15,none,NA(damp),159,31,0.038493354346922595,0.5215997468882808,0.02034159549577577,0.5791776764087198
commons-dbcp,999,mid,0.15,none,NA(fp_filter),159,31,0.07122112481858087,0.49298215868388395,-0.01756746782609452,0.3340616029955184
commons-dbcp,999,mid,0.2,uniform,OOB,187,18,-0.010230737452205466,0.43338175909742904,-0.09652544384051612,0.17737652341007717
commons-dbcp,999,mid,0.2,uniform,ORB,187,18,-0.08250102235967019,0.39659094460732935,-0.045563181520408086,0.3231831722909827
commons-dbcp,999,mid,0.2,uniform,NA(damp),187,18,-0.06758134172610786,0.3841231455641215,-0.05683521084326239,0.2462701425014097
commons-dbcp,999,mid,0.2,uniform,NA(fp_filter),187,18,-0.02596818347865773,0.4558225493374899,0.004140226323768542,0.5020521085227442
commons-dbcp,999,mid,0.2,none,OOB,187,18,0.015451079496897096,0.48127850796874144,-0.024537469444039638,0.3778790754336941
commons-dbcp,999,mid,0.2,none,ORB,187,18,-0.00022299869477198977,0.452677866350729,-0.024248434832657043,0.3362793992096378
commons-dbcp,999,mid,0.2,none,NA(damp),187,18,0.032519492571550415,0.5340492767766751,0.01676551890420358,0.5698576096129342
commons-dbcp,999,mid,0.2,none,NA(fp_filter),187,18,-0.04921288846929488,0.3293772729775917,-0.024531304012357133,0.2793550402130945
commons-dbcp,999,mid,0.25,uniform,OOB,225,12,-0.06408911154846031,0.37994946079412356,-0.10482556679904671,0.1559572019658513
commons-dbcp,999,mid,0.25,uniform,ORB,225,12,-0.053466979225909025,0.42531114926890595,-0.0468296615165556,0.3186046501182982
commons-dbcp,999,mid,0.25,uniform,NA(damp),225,12,-0.07084700466201843,0.40428261346003463,-0.0416066317496976,0.3102500894069779
commons-dbcp,999,mid,0.25,uniform,NA(fp_filter),225,12,-0.06920672400741153,0.385440218395256,-0.03702492975918113,0.33752740625141214
commons-dbcp,999,mid,0.25,none,OOB,225,12,0.0017761351209212204,0.4819039220506821,-0.017771739472754892,0.42269839846907015
commons-dbcp,999,mid,0.25,none,ORB,225,12,-0.034163536072462364,0.4062797778567819,-0.03217308241812692,0.2857141069482579
commons-dbcp,999,mid,0.25,none,NA(damp),225,12,-0.036155662397515775,0.4149982207876377,-0.030535456993110832,0.31558465878897307
commons-dbcp,999,mid,0.25,none,NA(fp_filter),225,12,-0.03849654797457784,0.36473001600880395,-0.02421801587917805,0.26980243025686373
commons-dbcp,999,mid,0.3,uniform,OOB,267,3,-0.0025072321581687475,0.45469404969878485,-0.05864413992150174,0.2639227204563221
commons-dbcp,999,mid,0.3,uniform,ORB,267,3,-0.06163806686960987,0.4146873803572399,-0.03547667883827298,0.3574165007031283
commons-dbcp,999,mid,0.3,uniform,NA(damp),267,3,-0.06345020291933645,0.40582053254800604,-0.027242632383929693,0.3348404370808449
commons-dbcp,999,mid,0.3,uniform,NA(fp_filter),267,3,-0.07358020331403455,0.37970434445517304,-0.054728142961186256,0.2915393445174823
commons-dbcp,999,mid,0.3,none,OOB,267,3,0.003961587599000701,0.4678143186524726,-0.026212623717182467,0.37417264518645366
commons-dbcp,999,mid,0.3,none,ORB,267,3,-0.02074811912689555,0.43498873641245606,-0.026666219762121898,0.33344650916046825
commons-dbcp,999,mid,0.3,none,NA(damp),267,3,-0.05735746947967284,0.39359245554433286,-0.03148082314753276,0.313115566425735
commons-dbcp,999,mid,0.3,none,NA(fp_filter),267,3,-0.03524740953309122,0.3688037673956764,-0.023897694528783226,0.2947876591946143
commons-dbcp,999,fn_heavy,0.05,uniform,OOB,60,34,-0.021504754075839086,0.40786196688436716,-0.04731029059981666,0.31830168910158235
commons-dbcp,999,fn_heavy,0.05,uniform,ORB,60,34,-0.02129063657572214,0.37401252351472797,-0.04156582847923012,0.18867983560190907
commons-dbcp,999,fn_heavy,0.05,uniform,NA(damp),60,34,-0.009211028611720028,0.47750602402747805,0.013211910452741882,0.5494350441035768
commons-dbcp,999,fn_heavy,0.05,uniform,NA(fp_filter),60,34,0.019881590765424166,0.48139979718761383,-0.03448633506720474,0.36021460291077056
commons-dbcp,999,fn_heavy,0.05,none,OOB,60,34,0.01294003883612368,0.47408077650596364,0.012641341733227356,0.5521262824229219
commons-dbcp,999,fn_heavy,0.05,none,ORB,60,34,0.04002933683683249,0.4522014301189038,-0.023009963953429437,0.3271413282002348
commons-dbcp,999,fn_heavy,0.05,none,NA(damp),60,34,0.047855628682750714,0.5134507209971483,-0.005225555819305342,0.4307469969027788
commons-dbcp,999,fn_heavy,0.05,none,NA(fp_filter),60,34,0.05518549223312573,0.4041166414437092,-0.035059488611214516,0.1698173878667789
commons-dbcp,999,fn_heavy,0.1,uniform,OOB,68,12,-0.002858877561087766,0.40210021288794967,-0.035212223823614025,0.35897348247886834
commons-dbcp,999,fn_heavy,0.1,uniform,ORB,68,12,-0.06123588252179688,0.3626976894677531,-0.04567759194990606,0.24060229113273543
commons-dbcp,999,fn_heavy,0.1,uniform,NA(damp),68,12,-0.026852106989299542,0.44657506217779125,-0.02609137161822136,0.3667172915260346
commons-dbcp,999,fn_heavy,0.1,uniform,NA(fp_filter),68,12,-0.029740975971064884,0.4318221267328778,0.030980480881783873,0.6142588050934878
commons-dbcp,999,fn_heavy,0.1,none,OOB,68,12,0.051531866648842024,0.5281487100272602,0.018920646212870137,0.5787102227617617
commons-dbcp,999,fn_heavy,0.1,none,ORB,68,12,0.0009575369963248631,0.42871527498844214,-0.026384875825764154,0.3482824720379641
commons-dbcp,999,fn_heavy,0.1,none,NA(damp),68,12,-0.0038841907836145526,0.48374062715999105,0.020414682128281732,0.5583555923224006
commons-dbcp,999,fn_heavy,0.1,none,NA(fp_filter),68,12,0.008586300077582617,0.3901258603430368,0.00019899586000559968,0.31351294574204613
commons-dbcp,999,fn_heavy,0.15,uniform,OOB,89,0,-0.005530394921793197,0.38334447931803844,-0.07051960334522304,0.25361810572945065
commons-dbcp,999,fn_heavy,0.15,uniform,ORB,89,0,-0.03087338391792147,0.3837197778885254,-0.019504709457757542,0.418291450754564
commons-dbcp,999,fn_heavy,0.15,uniform,NA(damp),89,0,-0.05919654133559362,0.4006890060335458,-0.013644348939066813,0.4394207914641709
commons-dbcp,999,fn_heavy,0.15,uniform,NA(fp_filter),89,0,-0.030251885951191444,0.35648553341142725,-0.054059609501479956,0.2660980378614364
commons-dbcp,999,fn_heavy,0.15,none,OOB,89,0,0.016782600790692406,0.45547194912707006,-0.027827956811239948,0.37521982249519176
commons-dbcp,999,fn_heavy,0.15,none,ORB,89,0,0.018051740521891516,0.440746145613604,-0.018456044099779374,0.3665045987998986
commons-dbcp,999,fn_heavy,0.15,none,NA(damp),89,0,0.012042708635868078,0.49010832239518415,-0.0017493953648779013,0.46980503300445126
commons-dbcp,999,fn_heavy,0.15,none,NA(fp_filter),89,0,0.04181482410976896,0.4039212793829464,-0.01730183687780235,0.2590313419670102
commons-dbcp,999,fn_heavy,0.2,uniform,OOB,119,0,-0.011164374724797204,0.3790474146896581,-0.06191924514537968,0.2628671684644563
commons-dbcp,999,fn_heavy,0.2,uniform,ORB,119,0,0.03442877669500932,0.46976961925592325,-0.023799750775852748,0.3830106885356559
commons-dbcp,999,fn_heavy,0.2,uniform,NA(damp),119,0,-0.0004075959431783028,0.45364596973861615,-0.025432702046501027,0.37611122053585566
commons-dbcp,999,fn_heavy,0.2,uniform,NA(fp_filter),119,0,0.005915309344536152,0.43922705341690343,0.01741359528428984,0.49546247440826635
commons-dbcp,999,fn_heavy,0.2,none,OOB,119,0,0.027076441162292148,0.4725134028342984,-0.015594845608018368,0.43035965973446866
commons-dbcp,999,fn_heavy,0.2,none,ORB,119,0,-0.01223685215545297,0.39441093087976126,-0.025740581276400876,0.30363606497204976
commons-dbcp,999,fn_heavy,0.2,none,NA(damp),119,0,0.01620926964954745,0.45745741786516714,-0.02324922442827543,0.327807654565458
commons-dbcp,999,fn_heavy,0.2,none,NA(fp_filter),119,0,0.05934822197434363,0.48306450431951026,-0.013524259849700251,0.39824298457868196
commons-dbcp,999,fn_heavy,0.25,uniform,OOB,155,0,-0.030387644854243754,0.3881988856700807,-0.06082878633940834,0.26832332154460087
commons-dbcp,999,fn_heavy,0.25,uniform,ORB,155,0,-0.0335239381592224,0.3711338432085013,-0.049033371081504774,0.23001099265108868
commons-dbcp,999,fn_heavy,0.25,uniform,NA(damp),155,0,-0.06101611705943785,0.382262348161062,-0.02878786707640659,0.3754012374265346
commons-dbcp,999,fn_heavy,0.25,uniform,NA(fp_filter),155,0,-0.013669570981732791,0.3822055611355776,-0.0682052855582434,0.20354031002801865
commons-dbcp,999,fn_heavy,0.25,none,OOB,155,0,0.03163054239169785,0.4729765139607478,-0.025640555843547685,0.3755124174677041
commons-dbcp,999,fn_heavy,0.25,none,ORB,155,0,0.018877151796887825,0.47375003841696145,-0.019223254771551384,0.3834550511711267
commons-dbcp,999,fn_heavy,0.25,none,NA(damp),155,0,0.027499133834592546,0.5026351837564655,-0.008900122307391003,0.43616058292748194
commons-dbcp,999,fn_heavy,0.25,none,NA(fp_filter),155,0,0.011896961935540896,0.43177009057322147,0.0034354661048140458,0.4608295889672183
commons-dbcp,999,fn_heavy,0.3,uniform,OOB,186,0,-0.026117332897126273,0.4253445224736047,-0.09404292684883664,0.19646916329662403
commons-dbcp,999,fn_heavy,0.3,uniform,ORB,186,0,-0.07224797028311357,0.4070163806036269,-0.04409167049051947,0.32187087757870503
commons-dbcp,999,fn_heavy,0.3,uniform,NA(damp),186,0,-0.050994404567107555,0.43039464581102505,-0.02468655538821612,0.39176402951481626
commons-dbcp,999,fn_heavy,0.3,uniform,NA(fp_filter),186,0,-0.06841347798640471,0.39563318389432317,-0.03872837194224558,0.33249567420892223
commons-dbcp,999,fn_heavy,0.3,none,OOB,186,0,0.0021639582925569345,0.45292083929424715,-0.031206224721279516,0.34374470772894655
commons-dbcp,999,fn_heavy,0.3,none,ORB,186,0,-0.01709157484845807,0.4261197765026977,-0.030416687543769912,0.309480300839614
commons-dbcp,999,fn_heavy,0.3,none,NA(damp),186,0,-0.0395856740970695,0.4264033315735915,-0.016024212722628432,0.4021261226668762
commons-dbcp,999,fn_heavy,0.3,none,NA(fp_filter),186,0,0.019933438658760086,0.43912284431083176,0.009328756928908746,0.5012598748082406
commons-digester,7,symmetric,0.05,uniform,OOB,74,19,-0.01318027632566136,0.13515313970460324,0.00920516715151227,0.4985803175507211
commons-digester,7,symmetric,0.05,uniform,ORB,74,19,-0.009374921394340083,0.3596759955039682,0.03188122136840252,0.5357478308167823
commons-digester,7,symmetric,0.05,uniform,NA(damp),74,19,-0.02457834156235326,0.3206420287188739,-0.060717140297346435,0.41555062988847363
commons-digester,7,symmetric,0.05,uniform,NA(fp_filter),74,19,-0.013852952048487455,0.35361880108112603,-0.0020269549362460734,0.4720819194941246
commons-digester,7,symmetric,0.05,none,OOB,74,19,0.03970277804064992,0.4729627144810939,0.06699793020374314,0.5874197195524691
commons-digester,7,symmetric,0.05,none,ORB,74,19,0.05246984968146029,0.568350455010689,0.0637676673278883,0.5707938821882926
commons-digester,7,symmetric,0.05,none,NA(damp),74,19,0.027498237241372313,0.4767581402265741,0.06870080320571682,0.5899084097689045
commons-digester,7,symmetric,0.05,none,NA(fp_filter),74,19,0.05023473513475997,0.5518417404616222,0.03582691021317979,0.48899806294181886
commons-digester,7,symmetric,0.1,uniform,OOB,127,19,-0.011724470102968485,0.19777003839087975,-0.016061122457572914,0.4556990583507401
commons-digester,7,symmetric,0.1,uniform,ORB,127,19,-0.0019489039028294174,0.42054232509599654,-0.08700641691658191,0.3265399119082506
commons-digester,7,symmetric,0.1,uniform,NA(damp),127,19,-0.022435484542811558,0.2835529185899605,-0.09908249702860988,0.33901860657320637
commons-digester,7,symmetric,0.1,uniform,NA(fp_filter),127,19,0.03767213271662902,0.46776785775656743,0.10692075629216044,0.6264760531858005
commons-digester,7,symmetric,0.1,none,OOB,127,19,0.01849360904033843,0.4400669499849045,0.0380276137874914,0.550038078425678
commons-digester,7,symmetric,0.1,none,ORB,127,19,-0.0014719724129364175,0.4651488263153788,0.04173993370073821,0.5382943704365346
commons-digester,7,symmetric,0.1,none,NA(damp),127,19,0.010980629063869143,0.4561124001647976,0.024368569279816225,0.5284067493766423
commons-digester,7,symmetric,0.1,none,NA(fp_filter),127,19,0.04415862671030323,0.5382423341023936,-0.07997187699701547,0.17692633634545324
commons-digester,7,symmetric,0.15,uniform,OOB,186,19,-0.043810425540748446,0.1502825014968101,-0.017562423691904736,0.4708805297660057
commons-digester,7,symmetric,0.15,uniform,ORB,186,19,-0.02974058233297341,0.20139279317947745,-0.13245527233677465,0.20483971573719667
commons-digester,7,symmetric,0.15,uniform,NA(damp),186,19,-0.019001393976995372,0.3350557239422573,-0.06576604997769078,0.36217363906573763
commons-digester,7,symmetric,0.15,uniform,NA(fp_filter),186,19,-0.0502813908770258,0.1377539558215135,-0.039826734851838214,0.3177662805511371
commons-digester,7,symmetric,0.15,none,OOB,186,19,0.0004571956508285846,0.41575193677681677,0.021958383008757618,0.5290322352928487
commons-digester,7,symmetric,0.15,none,ORB,186,19,-0.006104712953146259,0.4529345905618446,0.023427651326720807,0.5202111833348843
commons-digester,7,symmetric,0.15,none,NA(damp),186,19,-0.01701253550651078,0.4151732475191822,0.04763027340848994,0.5594194200851753
commons-digester,7,symmetric,0.15,none,NA(fp_filter),186,19,-0.012622555329252844,0.36147986583466085,0.015375710575137327,0.49505823804319987
commons-digester,7,symmetric,0.2,uniform,OOB,248,19,-0.01197548018053861,0.376169640681298,-0.16753827074176145,0.2444369750965934
commons-digester,7,symmetric,0.2,uniform,ORB,248,19,-0.006958114389810707,0.3382825988708683,-0.08519375378397437,0.3513639898671469
commons-digester,7,symmetric,0.2,uniform,NA(damp),248,19,-0.023612072187411525,0.3499704808052465,-0.01808988006124757,0.465420692695925
