project,seed,condition,n_fp_available,n_fn_available,n_labels_corrected,mcc_avg,gmean_avg,mcc,gmean
commons-io,77,BSZZ,305,14,0,0.06933196444086791,0.5722256726134731,0.08204401900937554,0.728667849494871
commons-io,77,BSZZ_immediate,305,14,0,0.0842919705342118,0.5574082303778257,0.09078745273709103,0.7495444024873135
commons-io,77,BSZZ_at_window,305,14,0,0.06401653825893615,0.5401712186072689,0.0016720772389179172,0.471979916061455
commons-io,77,fp_repair_matched,305,14,14,0.09329532644319766,0.5885908343428569,0.034455003575079454,0.5891637004742611
commons-io,77,fp_repair_frac_0.25,305,14,76,0.08852782537182476,0.5909212561585171,0.10450816368655136,0.7816440896621065
commons-io,77,fn_repair_frac_0.25,305,14,4,0.09504616217847986,0.5950407170309754,0.0922771501631469,0.7521354648230323
commons-io,77,fp_repair_frac_0.50,305,14,152,0.06399153171168248,0.5652347358522304,0.0764149408843041,0.7052512269716831
commons-io,77,fn_repair_frac_0.50,305,14,7,0.05446937949554315,0.5582866416919919,0.09276797774407057,0.7549761723859829
commons-io,77,fp_repair_frac_0.75,305,14,229,0.027545002242884607,0.5077007728470903,-0.0033022043861175338,0.4453410754338109
commons-io,77,fn_repair_frac_0.75,305,14,10,0.05614676652396903,0.5563360953403864,0.08245565762938102,0.722494903358613
commons-io,77,fp_repair_frac_1.00,305,14,305,0.04321309657687318,0.49841615538557643,-0.01976545092965794,0.3469236843707577
commons-io,77,fn_repair_frac_1.00,305,14,14,0.04651460432950673,0.5382587995153653,0.01104493853946777,0.5297688447376313
commons-io,77,fn_repair_immediate,305,14,14,0.07344424974387527,0.5446278696423875,0.08736402510752736,0.7419799418663098
commons-io,77,fn_repair_at_window,305,14,14,0.08281740895328372,0.5386070188849859,-0.04272523899888117,0.3178236337343091
commons-io,101,BSZZ,305,14,0,0.07566118714148272,0.566042391009166,0.01991689385536398,0.5540382362632356
commons-io,101,BSZZ_immediate,305,14,0,0.09820762180388729,0.5669080556397603,0.07944353918035658,0.7168999744431412
commons-io,101,BSZZ_at_window,305,14,0,0.04767127050403216,0.5102922693273266,-0.024815685115735196,0.3643661933288884
commons-io,101,fp_repair_matched,305,14,14,0.06745862379601658,0.5527442722151601,0.004936530902422151,0.5018997662694694
commons-io,101,fp_repair_frac_0.25,305,14,76,0.05727807502924229,0.5630295804043318,0.09911966746933941,0.7702657733739966
commons-io,101,fn_repair_frac_0.25,305,14,4,0.07622012554401392,0.5660234068044889,0.028091569155712294,0.570336859443807
commons-io,101,fp_repair_frac_0.50,305,14,152,0.01686552207626207,0.51574643725744,0.09654348988259766,0.7615448368681819
commons-io,101,fn_repair_frac_0.50,305,14,7,0.07476229156962318,0.5768174893936117,0.10187595157383436,0.7776469332903373
commons-io,101,fp_repair_frac_0.75,305,14,229,0.07525738928354668,0.5570662312506317,0.009265805526973479,0.48457521063854825
commons-io,101,fn_repair_frac_0.75,305,14,10,0.08275996736772655,0.5832945428959145,0.08199169176970662,0.7285071282223218
commons-io,101,fp_repair_frac_1.00,305,14,305,0.049538320864262006,0.5010097968045769,-0.02686754849171347,0.33289594564278824
commons-io,101,fn_repair_frac_1.00,305,14,14,0.04839398636284031,0.53137040818123,0.014296714785321471,0.5286805431854905
commons-io,101,fn_repair_immediate,305,14,14,0.08651100946331287,0.55566738296654,0.09287357010532106,0.7519856518664629
commons-io,101,fn_repair_at_window,305,14,14,0.06169969924117327,0.527794637699964,-0.014695143957434237,0.38911659944414356
commons-io,123,BSZZ,305,14,0,0.06868011986903139,0.5629523391342633,0.031025221034383287,0.5759854914113979
commons-io,123,BSZZ_immediate,305,14,0,0.06581294086167148,0.5538355476246263,0.10596979738375716,0.7863243083578818
commons-io,123,BSZZ_at_window,305,14,0,0.0973931272745443,0.5795521380269885,0.005494609283204464,0.48842428954120337
commons-io,123,fp_repair_matched,305,14,14,0.06045883514848195,0.5551563391848049,0.019846568811944403,0.5515302043024446
commons-io,123,fp_repair_frac_0.25,305,14,76,0.05190640048312273,0.550080053457251,0.07353840147301165,0.7066823909371905
commons-io,123,fn_repair_frac_0.25,305,14,4,0.06654699810030676,0.5581380542118058,0.012739042392809354,0.5342421491928698
commons-io,123,fp_repair_frac_0.50,305,14,152,0.09088171874944583,0.5860492981995021,0.09307556026755741,0.755977486774555
commons-io,123,fn_repair_frac_0.50,305,14,7,0.0459572049092059,0.5405897767222482,0.02329780952433447,0.5590339502119801
commons-io,123,fp_repair_frac_0.75,305,14,229,0.09267449723470762,0.5825340742015422,0.07657085155529542,0.7134039343636995
commons-io,123,fn_repair_frac_0.75,305,14,10,0.05870554188626132,0.5612958869430953,0.09472184410171151,0.7584753591496861
commons-io,123,fp_repair_frac_1.00,305,14,305,0.05272501750420631,0.5108808149427209,-0.011105497001083653,0.3701690329082681
commons-io,123,fn_repair_frac_1.00,305,14,14,0.07388356411223744,0.5795509897751172,0.09492619166436513,0.7591695838850567
commons-io,123,fn_repair_immediate,305,14,14,0.0710866850033672,0.5499357757193089,0.07191077339736598,0.7024527987431435
commons-io,123,fn_repair_at_window,305,14,14,0.0617567652568717,0.521769658127477,-0.029061230822992935,0.34837572257585375
commons-io,202,BSZZ,305,14,0,0.08243906945023767,0.5809276203960184,0.09467099159010897,0.7592351130039917
commons-io,202,BSZZ_immediate,305,14,0,0.10797978111529666,0.5618412511642626,0.012412442211871195,0.5311685504698976
commons-io,202,BSZZ_at_window,305,14,0,0.07108986089395652,0.5487312798057268,-0.003287815483872019,0.451232556860478
commons-io,202,fp_repair_matched,305,14,14,0.07248539985628338,0.5599839410832328,0.018938818409906955,0.5304492787323657
commons-io,202,fp_repair_frac_0.25,305,14,76,0.12534361676191222,0.612563525151419,0.07270018338531432,0.7044771505268309
commons-io,202,fn_repair_frac_0.25,305,14,4,0.06086245625312341,0.5482459971154405,0.022513745170635212,0.5565481915671842
commons-io,202,fp_repair_frac_0.50,305,14,152,0.07506736857243013,0.5601818506284773,0.015380752674803376,0.5295738492550985
commons-io,202,fn_repair_frac_0.50,305,14,7,0.06290012365293461,0.5559799673747085,0.0825800313768148,0.7283540043305924
commons-io,202,fp_repair_frac_0.75,305,14,229,0.08469906508323817,0.5595510573929177,-0.0015619109298964308,0.4621622841942741
commons-io,202,fn_repair_frac_0.75,305,14,10,0.08133135787749819,0.5671539138268709,0.027915498775471934,0.5700918014783477
commons-io,202,fp_repair_frac_1.00,305,14,305,0.009936194089411345,0.4541876766586428,-0.03547768411491363,0.3060193365796667
commons-io,202,fn_repair_frac_1.00,305,14,14,0.10989838832141585,0.6092139844519616,0.11092308572287475,0.7987584695152283
commons-io,202,fn_repair_immediate,305,14,14,0.10355015211435221,0.5674256364517802,0.10148197342139312,0.7744838975511
commons-io,202,fn_repair_at_window,305,14,14,0.08169964828059656,0.5573540049140893,-0.007107772390556161,0.4449090188913072
commons-io,314,BSZZ,305,14,0,0.0852640961387632,0.5734222724965388,0.03185634496371848,0.5783711958615199
commons-io,314,BSZZ_immediate,305,14,0,0.07195918498378112,0.5419015533250234,0.06793399086215482,0.6868371862246642
commons-io,314,BSZZ_at_window,305,14,0,0.07236770947479367,0.5496304283267185,-0.014227418615894617,0.43004735047879944
commons-io,314,fp_repair_matched,305,14,14,0.07251404374337747,0.5709447199539625,0.07629063295383624,0.71364848669587
commons-io,314,fp_repair_frac_0.25,305,14,76,0.07058880781091145,0.5650031367805636,0.0961630029216208,0.7633042443327734
commons-io,314,fn_repair_frac_0.25,305,14,4,0.08398832221358413,0.570153843967856,0.01592074581393449,0.542652278139596
commons-io,314,fp_repair_frac_0.50,305,14,152,0.0957300248704696,0.5734745961316351,0.0007853051340595485,0.4784009106512017
commons-io,314,fn_repair_frac_0.50,305,14,7,0.07757541649050256,0.5699822879349333,0.09236907411709692,0.7537062698121606
commons-io,314,fp_repair_frac_0.75,305,14,229,0.08010137806361847,0.5331883728434555,-0.014532332694585532,0.3631732324557228
commons-io,314,fn_repair_frac_0.75,305,14,10,0.08319603451894508,0.5691455314072764,0.01704943784187589,0.545439029321036
commons-io,314,fp_repair_frac_1.00,305,14,305,0.06130708686196857,0.5151583369663495,-0.0241197333377995,0.3396498694899082
commons-io,314,fn_repair_frac_1.00,305,14,14,0.05753233341360558,0.5510074062322458,0.08683806374966932,0.7406027603752385
commons-io,314,fn_repair_immediate,305,14,14,0.08902413095120018,0.5600163139543024,0.10326435727787149,0.7777743901801277
commons-io,314,fn_repair_at_window,305,14,14,0.07248023451998076,0.5453218501251531,-0.013298549270971186,0.4074974134150875
commons-io,999,BSZZ,305,14,0,0.0767433183062603,0.5645006964316083,0.02057198286208318,0.5535126748044789
commons-io,999,BSZZ_immediate,305,14,0,0.06739659309050883,0.5470991133440191,0.0969754119270858,0.7657910771587623
commons-io,999,BSZZ_at_window,305,14,0,0.07550072375180043,0.560208581262721,0.012916060611060978,0.4982338808196622
commons-io,999,fp_repair_matched,305,14,14,0.07939691650182273,0.578901361598208,0.07744305728010518,0.7169991523464954
commons-io,999,fp_repair_frac_0.25,305,14,76,0.05491404821800704,0.5574964626658855,0.08219928203052752,0.7282444393724489
commons-io,999,fn_repair_frac_0.25,305,14,4,0.07930788245546525,0.5794266478378916,0.10206635918677798,0.778104707726411
commons-io,999,fp_repair_frac_0.50,305,14,152,0.06155673756381177,0.541758986454622,-0.0016640505581157826,0.47173454745864946
commons-io,999,fn_repair_frac_0.50,305,14,7,0.06826960125965803,0.5576792727460309,0.02544578839951921,0.5632424250395057
commons-io,999,fp_repair_frac_0.75,305,14,229,0.07564530670056112,0.5540413724896405,0.07011900369814081,0.6800834211225868
commons-io,999,fn_repair_frac_0.75,305,14,10,0.047823480578969145,0.5328480129550733,0.018662455121887345,0.5406895786929745
commons-io,999,fp_repair_frac_1.00,305,14,305,0.06609135201104689,0.5243346241932892,-0.019952208478750705,0.3497121686006319
commons-io,999,fn_repair_frac_1.00,305,14,14,0.041501220171229536,0.5391904715500425,0.07938827622594312,0.7193360748792855
commons-io,999,fn_repair_immediate,305,14,14,0.07202663044594923,0.5362074641469567,0.011583924636889741,0.5162503750882305
commons-io,999,fn_repair_at_window,305,14,14,0.06244274380573108,0.5348561507925877,-0.01366987996279479,0.40924587886199937
commons-jcs,7,BSZZ,310,11,0,0.03184051576007872,0.4783457838867477,0.13213583862701378,0.612132790800085
commons-jcs,7,BSZZ_immediate,310,11,0,0.054519530317252714,0.49661871826445175,0.15875326172970813,0.6336281936107587
commons-jcs,7,BSZZ_at_window,310,11,0,0.11207079270116813,0.5271871749642423,0.10441817376442467,0.5637387407148842
commons-jcs,7,fp_repair_matched,310,11,11,0.0036480844398043572,0.46917780415076116,0.1332518793332691,0.6135326538052578
commons-jcs,7,fp_repair_frac_0.25,310,11,78,0.000714196720156759,0.4658670503908506,0.12026944870924927,0.6025222347089916
commons-jcs,7,fn_repair_frac_0.25,310,11,3,0.026707808453841974,0.47610823262560487,0.14129060603938293,0.6190999552660671
commons-jcs,7,fp_repair_frac_0.50,310,11,155,0.04711693750773446,0.5152492663180605,0.12765428814101049,0.6073885058142463
commons-jcs,7,fn_repair_frac_0.50,310,11,6,0.02604788100402759,0.47227695676970655,0.11970912282988896,0.6026085386100477
commons-jcs,7,fp_repair_frac_0.75,310,11,232,0.0646271808381725,0.5249691420997344,0.16394393460132034,0.6365500619025554
commons-jcs,7,fn_repair_frac_0.75,310,11,8,0.030165178405653942,0.4752757979246464,0.10055768086058497,0.583933859943601
commons-jcs,7,fp_repair_frac_1.00,310,11,310,0.1869715520616263,0.6194131199527276,0.18866776419042955,0.6291933419306405
commons-jcs,7,fn_repair_frac_1.00,310,11,11,0.015809791885513506,0.4626117930641767,0.14893842529605228,0.6276870514555363
commons-jcs,7,fn_repair_immediate,310,11,11,0.04490461358282256,0.490724318670934,0.15441921608824086,0.6295146251759646
commons-jcs,7,fn_repair_at_window,310,11,11,0.1273017336731507,0.5397799877391563,0.04737542167548233,0.516430827306719
commons-jcs,13,BSZZ,310,11,0,0.04347003664569742,0.492597981791507,0.13955360745100556,0.6187887184243521
commons-jcs,13,BSZZ_immediate,310,11,0,0.09665953639871307,0.5120265659211541,0.1394102919210387,0.6176759335732578
commons-jcs,13,BSZZ_at_window,310,11,0,0.1251975038469479,0.5389015827379076,0.06895215226795284,0.5351955860784156
commons-jcs,13,fp_repair_matched,310,11,11,0.02484881980794257,0.4779939730720251,0.15142795030677808,0.6299156322553486
commons-jcs,13,fp_repair_frac_0.25,310,11,78,0.019204702250469878,0.4721154249471786,0.1285199296428382,0.6081686320521984
commons-jcs,13,fn_repair_frac_0.25,310,11,3,0.04643502184857196,0.4925648981730058,0.14646899625732224,0.624997470379476
commons-jcs,13,fp_repair_frac_0.50,310,11,155,0.11927796321021035,0.5603320435828039,0.14984575598536154,0.6269873358521557
commons-jcs,13,fn_repair_frac_0.50,310,11,6,0.006857374478291897,0.46161797720613734,0.12659109415370243,0.6090622939951184
commons-jcs,13,fp_repair_frac_0.75,310,11,232,0.11448903024975038,0.5727601419180006,0.17866101041440471,0.6491395971135496
commons-jcs,13,fn_repair_frac_0.75,310,11,8,0.014586452460068455,0.4645656631108694,0.16080436519147756,0.6378824930072499
commons-jcs,13,fp_repair_frac_1.00,310,11,310,0.15347766870269045,0.5991022511839612,0.10494738885823643,0.5753580870756341
commons-jcs,13,fn_repair_frac_1.00,310,11,11,0.01984988136631588,0.46893709215634216,0.20651956643850444,0.6753872077168093
commons-jcs,13,fn_repair_immediate,310,11,11,0.07545299103659714,0.5068749923592901,0.1559697005379915,0.630962401986712
commons-jcs,13,fn_repair_at_window,310,11,11,0.1333488915714192,0.5438665309863836,0.06217279090642482,0.5335063014390803
commons-jcs,21,BSZZ,310,11,0,0.03169148872440275,0.48128867302047285,0.12089413232729,0.6030348323466815
commons-jcs,21,BSZZ_immediate,310,11,0,0.06359653149270736,0.500530316218271,0.14599823252708943,0.6255215091591758
commons-jcs,21,BSZZ_at_window,310,11,0,0.15005943378303338,0.5593537869620003,0.08434207604936135,0.5452363531280466
commons-jcs,21,fp_repair_matched,310,11,11,0.04811888386210555,0.4866860352541135,0.14423210544409673,0.6239140013881084
commons-jcs,21,fp_repair_frac_0.25,310,11,78,0.08199343526763674,0.5241530469168819,0.12436923544200483,0.6070822920949636
commons-jcs,21,fn_repair_frac_0.25,310,11,3,0.0620111064625031,0.5001968492906419,0.16723163782120137,0.6430577067636746
commons-jcs,21,fp_repair_frac_0.50,310,11,155,-0.004325679943855886,0.46695482935093113,0.1471661649450578,0.6206478232211797
commons-jcs,21,fn_repair_frac_0.50,310,11,6,0.03964445556288032,0.48775156623560423,0.14185297674128047,0.6210817154844229
commons-jcs,21,fp_repair_frac_0.75,310,11,232,0.05934945786688104,0.5161500667889551,0.17572854886947176,0.6325175241109425
commons-jcs,21,fn_repair_frac_0.75,310,11,8,0.04636560985851706,0.48761581002775906,0.19639716238472457,0.6664438499132472
commons-jcs,21,fp_repair_frac_1.00,310,11,310,0.1710881890264279,0.6143376108452347,0.14434552879262383,0.620825997025105
commons-jcs,21,fn_repair_frac_1.00,310,11,11,0.040310946977845284,0.4820695648480269,0.14228107632900228,0.6217929682606229
commons-jcs,21,fn_repair_immediate,310,11,11,0.08824503741532294,0.5131431133415473,0.15208868089729924,0.6265152705594369
commons-jcs,21,fn_repair_at_window,310,11,11,0.13447370505477946,0.5439648134575187,0.08173479229619966,0.5445783991323249
commons-jcs,42,BSZZ,310,11,0,0.030812092882330097,0.4756096246789295,0.14379289017361013,0.622946846867643
commons-jcs,42,BSZZ_immediate,310,11,0,0.07786186987918493,0.5012182384296577,0.16738649506802533,0.6412631646291035
commons-jcs,42,BSZZ_at_window,310,11,0,0.12581526805698426,0.535445620439086,0.06868886595808305,0.5281232282571279
commons-jcs,42,fp_repair_matched,310,11,11,0.05465225070213879,0.49393516645510505,0.15508203993672803,0.6325072827116122
commons-jcs,42,fp_repair_frac_0.25,310,11,78,0.009292731348109226,0.47272573116051936,0.13658299030953486,0.6145901956053511
commons-jcs,42,fn_repair_frac_0.25,310,11,3,0.02709333272962702,0.4749185711834568,0.1355193092820408,0.6159413339953845
commons-jcs,42,fp_repair_frac_0.50,310,11,155,0.07126568968040448,0.5296935709892778,0.16916431541295113,0.6364464804367129
commons-jcs,42,fn_repair_frac_0.50,310,11,6,0.0161370663931614,0.46584949045849294,0.11797927020870419,0.6012256015445643
commons-jcs,42,fp_repair_frac_0.75,310,11,232,0.08826283190520481,0.548784081746439,0.16406837651003728,0.6304546155655893
commons-jcs,42,fn_repair_frac_0.75,310,11,8,0.027294248170976778,0.47277743727477495,0.1384535147396893,0.6192038911679171
commons-jcs,42,fp_repair_frac_1.00,310,11,310,0.1479383638343547,0.5853916228838881,0.15722756158641643,0.5996234883641399
commons-jcs,42,fn_repair_frac_1.00,310,11,11,0.030298423564191265,0.4744971360401691,0.1359777296041845,0.6167081974228585
commons-jcs,42,fn_repair_immediate,310,11,11,0.07962641897042975,0.502806372680136,0.08437215480449789,0.5714117935273221
commons-jcs,42,fn_repair_at_window,310,11,11,0.11890407276442762,0.5312149352913972,0.06322701984743888,0.5252267234615128
commons-jcs,77,BSZZ,310,11,0,0.02818056976855701,0.4767788921716468,0.1402040800243314,0.620269811205178
commons-jcs,77,BSZZ_immediate,310,11,0,0.07415347565578352,0.5042507459218099,0.15841207553277656,0.633108259145145
commons-jcs,77,BSZZ_at_window,310,11,0,0.1364309087046634,0.5465486341676231,0.08578781509726854,0.5368407458901019
commons-jcs,77,fp_repair_matched,310,11,11,0.034712540110048144,0.48716330590163937,0.14697411188750995,0.62587989482636
commons-jcs,77,fp_repair_frac_0.25,310,11,78,0.0635022965336698,0.5160707904935796,0.13766382984155748,0.6160091319125246
commons-jcs,77,fn_repair_frac_0.25,310,11,3,0.02319405576020639,0.4781163787125636,0.15511675848438608,0.6301093716829779
commons-jcs,77,fp_repair_frac_0.50,310,11,155,0.07663634753901011,0.5380213553508834,0.16274291176855948,0.6225858741095057
commons-jcs,77,fn_repair_frac_0.50,310,11,6,0.04207415027420505,0.48893660459952915,0.15366744210962693,0.6313016037344522
commons-jcs,77,fp_repair_frac_0.75,310,11,232,0.1330777329057451,0.5843256665295744,0.15994976858378915,0.6334951110059384
commons-jcs,77,fn_repair_frac_0.75,310,11,8,0.04157026217107785,0.4885637671986031,0.14343181120878967,0.6232104563333382
commons-jcs,77,fp_repair_frac_1.00,310,11,310,0.1683937533958074,0.6139446367745311,0.12622468307317872,0.6055491178950299
commons-jcs,77,fn_repair_frac_1.00,310,11,11,0.02705209921960332,0.479069225329484,0.1368871693530507,0.6169390572009678
commons-jcs,77,fn_repair_immediate,310,11,11,0.03971192114915811,0.4835516805613627,0.16256616363943946,0.6374908748513404
commons-jcs,77,fn_repair_at_window,310,11,11,0.12883056453343417,0.5357165757748548,0.06385956543268011,0.5321061130407579
commons-jcs,101,BSZZ,310,11,0,0.03391610272379886,0.4877434077287036,0.14677202902453762,0.6259420621561191
commons-jcs,101,BSZZ_immediate,310,11,0,0.10527927825971803,0.5194181610678463,0.1617178533679499,0.6382798584115965
commons-jcs,101,BSZZ_at_window,310,11,0,0.13719524735668806,0.5500036681226631,0.06907833352748342,0.519900551992648
commons-jcs,101,fp_repair_matched,310,11,11,0.03299839235488907,0.4861015438102989,0.13337516118715145,0.6146333703537601
commons-jcs,101,fp_repair_frac_0.25,310,11,78,0.08169310944295843,0.5308950759756466,0.14819356797341993,0.6265756543685715
commons-jcs,101,fn_repair_frac_0.25,310,11,3,0.03732013645786772,0.4845014368447214,0.1688650277208132,0.6439024206034107
commons-jcs,101,fp_repair_frac_0.50,310,11,155,0.05112583540789631,0.5069022366625509,0.1635942717067077,0.6395136252148246
commons-jcs,101,fn_repair_frac_0.50,310,11,6,0.02304109713578546,0.48075279829144024,0.11039738923613436,0.5879622275577745
commons-jcs,101,fp_repair_frac_0.75,310,11,232,0.13064082440125047,0.5739035638844125,0.20634804919947847,0.670318256460951
commons-jcs,101,fn_repair_frac_0.75,310,11,8,0.04413999674044132,0.49264677681470054,0.11008760492406974,0.593000404608258
commons-jcs,101,fp_repair_frac_1.00,310,11,310,0.16935418134571453,0.604825970278481,0.17334681594107662,0.6359254518494305
commons-jcs,101,fn_repair_frac_1.00,310,11,11,0.02195320996231524,0.47397947012172026,0.14016666673633665,0.620003201910764
commons-jcs,101,fn_repair_immediate,310,11,11,0.09852763904210525,0.516469249120235,0.12552172549215124,0.6050313692197595
commons-jcs,101,fn_repair_at_window,310,11,11,0.14034930041940546,0.5518636445900659,0.06798667612441656,0.5240146367729492
commons-jcs,123,BSZZ,310,11,0,0.041984085481137655,0.48867576282617853,0.15668229253220725,0.6336871614753052
commons-jcs,123,BSZZ_immediate,310,11,0,0.09831696431701654,0.5080267086676679,0.1408824400909191,0.6161915905376597
commons-jcs,123,BSZZ_at_window,310,11,0,0.12910259637426053,0.5370799369562843,0.09575208012835275,0.5492679364563282
commons-jcs,123,fp_repair_matched,310,11,11,0.021192162928234694,0.4789987918559277,0.1156859958884742,0.5980043765553363
commons-jcs,123,fp_repair_frac_0.25,310,11,78,-0.0022757094582851766,0.4658232077946903,0.14836696789062145,0.6269625795502896
commons-jcs,123,fn_repair_frac_0.25,310,11,3,0.03262348273555227,0.47855059008616607,0.16154602169381993,0.6382008556053114
commons-jcs,123,fp_repair_frac_0.50,310,11,155,0.06703535520835437,0.5248369504108771,0.1591241211901453,0.630557326398485
commons-jcs,123,fn_repair_frac_0.50,310,11,6,0.060396507731015805,0.4921196623421269,0.10962721651928645,0.5908037028671349
commons-jcs,123,fp_repair_frac_0.75,310,11,232,0.11392813570187374,0.5636096639637863,0.18292017212374287,0.6467583968082192
commons-jcs,123,fn_repair_frac_0.75,310,11,8,0.04029046237766298,0.48361561763155614,0.20649400649619834,0.6746040166180571
commons-jcs,123,fp_repair_frac_1.00,310,11,310,0.15853994498775356,0.5977382225398343,0.21807814996166072,0.6575087811528332
commons-jcs,123,fn_repair_frac_1.00,310,11,11,0.06152568511325075,0.4931109524305577,0.1506368556820726,0.6290816186594876
commons-jcs,123,fn_repair_immediate,310,11,11,0.08177448999988678,0.49483059514679023,0.12029959636537663,0.600282123327357
commons-jcs,123,fn_repair_at_window,310,11,11,0.13518845078938463,0.5448689438872799,0.13107700101012512,0.5898831179234635
commons-jcs,202,BSZZ,310,11,0,0.057052676329597034,0.4944028070275661,0.14468741153945475,0.6236970719674176
commons-jcs,202,BSZZ_immediate,310,11,0,0.0884035276181219,0.5077050656151909,0.1715856871541633,0.6455038215119178
commons-jcs,202,BSZZ_at_window,310,11,0,0.14712331005020057,0.5507489715745411,0.09735932593685488,0.5536985056384478
commons-jcs,202,fp_repair_matched,310,11,11,0.03632774938280442,0.4815498461150755,0.17227674844071264,0.6467311895257546
commons-jcs,202,fp_repair_frac_0.25,310,11,78,0.023751610622395815,0.4772343946125589,0.12915511618982048,0.6081106194018793
commons-jcs,202,fn_repair_frac_0.25,310,11,3,0.05293154077963773,0.49004766947306333,0.10232931900297511,0.5834961502437798
commons-jcs,202,fp_repair_frac_0.50,310,11,155,0.1101324335857441,0.5604751552083265,0.14433808107357102,0.6222640814423414
commons-jcs,202,fn_repair_frac_0.50,310,11,6,0.04221643196977452,0.4844234780627787,0.11404145854641841,0.5981493490293356
commons-jcs,202,fp_repair_frac_0.75,310,11,232,0.04758812063302162,0.4763546216902943,0.15803954153259853,0.6327979942650952
commons-jcs,202,fn_repair_frac_0.75,310,11,8,0.04815599651422659,0.48982239518562465,0.10939208375458079,0.5917185097000122
commons-jcs,202,fp_repair_frac_1.00,310,11,310,0.17377069079554813,0.6070329148186986,0.237901843854946,0.6650255634053732
commons-jcs,202,fn_repair_frac_1.00,310,11,11,0.05104868177733918,0.4897860382389371,0.13771392483670147,0.6185734946049877
commons-jcs,202,fn_repair_immediate,310,11,11,0.11164880483670149,0.5262985037143753,0.15794933884970996,0.6324486474036877
commons-jcs,202,fn_repair_at_window,310,11,11,0.13807652628162648,0.5467513467951771,0.08125024679382582,0.5446473035894568
commons-jcs,314,BSZZ,310,11,0,0.0383501820413457,0.487373522652922,0.14438495920793862,0.6234621170717918
commons-jcs,314,BSZZ_immediate,310,11,0,0.056076227703885165,0.4989577236421481,0.11142492126995507,0.5963936379257959
commons-jcs,314,BSZZ_at_window,310,11,0,0.12204614970189155,0.5335140346980145,0.0742543143247485,0.530447099162386
commons-jcs,314,fp_repair_matched,310,11,11,0.008852022010174885,0.4647687611843132,0.12731444834787817,0.6086882983961199
commons-jcs,314,fp_repair_frac_0.25,310,11,78,0.05074382326958121,0.5069390808599205,0.1819201607253231,0.6525591194305426
commons-jcs,314,fn_repair_frac_0.25,310,11,3,0.048137052327379956,0.48641372728994764,0.16844373723113992,0.6426118802117148
commons-jcs,314,fp_repair_frac_0.50,310,11,155,0.056917457091129685,0.5065143001224586,0.16602073670519496,0.6363094908489565
commons-jcs,314,fn_repair_frac_0.50,310,11,6,0.04725872788303489,0.4857660734432549,0.1535287751610497,0.6312984383222087
commons-jcs,314,fp_repair_frac_0.75,310,11,232,0.0862953341950019,0.5429796351483507,0.13288356391792933,0.6144641036612791
commons-jcs,314,fn_repair_frac_0.75,310,11,8,0.04991528067252448,0.48773988743385127,0.19333265618768544,0.6645894274975127
commons-jcs,314,fp_repair_frac_1.00,310,11,310,0.16022939483247123,0.5935439543206723,0.05483328925541808,0.5406954072483571
commons-jcs,314,fn_repair_frac_1.00,310,11,11,0.023097408687016693,0.47917617643186433,0.18419019854360055,0.6570190101185738
commons-jcs,314,fn_repair_immediate,310,11,11,0.0660782202852563,0.4928586389864075,0.14001935356966805,0.6138517250173721
commons-jcs,314,fn_repair_at_window,310,11,11,0.1344776271782617,0.5424724417423863,0.07003208213970989,0.529105829202724
commons-jcs,999,BSZZ,310,11,0,-0.0011143583098493469,0.461661325228618,0.09809381146342289,0.5848235606103155
commons-jcs,999,BSZZ_immediate,310,11,0,0.0448393505674819,0.47343761154250935,0.16334491154595196,0.6377502255871854
commons-jcs,999,BSZZ_at_window,310,11,0,0.14610997973839981,0.553974194429846,0.10685189547188191,0.5548303565797468
commons-jcs,999,fp_repair_matched,310,11,11,0.04978411822838147,0.49743594032048705,0.15226352951879016,0.6297234433645882
commons-jcs,999,fp_repair_frac_0.25,310,11,78,0.08193606105853302,0.5286323943102271,0.15221445786918186,0.6289828640515402
commons-jcs,999,fn_repair_frac_0.25,310,11,3,0.04310012007438933,0.49308622433606,0.1660957822014112,0.6406094940652598
commons-jcs,999,fp_repair_frac_0.50,310,11,155,0.004654324596185213,0.4717256354424085,0.12192831307330107,0.5980515753741403
commons-jcs,999,fn_repair_frac_0.50,310,11,6,0.03664170444161073,0.48681010421857823,0.1619763295068202,0.6386162145171261
commons-jcs,999,fp_repair_frac_0.75,310,11,232,0.0044237741121778374,0.4765369890377873,0.11634690949056964,0.5930573922385285
commons-jcs,999,fn_repair_frac_0.75,310,11,8,0.04727953144440503,0.5006488117264065,0.14607304108913594,0.6245648035830872
commons-jcs,999,fp_repair_frac_1.00,310,11,310,0.15742208657874654,0.597350080768768,0.19934513230614653,0.6486129910908125
commons-jcs,999,fn_repair_frac_1.00,310,11,11,0.0407391112625471,0.4916847229952054,0.1364003705676807,0.6155862713249635
commons-jcs,999,fn_repair_immediate,310,11,11,0.01793218016701452,0.472137087133505,0.118975980265701,0.6018429295978868
commons-jcs,999,fn_repair_at_window,310,11,11,0.12644696452472953,0.5369794485877489,0.11108064545541708,0.5785432092437801
commons-lang,7,BSZZ,657,65,0,0.04900025822923489,0.5182766196907785,0.03728721226117762,0.6314000990141517
commons-lang,7,BSZZ_immediate,657,65,0,0.06626752175093276,0.5230043778233159,-0.0035662067500933188,0.434723386241254
