project,seed,profile,dose,latency,n_pos_true,n_pos_noisy,n_pos_retained,mcc_avg,gmean_avg,mcc,gmean
commons-configuration,21,fn_heavy,0.05,none,155,163,112,0.10784860142020385,0.573076507594299,-0.043285454952768254,0.33710570559624226
commons-configuration,21,fn_heavy,0.1,none,155,175,64,0.047503347975913816,0.506463464111417,0.11314960541558472,0.7292675165321791
commons-configuration,21,fn_heavy,0.15,none,155,167,20,0.028203934573615357,0.4741005277227268,-0.06827157478691981,0.20829377487528383
commons-configuration,21,fn_heavy,0.2,none,155,188,0,-0.05095825823043342,0.3939129520252771,-0.07413153707314761,0.18465060364771205
commons-configuration,21,fn_heavy,0.25,none,155,233,0,-0.049078470650313226,0.3932606117497676,-0.08591341886125876,0.14961366225753817
commons-configuration,21,fn_heavy,0.3,none,155,279,0,-0.04021336466128141,0.4102239396748563,-0.07468925786308585,0.18213358665485643
commons-configuration,42,symmetric,0.05,none,155,221,147,0.05677106229429654,0.517345745067855,0.022319010304974917,0.5036228434764191
commons-configuration,42,symmetric,0.1,none,155,297,141,0.01659471192795361,0.47089532818676066,-0.07827025363781301,0.14321233930956193
commons-configuration,42,symmetric,0.15,none,155,383,130,0.04288662583219435,0.5098485814880379,-0.07011991195480909,0.17314911316594264
commons-configuration,42,symmetric,0.2,none,155,474,125,0.04562309058229204,0.5064553244924294,-0.08012568923348415,0.15010457412189737
commons-configuration,42,symmetric,0.25,none,155,559,121,0.00796548423112837,0.4637139449703818,-0.09506626203788773,0.10957260429998807
commons-configuration,42,symmetric,0.3,none,155,625,114,-0.02719378419041046,0.4542599314693355,-0.06122131820131961,0.2998553184194523
commons-configuration,42,fp_heavy,0.05,none,155,214,145,0.06540868203558171,0.5357987236826113,0.02614209408398708,0.5160061457151609
commons-configuration,42,fp_heavy,0.1,none,155,285,134,0.0302022607857389,0.46596761021152316,-0.08772215894990584,0.10183117917328159
commons-configuration,42,fp_heavy,0.15,none,155,373,126,0.025164906545606405,0.4820825112939118,-0.07153353607687746,0.15674973532585113
commons-configuration,42,fp_heavy,0.2,none,155,454,118,0.013647496154200602,0.45931560761104273,-0.08091547489047227,0.13665876711371425
commons-configuration,42,fp_heavy,0.25,none,155,532,108,-0.013871266348960413,0.4527596201839265,-0.08098397044436255,0.17644043050252214
commons-configuration,42,fp_heavy,0.3,none,155,601,101,-0.01888329044930253,0.45763792237019985,-0.06081958876257643,0.29847866450282595
commons-configuration,42,mid,0.05,none,155,198,135,0.08240462145886795,0.5541667392981399,0.027714620878211915,0.5210987534852127
commons-configuration,42,mid,0.1,none,155,246,119,0.04740136675068457,0.48545503851368577,-0.07753169594337912,0.1374236305032207
commons-configuration,42,mid,0.15,none,155,310,101,-0.00695717223919254,0.4416275507284082,-0.08188978804406863,0.12496886661832311
commons-configuration,42,mid,0.2,none,155,370,75,0.004968232118117934,0.45005752712253283,-0.0760281704699147,0.15608139270429605
commons-configuration,42,mid,0.25,none,155,421,49,-0.053257787456051545,0.3788193097070219,-0.08663178719125486,0.09413404916129119
commons-configuration,42,mid,0.3,none,155,475,30,-0.018896447482291207,0.4353067925567046,-0.08478627487779959,0.14397322996234002
commons-configuration,42,fn_heavy,0.05,none,155,153,114,0.10880684320394575,0.5757104035100998,0.15108139142419386,0.7868986696399192
commons-configuration,42,fn_heavy,0.1,none,155,146,60,-0.010871029077417625,0.4435811429548519,0.01658039765806972,0.4949770264663197
commons-configuration,42,fn_heavy,0.15,none,155,137,16,-0.009240026460979003,0.42508335537859443,-0.07800644535127774,0.1430837668851454
commons-configuration,42,fn_heavy,0.2,none,155,167,0,-0.05413466434350522,0.36508478982434917,-0.08008483086098582,0.1375707935231794
commons-configuration,42,fn_heavy,0.25,none,155,227,0,-0.052120908093176814,0.37598791833525985,-0.07293717653995563,0.16488585400610156
commons-configuration,42,fn_heavy,0.3,none,155,277,0,-0.015785803245156486,0.41381957719036805,-0.07719256228295171,0.1403693195481511
commons-configuration,77,symmetric,0.05,none,155,218,150,0.07381398537182678,0.5203338664268964,-0.09242707360977906,0.1508673960491349
commons-configuration,77,symmetric,0.1,none,155,309,142,0.08613660172948745,0.5719421438332112,0.13201565087302602,0.7589871006213323
commons-configuration,77,symmetric,0.15,none,155,394,134,0.07930063209761543,0.5719976283168098,-0.046800991907043954,0.33557733214379243
commons-configuration,77,symmetric,0.2,none,155,473,130,0.04285023977936313,0.5029054713019417,-0.08777393332683972,0.12235587140571712
commons-configuration,77,symmetric,0.25,none,155,548,120,-0.004024695999402801,0.43138937713183695,-0.09353676011066603,0.06073096957597457
commons-configuration,77,symmetric,0.3,none,155,609,110,-0.0032241148723161513,0.45422580699112836,0.010053042041016846,0.5175348073546838
commons-configuration,77,fp_heavy,0.05,none,155,212,147,0.09636274235628996,0.5347085139024497,-0.07976008909965453,0.20934534752729161
commons-configuration,77,fp_heavy,0.1,none,155,295,135,0.09019196746668884,0.5744384218447993,0.055661372539586675,0.6055899458970762
commons-configuration,77,fp_heavy,0.15,none,155,381,130,0.07671348301291896,0.5593894884521564,0.04930067537207113,0.5959466924364941
commons-configuration,77,fp_heavy,0.2,none,155,451,118,0.049814499559023236,0.5028805528039861,-0.08898177576138953,0.11954827835241394
commons-configuration,77,fp_heavy,0.25,none,155,517,106,0.015511970918152325,0.473734291203365,-0.09330020717305454,0.09057065583356648
commons-configuration,77,fp_heavy,0.3,none,155,584,93,-0.002322504591077181,0.46385002686136206,0.011209443453354522,0.5221338519765697
commons-configuration,77,mid,0.05,none,155,189,136,0.07650372172839925,0.518643403421242,-0.09113468758270112,0.15787338533378142
commons-configuration,77,mid,0.1,none,155,251,119,0.053572142117857276,0.5062865926016542,-0.07079176676282545,0.19814902804666748
commons-configuration,77,mid,0.15,none,155,304,93,0.06639367733220321,0.5340621313738361,-0.07037292159608656,0.200365821131719
commons-configuration,77,mid,0.2,none,155,368,75,0.074034963400596,0.5690403594472517,-0.04156537837214628,0.3581817024884779
commons-configuration,77,mid,0.25,none,155,424,60,0.03891857971993086,0.5102254102462406,-0.08945023437551311,0.15388084644522693
commons-configuration,77,mid,0.3,none,155,471,34,-0.0014019116580917832,0.4338984837804968,-0.09473984994255596,0.07198961545421305
commons-configuration,77,fn_heavy,0.05,none,155,145,110,0.10257679332908165,0.5585938160876677,-0.07822115728298368,0.230901821611158
commons-configuration,77,fn_heavy,0.1,none,155,144,69,0.07186505999329822,0.5260779372798796,-0.07652508091479604,0.2133325514811649
commons-configuration,77,fn_heavy,0.15,none,155,141,14,0.0363511787968911,0.47329025253344376,-0.06628940688249847,0.2045230135151247
commons-configuration,77,fn_heavy,0.2,none,155,179,0,0.03355575422337883,0.4889081221748533,-0.07075319276250791,0.21696744019219746
commons-configuration,77,fn_heavy,0.25,none,155,227,0,0.0163882805165365,0.4732541611359402,0.04542636859973077,0.5851661173260917
commons-configuration,77,fn_heavy,0.3,none,155,286,0,0.004083114761952751,0.45941404847316625,-0.08729092896363443,0.13840738566811292
commons-configuration,101,symmetric,0.05,none,155,224,148,0.04602562730240393,0.49724911242112535,-0.04059107340617423,0.32876413760880385
commons-configuration,101,symmetric,0.1,none,155,315,137,0.07232216020007784,0.526924045630612,-0.08123237835588798,0.17236587935148381
commons-configuration,101,symmetric,0.15,none,155,390,128,0.075867179008232,0.551597656192352,0.13191103334597748,0.7630303800197217
commons-configuration,101,symmetric,0.2,none,155,474,122,0.04075356491031016,0.5318958123253911,0.13166363945452386,0.7612319934596389
commons-configuration,101,symmetric,0.25,none,155,541,111,0.04223504098659567,0.5239818436941353,0.12516974415932286,0.7482302667528328
commons-configuration,101,symmetric,0.3,none,155,616,103,0.05235633452702954,0.5453907346907203,0.12930933223597085,0.7556002571359761
commons-configuration,101,fp_heavy,0.05,none,155,219,144,0.05474882301796538,0.5058745582252204,-0.04066836435346483,0.3289275423400412
commons-configuration,101,fp_heavy,0.1,none,155,303,129,0.04760234128185444,0.4889352743659134,-0.08571427157137258,0.11499010049633336
commons-configuration,101,fp_heavy,0.15,none,155,375,122,0.06456654571082944,0.5256744507721807,0.10332008202255978,0.7110037750853498
commons-configuration,101,fp_heavy,0.2,none,155,450,111,0.04190725252380411,0.5147849443344013,0.04916728808026565,0.6038609513698113
commons-configuration,101,fp_heavy,0.25,none,155,515,98,0.049737700445071295,0.540810580571715,0.12979530062610067,0.7565696509770661
commons-configuration,101,fp_heavy,0.3,none,155,581,85,0.05541248787391622,0.541266181415536,0.11220962108409281,0.7213782634467968
commons-configuration,101,mid,0.05,none,155,198,129,0.03658785835941473,0.48017394282757214,-0.04314644654254983,0.32533334895236016
commons-configuration,101,mid,0.1,none,155,260,111,0.03539010498794283,0.48564913429290213,-0.07882131634619619,0.1735118596412963
commons-configuration,101,mid,0.15,none,155,315,85,0.05884507632762978,0.5131550672190582,-0.07777202295294522,0.14388538933041028
commons-configuration,101,mid,0.2,none,155,369,70,0.005290533729852287,0.45989107629624026,0.04157381099943482,0.588470611828154
commons-configuration,101,mid,0.25,none,155,422,54,0.03312048649265208,0.5180631558835966,0.12142057100735423,0.7421484284235259
commons-configuration,101,mid,0.3,none,155,474,33,0.022865840463474688,0.5100205966898169,0.10690676015001845,0.716535447814333
commons-configuration,101,fn_heavy,0.05,none,155,129,103,0.03275761631415038,0.46539621599257125,0.034004186184848156,0.5645776015191756
commons-configuration,101,fn_heavy,0.1,none,155,144,61,0.027590293762358668,0.42913097532103706,-0.0758142680709425,0.14747234584910576
commons-configuration,101,fn_heavy,0.15,none,155,156,17,-0.035020062948246104,0.36707780046424693,-0.0820514307968292,0.05660689759006003
commons-configuration,101,fn_heavy,0.2,none,155,193,0,-0.05453582206945204,0.3389063860616333,-0.09280640140558308,0.03835652147663832
commons-configuration,101,fn_heavy,0.25,none,155,240,0,-0.036596832958526095,0.39484269788827014,-0.07489799280164998,0.18795716232726623
commons-configuration,101,fn_heavy,0.3,none,155,289,0,-0.03928411375907763,0.38848796249566075,0.049780149139379865,0.6022807292657206
commons-configuration,123,symmetric,0.05,none,155,219,142,0.06412835769592054,0.5265820106492323,-0.08258487045251336,0.1869201002035483
commons-configuration,123,symmetric,0.1,none,155,281,132,0.025442347766904343,0.49045673667415046,-0.07186060405457208,0.20935082863871232
commons-configuration,123,symmetric,0.15,none,155,363,127,0.04469732553801673,0.5312513661443358,-0.07276957145766075,0.21692205128641953
commons-configuration,123,symmetric,0.2,none,155,440,121,0.027645400868260495,0.504223005780007,-0.06605595361465247,0.2349793403497622
commons-configuration,123,symmetric,0.25,none,155,532,114,0.0049728210009032945,0.5013686522689166,-0.04144978692289721,0.35442465060051953
commons-configuration,123,symmetric,0.3,none,155,617,104,0.0008586453993895972,0.5051415028909465,0.009471756001588331,0.5177179449799176
commons-configuration,123,fp_heavy,0.05,none,155,214,140,0.07356703409076712,0.5407128578213648,0.030758788994071105,0.5612684492893195
commons-configuration,123,fp_heavy,0.1,none,155,274,130,0.05320165355074151,0.5250322720218517,0.03853952375010816,0.5732437462704862
commons-configuration,123,fp_heavy,0.15,none,155,352,121,0.05768165006360466,0.5575304599854669,-0.04279930353372126,0.3470429937308014
commons-configuration,123,fp_heavy,0.2,none,155,421,112,0.03767575097364917,0.516825055780474,-0.07263089898132806,0.22094162470670006
commons-configuration,123,fp_heavy,0.25,none,155,500,101,0.0036906664841585652,0.5025401465481687,-0.037824400387494954,0.35525023959715957
commons-configuration,123,fp_heavy,0.3,none,155,584,93,-0.018689535612227925,0.4637617736407859,-0.061429595936181,0.2930612003605748
commons-configuration,123,mid,0.05,none,155,198,130,0.05904123463313364,0.5055848203248133,0.025114405657698548,0.5461330000466877
commons-configuration,123,mid,0.1,none,155,239,112,0.029647468224538794,0.502630634945857,0.03887585897802934,0.5773424918255273
commons-configuration,123,mid,0.15,none,155,290,93,0.032565633305899566,0.49510208972301767,-0.07584263191019801,0.1497068277656036
commons-configuration,123,mid,0.2,none,155,343,74,0.036244313532704346,0.5137230938094415,-0.07075803939796356,0.2040846489593974
commons-configuration,123,mid,0.25,none,155,389,52,0.00021844391142255437,0.48272869780145444,-0.06937879721820371,0.22284338718991123
commons-configuration,123,mid,0.3,none,155,457,32,0.007299145533570155,0.5048011035402493,-0.050481058500414795,0.3388023645863425
commons-configuration,123,fn_heavy,0.05,none,155,152,105,0.1090421104306148,0.5812336753215351,0.04779884835637625,0.5969949618002022
commons-configuration,123,fn_heavy,0.1,none,155,145,63,0.009375339664676633,0.4476128979074202,0.10402561175024913,0.7122832904453632
commons-configuration,123,fn_heavy,0.15,none,155,143,22,0.023515435345247394,0.48716676980111295,0.044933682708516186,0.587839507607141
commons-configuration,123,fn_heavy,0.2,none,155,159,0,-0.01817266275835903,0.4305097058889734,-0.06977781973525522,0.1627423428410332
commons-configuration,123,fn_heavy,0.25,none,155,210,0,0.006056256860093398,0.47643742000180067,-0.0625677385202039,0.21093735047747006
commons-configuration,123,fn_heavy,0.3,none,155,260,0,-0.008587611579580906,0.4533667260270411,-0.08347273742534415,0.13882244696448426
commons-configuration,202,symmetric,0.05,none,155,222,147,0.09228356758451975,0.5639002495158607,-0.07142519994983876,0.231032995480894
commons-configuration,202,symmetric,0.1,none,155,293,140,0.07847771388376597,0.5526504099755349,-0.05807724275293257,0.2594263399023461
commons-configuration,202,symmetric,0.15,none,155,382,135,0.04811438914378333,0.5234739326679927,-0.053053124321279135,0.3090796583406963
commons-configuration,202,symmetric,0.2,none,155,447,127,0.042843883788665486,0.5074531925564609,-0.08267441906817316,0.16476310402452302
commons-configuration,202,symmetric,0.25,none,155,527,118,0.009641778616588137,0.4820591719105496,-0.08235312485558616,0.1896793769745801
commons-configuration,202,symmetric,0.3,none,155,620,113,0.008507183368890602,0.5008097174314953,-0.04691887411092242,0.3477426941193347
commons-configuration,202,fp_heavy,0.05,none,155,220,146,0.09579746883236995,0.5766531159255451,0.004053457102615434,0.4962916194096978
commons-configuration,202,fp_heavy,0.1,none,155,283,137,0.08192737417363818,0.5443662504407542,-0.06164629088248269,0.25348984023538995
commons-configuration,202,fp_heavy,0.15,none,155,368,128,0.05437355016796564,0.5254576016223353,-0.04721508098586371,0.3307114759554434
commons-configuration,202,fp_heavy,0.2,none,155,429,118,0.02854415182852211,0.49721406779004623,0.024879334440556546,0.5511747210454689
commons-configuration,202,fp_heavy,0.25,none,155,504,107,0.01336084093312315,0.4932467225401127,0.026827382828969418,0.5548888319518356
commons-configuration,202,fp_heavy,0.3,none,155,578,98,0.02669392132236232,0.506073632287636,-0.07080843586470897,0.24814633664263325
commons-configuration,202,mid,0.05,none,155,203,137,0.09360679765184142,0.5622439796340238,0.002545046397231116,0.48913581618209895
commons-configuration,202,mid,0.1,none,155,240,118,0.09151722166603923,0.5569139568536944,-0.06282650656356774,0.2374098574857993
commons-configuration,202,mid,0.15,none,155,306,98,0.04938464501758722,0.517958441197151,-0.0504195971085255,0.3286818664983726
commons-configuration,202,mid,0.2,none,155,354,79,0.02569753413142302,0.5110938357611862,0.056342412648796775,0.618769610419634
commons-configuration,202,mid,0.25,none,155,401,57,0.004124396871387687,0.46785966811873914,-0.0777842726435556,0.19289889508538752
commons-configuration,202,mid,0.3,none,155,454,36,-0.03974589399191851,0.41803498350300927,-0.08116253030653828,0.1874368749401468
commons-configuration,202,fn_heavy,0.05,none,155,154,113,0.08760994491523948,0.5455560602316543,-0.02037980680691221,0.4455168507309748
commons-configuration,202,fn_heavy,0.1,none,155,149,66,0.06316302967206228,0.5012960183836357,-0.08274085602558594,0.16604122789751105
commons-configuration,202,fn_heavy,0.15,none,155,136,18,-0.0247031622467847,0.3870773119433235,-0.08242654552493751,0.11803194580110517
commons-configuration,202,fn_heavy,0.2,none,155,165,0,-0.049760839965247494,0.37972000107361725,-0.0679671541079478,0.1986685538620447
commons-configuration,202,fn_heavy,0.25,none,155,221,0,-0.023943638675712697,0.43331674018842853,-0.08106364384726042,0.19343212091735312
commons-configuration,202,fn_heavy,0.3,none,155,266,0,-0.028037970211468703,0.42010415570982457,0.029880846907826126,0.5604026038708023
commons-configuration,314,symmetric,0.05,none,155,239,148,0.08707293081637818,0.5325882390506511,0.10506332723513359,0.7142490838584139
commons-configuration,314,symmetric,0.1,none,155,317,142,0.07882970258913033,0.557913169049214,-0.06920721192740699,0.23417131614429365
commons-configuration,314,symmetric,0.15,none,155,382,133,0.039178798708716184,0.5292955148453239,-0.054316000556441646,0.3208863608582084
commons-configuration,314,symmetric,0.2,none,155,471,125,0.027647009035182125,0.511934124391974,-0.07146763226503555,0.23281424524811528
commons-configuration,314,symmetric,0.25,none,155,541,116,0.041712579697817526,0.5296625185991786,-0.07574999785012142,0.23738917589637423
commons-configuration,314,symmetric,0.3,none,155,621,106,0.031091007158722917,0.5247031022158619,-0.06684477740106301,0.2536806469511009
commons-configuration,314,fp_heavy,0.05,none,155,230,146,0.11405922402926524,0.5763223109268434,0.04621710315203381,0.5909854945233416
commons-configuration,314,fp_heavy,0.1,none,155,306,137,0.07261491822387721,0.553416992132179,-0.06794460925771025,0.23784747549932306
commons-configuration,314,fp_heavy,0.15,none,155,367,125,0.04477071913089956,0.5320158562917693,-0.05414732329080514,0.32109706174145647
commons-configuration,314,fp_heavy,0.2,none,155,445,112,0.04920084585040772,0.5379028654071257,-0.07125131206811182,0.24922128088526097
commons-configuration,314,fp_heavy,0.25,none,155,520,103,0.0016482203406958309,0.4869695093572506,-0.07632429743040615,0.20870000563903537
commons-configuration,314,fp_heavy,0.3,none,155,591,87,0.0193245789737422,0.5172476920030344,0.0028494364279630347,0.4965119534973711
commons-configuration,314,mid,0.05,none,155,214,137,0.09286178602594748,0.5557268811677772,-0.07514961863296662,0.2200282002826155
commons-configuration,314,mid,0.1,none,155,269,113,0.04331263404864042,0.5102878636983899,-0.08038344959016795,0.19526371361598582
commons-configuration,314,mid,0.15,none,155,297,87,0.04257924762592949,0.5265504865469571,-0.04905358407866538,0.332711283606109
commons-configuration,314,mid,0.2,none,155,357,73,0.012578634226213668,0.5031774116364073,-0.0600545507198954,0.32330931786835226
commons-configuration,314,mid,0.25,none,155,421,52,0.028676304563251584,0.5230803814107137,-0.06761241395555978,0.2736728421941803
commons-configuration,314,mid,0.3,none,155,462,32,0.0002478701330979668,0.5024399882066032,0.0015210448014573792,0.49695274322312954
commons-configuration,314,fn_heavy,0.05,none,155,160,106,0.09436795709758292,0.5766881521958347,-0.03813716330585733,0.36030446070717087
commons-configuration,314,fn_heavy,0.1,none,155,162,63,0.044628242657576596,0.5115293329188556,0.030940585460935928,0.5610634289294952
commons-configuration,314,fn_heavy,0.15,none,155,164,15,-0.016810562484201912,0.4217878160552344,-0.06400247302755725,0.22568828465034668
commons-configuration,314,fn_heavy,0.2,none,155,187,0,-0.01087714251492222,0.44179769313584655,-0.07328923534232165,0.22787457331333075
commons-configuration,314,fn_heavy,0.25,none,155,224,0,-0.01461461862340712,0.4615718580376786,-0.04394957529003256,0.3516714214037533
commons-configuration,314,fn_heavy,0.3,none,155,270,0,0.016022009387129613,0.5005416594944033,-0.056996401518864884,0.32735433196640007
commons-configuration,999,symmetric,0.05,none,155,223,148,0.09786882113019359,0.5711300234756458,-0.04821782141893334,0.34880250816547154
commons-configuration,999,symmetric,0.1,none,155,307,139,0.06391853863334487,0.5521971549427461,0.026708782528553875,0.5569615972692112
commons-configuration,999,symmetric,0.15,none,155,382,126,0.0869836401710121,0.5551090740767061,-0.0808082632364731,0.2125516350423305
commons-configuration,999,symmetric,0.2,none,155,462,121,0.09401537943378245,0.5800495967371591,0.0489045546974994,0.6037284907412006
commons-configuration,999,symmetric,0.25,none,155,533,117,0.04800780167905461,0.5327815090424212,0.08620394476646481,0.6735889149030465
commons-configuration,999,symmetric,0.3,none,155,623,104,0.041377154415021065,0.5321886343532374,-0.01514338847709389,0.45864494900464375
commons-configuration,999,fp_heavy,0.05,none,155,221,146,0.13675706528312076,0.6145476210398402,-0.03136783427184516,0.38254788870454354
commons-configuration,999,fp_heavy,0.1,none,155,294,130,0.07526683053635687,0.5574706918807045,0.049397271800069247,0.6046830560908586
commons-configuration,999,fp_heavy,0.15,none,155,370,122,0.04840567032397805,0.5035165167880743,0.01805116362192856,0.5359369130531684
commons-configuration,999,fp_heavy,0.2,none,155,442,113,0.03733522170461612,0.5150537187442275,0.0514730863094584,0.6091621177501301
commons-configuration,999,fp_heavy,0.25,none,155,506,101,0.03555408870977742,0.5198484236577513,0.08673383307241134,0.6764830362745919
commons-configuration,999,fp_heavy,0.3,none,155,596,93,0.03975893896025846,0.5265606869825278,-0.016143396885938244,0.4541419231403016
commons-configuration,999,mid,0.05,none,155,196,130,0.09065636488843144,0.5654630128597147,-0.038498832655759326,0.36012684231429193
commons-configuration,999,mid,0.1,none,155,255,114,0.06102142304481604,0.5371235855275074,0.05396288714215343,0.6125834751066777
commons-configuration,999,mid,0.15,none,155,304,93,0.04928765292975144,0.5226637062884399,0.0207715276652364,0.5423416628597539
commons-configuration,999,mid,0.2,none,155,342,64,0.040248493020573595,0.5147305636576217,0.02728469152646723,0.5571048793182493
commons-configuration,999,mid,0.25,none,155,405,51,0.01103188571755591,0.5005552565573482,0.052596225103664726,0.6113119647859805
commons-configuration,999,mid,0.3,none,155,458,28,0.04356561581887139,0.5362269848661243,0.0909574034350588,0.6817565789137736
commons-configuration,999,fn_heavy,0.05,none,155,144,105,0.12533919146971845,0.6054044952627441,-0.02878131923561625,0.38380404036870114
commons-configuration,999,fn_heavy,0.1,none,155,142,58,0.035004237373677256,0.4875646273888896,-0.06216638513898408,0.24217589126733888
commons-configuration,999,fn_heavy,0.15,none,155,152,16,0.038282314295573446,0.487165968851981,-0.07980258411921598,0.1706765288979456
commons-configuration,999,fn_heavy,0.2,none,155,177,0,-0.009253591404670499,0.4599282401921823,0.03354037890049533,0.5689654281520843
commons-configuration,999,fn_heavy,0.25,none,155,229,0,-0.0007866666829201186,0.4579994955522173,0.02230674010941622,0.5471457742938018
commons-configuration,999,fn_heavy,0.3,none,155,271,0,0.013249676424300635,0.47842222343847435,0.02098283116144082,0.5441278267453712
commons-dbcp,7,symmetric,0.05,none,58,104,54,0.06036562640679051,0.5253762446154749,0.02697759401029654,0.5902924486486972
commons-dbcp,7,symmetric,0.1,none,58,154,53,0.02439594383540395,0.4699470886386109,-0.02529596274831344,0.34404593987377524
commons-dbcp,7,symmetric,0.15,none,58,206,51,0.059654455789076875,0.5088424531818798,-0.022085738839952497,0.3538384678528598
commons-dbcp,7,symmetric,0.2,none,58,254,45,0.023250163980695814,0.4753960121671682,-0.0257284348205069,0.3301832660862205
commons-dbcp,7,symmetric,0.25,none,58,299,44,0.010146801161608713,0.4671451177894338,-0.02436805480783886,0.3521909559100564
commons-dbcp,7,symmetric,0.3,none,58,352,44,0.021443666391173857,0.5169936537413848,0.011650780504741456,0.5485714143808518
commons-dbcp,7,fp_heavy,0.05,none,58,103,54,0.057896398068164295,0.5214921368878919,0.018469414165548332,0.5664553186854261
commons-dbcp,7,fp_heavy,0.1,none,58,152,51,0.06083957430976702,0.5469522797269606,0.026310646385198998,0.6056067566518217
commons-dbcp,7,fp_heavy,0.15,none,58,199,45,0.034350452511126985,0.4878588182192311,-0.019142136555863474,0.3717601017783466
commons-dbcp,7,fp_heavy,0.2,none,58,247,44,-0.0033437203846041273,0.46086651774184295,0.0001990819395737144,0.48672862757983376
commons-dbcp,7,fp_heavy,0.25,none,58,288,42,-0.026465282628756047,0.43576236635612886,-0.01601183636186017,0.4028871818001181
commons-dbcp,7,fp_heavy,0.3,none,58,345,40,0.02797477851964314,0.524941573715613,0.013835968877424382,0.5577650418796006
commons-dbcp,7,mid,0.05,none,58,98,51,0.06156212820252192,0.5271106366351566,0.026539431250566105,0.5871095571484296
commons-dbcp,7,mid,0.1,none,58,134,44,0.05769369588235426,0.5395709141352882,0.03014345332464269,0.6164051448410719
commons-dbcp,7,mid,0.15,none,58,175,39,0.02138638328129657,0.4773997764416901,-0.013605900234124663,0.40403805781219065
commons-dbcp,7,mid,0.2,none,58,208,27,0.02207827858091794,0.4701652094197464,-0.02626898976923632,0.32423903870938797
commons-dbcp,7,mid,0.25,none,58,253,17,0.009507251941554662,0.46048565414311754,-0.022151570025890716,0.3545969076716091
commons-dbcp,7,mid,0.3,none,58,286,9,-0.023657559557737316,0.43755989156149927,-0.022224572877870916,0.37001189009559554
commons-dbcp,7,fn_heavy,0.05,none,58,70,42,0.07592076086699935,0.5187338679501996,0.007973968628694279,0.5195388863861926
commons-dbcp,7,fn_heavy,0.1,none,58,81,17,0.056145365222582795,0.523763918671734,0.028355704675180764,0.6134771339713342
commons-dbcp,7,fn_heavy,0.15,none,58,96,0,0.014622902684527995,0.4629111126271283,-0.009816291077003126,0.41947983034196346
commons-dbcp,7,fn_heavy,0.2,none,58,124,0,0.02948671282399485,0.4692240130068522,-0.020668753786584854,0.3539453992666738
commons-dbcp,7,fn_heavy,0.25,none,58,165,0,0.04333796009880441,0.521070773439605,0.01999763654957157,0.5787167030334401
commons-dbcp,7,fn_heavy,0.3,none,58,197,0,-0.028715183878393818,0.4058520159023889,-0.027650207197682096,0.31264321851522936
commons-dbcp,13,symmetric,0.05,none,58,112,54,0.017617642492027553,0.4345111287053743,-0.028832060568511265,0.2614956471828524
commons-dbcp,13,symmetric,0.1,none,58,159,51,0.037216883031578815,0.484854895613981,-0.01897939210947685,0.3559231684597414
commons-dbcp,13,symmetric,0.15,none,58,200,48,0.023593372037984787,0.47563271823321807,-0.023044538549875572,0.3364316934054251
commons-dbcp,13,symmetric,0.2,none,58,234,45,-0.032248035608823354,0.43226376770242486,0.004185583664038021,0.5041161570174654
commons-dbcp,13,symmetric,0.25,none,58,275,41,-0.005549919978087814,0.45233649507852497,0.0014230004300754902,0.4944625031319324
commons-dbcp,13,symmetric,0.3,none,58,334,41,-0.004452669821377421,0.46265469000760945,0.0011508490600609688,0.4927131714065133
commons-dbcp,13,fp_heavy,0.05,none,58,111,54,0.017507551137040007,0.4342924389687083,-0.030730757868948275,0.2579028080860443
commons-dbcp,13,fp_heavy,0.1,none,58,154,49,0.06892183509446012,0.5418918387249705,0.01584221852133811,0.5512869723082249
commons-dbcp,13,fp_heavy,0.15,none,58,195,44,0.028850352780136305,0.5076093592966693,0.01708572079979343,0.5533694824494574
commons-dbcp,13,fp_heavy,0.2,none,58,228,41,-0.017955738160477484,0.4581963021182781,0.009013438859004167,0.525890761374741
commons-dbcp,13,fp_heavy,0.25,none,58,268,39,-0.009261612507923,0.45305221850101346,-0.0018846572995978416,0.4758489404364687
commons-dbcp,13,fp_heavy,0.3,none,58,324,37,-0.02479237341060212,0.4391278656871457,-0.0027626599140696106,0.47830303351639625
commons-dbcp,13,mid,0.05,none,58,104,49,0.030734068810584488,0.4628571470567515,-0.02193928267292836,0.3414250741206606
commons-dbcp,13,mid,0.1,none,58,138,41,0.061872801181145486,0.5266228262270566,0.010323709670579842,0.5288862463888334
commons-dbcp,13,mid,0.15,none,58,179,35,-0.025786858261941794,0.4065063886469255,-0.03003385021640075,0.2806901138638625
commons-dbcp,13,mid,0.2,none,58,199,28,-0.016443073769186408,0.4212085400263101,-0.027568812935856588,0.2858337529517571
commons-dbcp,13,mid,0.25,none,58,233,19,-0.030139406328238565,0.37534985801201876,-0.04126939337367101,0.17804550182129544
commons-dbcp,13,mid,0.3,none,58,273,11,-0.022378346207578167,0.4542104517914565,0.0031199318330212824,0.5078615498609239
commons-dbcp,13,fn_heavy,0.05,none,58,80,39,-0.004271587545223611,0.45228915750497317,0.023821965773768737,0.5797723662785302
commons-dbcp,13,fn_heavy,0.1,none,58,95,18,0.030040862692204896,0.5076571761664896,0.0252917153669197,0.5963441308303004
commons-dbcp,13,fn_heavy,0.15,none,58,104,0,-0.05824175977868924,0.3589055889933373,0.005662948600510662,0.49629532021627054
