project,seed,profile,dose,latency,n_pos_true,n_pos_noisy,n_pos_retained,mcc_avg,gmean_avg,mcc,gmean
commons-math,77,fp_heavy,0.05,real,335,486,321,0.09768247191363962,0.5518391947958857,0.03485536596511697,0.5562741967224683
commons-math,77,fp_heavy,0.1,uniform,335,650,294,0.084260262828481,0.5548254835249217,0.04087391153090848,0.5658611609099583
commons-math,77,fp_heavy,0.1,real,335,650,294,0.05291936988439358,0.5184818774126532,0.050911967662018276,0.5804222725669455
commons-math,77,fp_heavy,0.15,uniform,335,813,269,0.07717697105423992,0.5322657711077835,-0.011713263152499934,0.4752094871309502
commons-math,77,fp_heavy,0.15,real,335,813,269,0.036421240073209536,0.5057709138190758,0.03551321917476231,0.5571389953131801
commons-math,77,fp_heavy,0.2,uniform,335,972,244,0.06476940693543146,0.5356134130386699,0.1632274962966136,0.7405227214943467
commons-math,77,fp_heavy,0.2,real,335,972,244,0.016131163645752837,0.4891890367195872,0.006377790445413403,0.5092112922847926
commons-math,77,fp_heavy,0.25,uniform,335,1142,225,0.06332032619560553,0.5282093605048673,0.05284151775565339,0.5826150835257755
commons-math,77,fp_heavy,0.25,real,335,1142,225,-9.944429844989688e-05,0.4666656445496755,-0.010529662508829446,0.48291863520987527
commons-math,77,fp_heavy,0.3,uniform,335,1314,204,0.0516313787389669,0.5207545034402951,0.0898788070574415,0.6353886420739514
commons-math,77,fp_heavy,0.3,real,335,1314,204,-0.0212938429103491,0.44344977809641306,-0.07055854689548081,0.3869337253994551
commons-math,77,mid,0.05,uniform,335,437,294,0.10450232353132058,0.5597379187477867,0.1899060822453595,0.781663399857922
commons-math,77,mid,0.05,real,335,437,294,0.10526348834230723,0.5603904060323485,0.06270068980788064,0.5957946982050806
commons-math,77,mid,0.1,uniform,335,551,246,0.0914212137812996,0.5500080597684563,-0.05905434250466068,0.3363604242458971
commons-math,77,mid,0.1,real,335,551,246,0.011903715667210794,0.4708692903671503,-0.003890231077357273,0.49364156107031587
commons-math,77,mid,0.15,uniform,335,672,204,0.058653573048236186,0.52533606309621,0.02522251172648884,0.5407767773768892
commons-math,77,mid,0.15,real,335,672,204,0.03627685945492618,0.4970512072638595,0.09702924387478162,0.6478328566792318
commons-math,77,mid,0.2,uniform,335,801,164,0.05109226506475954,0.5225336282315503,0.14748883458275963,0.7128734734175614
commons-math,77,mid,0.2,real,335,801,164,-0.011324147663028056,0.4582783905482933,0.011321764165408595,0.5172228474252475
commons-math,77,mid,0.25,uniform,335,922,118,0.029940953414175017,0.4927562409983775,-0.01808164990009178,0.46697878061689024
commons-math,77,mid,0.25,real,335,922,118,0.013299696577325167,0.4814700462402085,-0.005076593000846069,0.4862616761232591
commons-math,77,mid,0.3,uniform,335,1047,70,0.039551613946310425,0.5069056390760913,0.007383363057490968,0.509736049837149
commons-math,77,mid,0.3,real,335,1047,70,-0.01240135568629149,0.4554362850920234,0.004005348759868625,0.5036688186275752
commons-math,77,fn_heavy,0.05,uniform,335,324,232,0.13926643122476082,0.5933446554189111,0.16834707281003228,0.7491676301951972
commons-math,77,fn_heavy,0.05,real,335,324,232,0.107706361369346,0.568478815400907,0.13441391631287528,0.7070866218508246
commons-math,77,fn_heavy,0.1,uniform,335,327,140,0.0855827070190626,0.5361294476945232,0.09484868536882048,0.6374672323848225
commons-math,77,fn_heavy,0.1,real,335,327,140,0.09291620941003921,0.5546165810873895,0.082389789220269,0.6193930025916992
commons-math,77,fn_heavy,0.15,uniform,335,327,33,0.025388405957118436,0.4768070193128724,0.041177452550474135,0.5652513123221434
commons-math,77,fn_heavy,0.15,real,335,327,33,0.008505067587672124,0.4721656223989789,-0.07034697411953553,0.3146409839728868
commons-math,77,fn_heavy,0.2,uniform,335,394,0,0.01648028782173991,0.4795898023581278,0.09014729112543579,0.6354956059591693
commons-math,77,fn_heavy,0.2,real,335,394,0,-0.024824077802190588,0.4405209916152415,-0.03057259593768395,0.4499122066839651
commons-math,77,fn_heavy,0.25,uniform,335,501,0,0.02833819429295406,0.48806755984068156,-0.006411051542580556,0.48680211168061627
commons-math,77,fn_heavy,0.25,real,335,501,0,-0.022388017351865,0.4371185323061547,0.03252630026935299,0.5445874177201705
commons-math,77,fn_heavy,0.3,uniform,335,617,0,0.02186429561188661,0.48952008236938055,-0.02778863573374068,0.44206604735683624
commons-math,77,fn_heavy,0.3,real,335,617,0,-0.03437726452413343,0.4301769575342158,-0.1509149183274556,0.14273680535357602
commons-math,101,symmetric,0.05,uniform,335,496,320,0.08805527535363426,0.5449949348557859,0.13767776973828152,0.7074851417909931
commons-math,101,symmetric,0.05,real,335,496,320,0.0941365538277562,0.5464679609435167,0.023940410710838068,0.5382840460382813
commons-math,101,symmetric,0.1,uniform,335,689,308,0.06205690033604665,0.5174608585829786,-0.05272116645754695,0.3122173894351852
commons-math,101,symmetric,0.1,real,335,689,308,0.040706073070656996,0.500084998086218,0.013355845298569556,0.5194460609123737
commons-math,101,symmetric,0.15,uniform,335,863,290,0.046284231427527765,0.5049450535028672,-0.08596916378302408,0.2920905958577825
commons-math,101,symmetric,0.15,real,335,863,290,0.035534976707274096,0.5004541367223487,-0.002412325944602352,0.49319902804083166
commons-math,101,symmetric,0.2,uniform,335,1024,271,0.026663873821892746,0.4831720341510954,-0.08575422714111937,0.27417528385465856
commons-math,101,symmetric,0.2,real,335,1024,271,-0.01786767039601111,0.4430352954263965,-0.06147672463607073,0.3996383596235756
commons-math,101,symmetric,0.25,uniform,335,1188,254,0.01161519459118944,0.480436684770253,-0.04593299623996137,0.3959582482976832
commons-math,101,symmetric,0.25,real,335,1188,254,0.028713777204536817,0.4899947541414443,-0.0003406460656727014,0.4943683045556837
commons-math,101,symmetric,0.3,uniform,335,1355,238,0.005487488831803597,0.48299392683736964,0.03366207040841975,0.5531920637218121
commons-math,101,symmetric,0.3,real,335,1355,238,0.010361739479527685,0.47463298815505506,-0.027752792362537214,0.4551404913467963
commons-math,101,fp_heavy,0.05,uniform,335,486,316,0.06478560107941886,0.52460785147676,0.024773848332803067,0.5398223237095766
commons-math,101,fp_heavy,0.05,real,335,486,316,0.08337103078706111,0.5390556631623238,0.03998766143746884,0.5640980677568632
commons-math,101,fp_heavy,0.1,uniform,335,668,294,0.05597796090998789,0.5033640946834823,0.03118618582751711,0.5503927000974719
commons-math,101,fp_heavy,0.1,real,335,668,294,-0.00020776659350404104,0.46205931832748043,0.018212168100712474,0.5288268154909826
commons-math,101,fp_heavy,0.15,uniform,335,827,272,0.031749133448674575,0.48630962825343915,-0.09214747644442077,0.2628900831964314
commons-math,101,fp_heavy,0.15,real,335,827,272,-0.0016564219582239704,0.45957058366832215,0.011642609997740564,0.5137020596643203
commons-math,101,fp_heavy,0.2,uniform,335,982,250,0.022575497219333437,0.4868426034114976,-0.09479203882444741,0.26276630458631667
commons-math,101,fp_heavy,0.2,real,335,982,250,0.013601048795547032,0.47833739219397886,-0.14734963751442837,0.19885961806454877
commons-math,101,fp_heavy,0.25,uniform,335,1131,223,0.03295280236368631,0.4979434256805021,-0.10099337248916282,0.27694368111106
commons-math,101,fp_heavy,0.25,real,335,1131,223,0.04342550302330644,0.5088803686132843,0.017428731106387336,0.5275766291966488
commons-math,101,fp_heavy,0.3,uniform,335,1275,201,-0.01595983380995544,0.44503830578075104,-0.11985215761820989,0.16615163526406657
commons-math,101,fp_heavy,0.3,real,335,1275,201,0.0013119229197355552,0.46696920928968816,0.08330477518183477,0.6297582791872302
commons-math,101,mid,0.05,uniform,335,440,294,0.05986629100686552,0.5109841461881699,-0.09939030838400958,0.1862421207155096
commons-math,101,mid,0.05,real,335,440,294,0.10142100356842804,0.557380874124229,-0.09068731778118495,0.28532219318548774
commons-math,101,mid,0.1,uniform,335,571,251,0.057956232696574,0.5098139021729052,-0.07041339531523386,0.29127006251904797
commons-math,101,mid,0.1,real,335,571,251,0.04497706940908076,0.4973404606321838,-0.010705073045038984,0.48221699507416493
commons-math,101,mid,0.15,uniform,335,698,202,0.0008179324515086839,0.4561757060160852,-0.06398982274863765,0.30668478724479614
commons-math,101,mid,0.15,real,335,698,202,0.013382586177260309,0.4713369055640273,-0.11492080206451998,0.3207999763051718
commons-math,101,mid,0.2,uniform,335,800,159,0.02056387326220942,0.49329695092540654,-0.07726882181468718,0.2873979038996919
commons-math,101,mid,0.2,real,335,800,159,0.022670442749989732,0.4775752691316605,-0.036119573110564185,0.4414479954923029
commons-math,101,mid,0.25,uniform,335,926,124,-0.009066169931627602,0.4576908223055303,-0.026617053048870052,0.440370605628682
commons-math,101,mid,0.25,real,335,926,124,-0.020303483989864212,0.44704047118932483,0.02329937948518771,0.5375847214361222
commons-math,101,mid,0.3,uniform,335,1029,77,0.016350038084054216,0.48531297643100174,-0.10667948044153683,0.2600124525166491
commons-math,101,mid,0.3,real,335,1029,77,-0.01004532485667861,0.46257427798548983,-0.017488111375656975,0.4714290431027659
commons-math,101,fn_heavy,0.05,uniform,335,306,238,0.05931218649610785,0.4966248978590311,0.1818433099995084,0.771331445862033
commons-math,101,fn_heavy,0.05,real,335,306,238,0.09426423541759803,0.5402474779068588,0.16302826157316713,0.7407620146203464
commons-math,101,fn_heavy,0.1,uniform,335,331,138,-0.012807897954692471,0.4380944526533638,0.08199507582291769,0.6142319790793235
commons-math,101,fn_heavy,0.1,real,335,331,138,0.05004699557268917,0.49996033478570395,0.08217275458788237,0.6170459465679204
commons-math,101,fn_heavy,0.15,uniform,335,345,38,0.013785672970194379,0.456277369262785,-0.05045117473020461,0.30406961124802884
commons-math,101,fn_heavy,0.15,real,335,345,38,0.005273960682445852,0.46637542898467577,0.03649121374477238,0.5576364655480744
commons-math,101,fn_heavy,0.2,uniform,335,424,0,-0.029868063762987663,0.4200953926142499,-0.037633016294184474,0.3271323434528623
commons-math,101,fn_heavy,0.2,real,335,424,0,-0.007276429016959063,0.44141035311308274,-0.00422190429751681,0.48969534087080185
commons-math,101,fn_heavy,0.25,uniform,335,524,0,-0.0002546196109283042,0.45349089819580907,-0.049489699164657376,0.3308044962553102
commons-math,101,fn_heavy,0.25,real,335,524,0,-0.009535476865109953,0.45081537421701157,-0.024853936793908377,0.45951922293837805
commons-math,101,fn_heavy,0.3,uniform,335,625,0,0.0018090519435719238,0.4643374807578608,-0.07801259108027184,0.28228585664507605
commons-math,101,fn_heavy,0.3,real,335,625,0,-0.023164877578433878,0.438104395916203,0.008636274196780615,0.5096601390430302
commons-math,123,symmetric,0.05,uniform,335,487,315,0.051281418202848754,0.5018868873367383,0.09438690438016804,0.6247575743618973
commons-math,123,symmetric,0.05,real,335,487,315,0.05961302546286769,0.5137304083715043,-0.04679046775305478,0.42133273375778807
commons-math,123,symmetric,0.1,uniform,335,657,298,0.07195398337845028,0.5279293244261755,0.05032929503878871,0.5770420135709344
commons-math,123,symmetric,0.1,real,335,657,298,0.04903422295816816,0.5121383846768777,0.03101415770742399,0.5492937071988985
commons-math,123,symmetric,0.15,uniform,335,818,279,0.04913512460853791,0.5233020577874132,0.08506566887390549,0.6202069819678936
