project,condition,seed,config,rule,eps,min_pos,rate_update,mcc_avg,mcc,filter_rate,n_filtered
opennlp,oracle,77,fixed/tau=0.35|eps=0.1|minpos=30|suppress,fixed/tau=0.35,0.1,30.0,suppress,-0.024760076825924338,0.004248158228538676,0.9090909090909091,20.0
opennlp,oracle,77,fixed/tau=0.35|eps=0.1|minpos=50|observed,fixed/tau=0.35,0.1,50.0,observed,-0.024760076825924338,0.004248158228538676,0.9090909090909091,20.0
opennlp,oracle,77,fixed/tau=0.35|eps=0.1|minpos=50|suppress,fixed/tau=0.35,0.1,50.0,suppress,-0.024760076825924338,0.004248158228538676,0.9090909090909091,20.0
opennlp,oracle,101,ORB,-,,,-,0.06190776540857105,0.15692433564418148,,
opennlp,oracle,101,quantile/q=0.05|eps=0.0|minpos=20|observed,quantile/q=0.05,0.0,20.0,observed,0.068862654519906,0.10618582035986533,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.05|eps=0.0|minpos=20|suppress,quantile/q=0.05,0.0,20.0,suppress,0.06946570211826827,0.11241117840178189,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.05|eps=0.0|minpos=30|observed,quantile/q=0.05,0.0,30.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.05|eps=0.0|minpos=30|suppress,quantile/q=0.05,0.0,30.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.05|eps=0.0|minpos=50|observed,quantile/q=0.05,0.0,50.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.05|eps=0.0|minpos=50|suppress,quantile/q=0.05,0.0,50.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.05|eps=0.1|minpos=20|observed,quantile/q=0.05,0.1,20.0,observed,0.07077331788115357,0.10454428138735408,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.05|eps=0.1|minpos=20|suppress,quantile/q=0.05,0.1,20.0,suppress,0.068862654519906,0.10618582035986533,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.05|eps=0.1|minpos=30|observed,quantile/q=0.05,0.1,30.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.05|eps=0.1|minpos=30|suppress,quantile/q=0.05,0.1,30.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.05|eps=0.1|minpos=50|observed,quantile/q=0.05,0.1,50.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.05|eps=0.1|minpos=50|suppress,quantile/q=0.05,0.1,50.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.1|eps=0.0|minpos=20|observed,quantile/q=0.1,0.0,20.0,observed,0.068862654519906,0.10618582035986533,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.1|eps=0.0|minpos=20|suppress,quantile/q=0.1,0.0,20.0,suppress,0.06946570211826827,0.11241117840178189,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.1|eps=0.0|minpos=30|observed,quantile/q=0.1,0.0,30.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.1|eps=0.0|minpos=30|suppress,quantile/q=0.1,0.0,30.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.1|eps=0.0|minpos=50|observed,quantile/q=0.1,0.0,50.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.1|eps=0.0|minpos=50|suppress,quantile/q=0.1,0.0,50.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.1|eps=0.1|minpos=20|observed,quantile/q=0.1,0.1,20.0,observed,0.07077331788115357,0.10454428138735408,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.1|eps=0.1|minpos=20|suppress,quantile/q=0.1,0.1,20.0,suppress,0.068862654519906,0.10618582035986533,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.1|eps=0.1|minpos=30|observed,quantile/q=0.1,0.1,30.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.1|eps=0.1|minpos=30|suppress,quantile/q=0.1,0.1,30.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.1|eps=0.1|minpos=50|observed,quantile/q=0.1,0.1,50.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.1|eps=0.1|minpos=50|suppress,quantile/q=0.1,0.1,50.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.2|eps=0.0|minpos=20|observed,quantile/q=0.2,0.0,20.0,observed,0.068862654519906,0.10618582035986533,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.2|eps=0.0|minpos=20|suppress,quantile/q=0.2,0.0,20.0,suppress,0.06946570211826827,0.11241117840178189,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.2|eps=0.0|minpos=30|observed,quantile/q=0.2,0.0,30.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.2|eps=0.0|minpos=30|suppress,quantile/q=0.2,0.0,30.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.2|eps=0.0|minpos=50|observed,quantile/q=0.2,0.0,50.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.2|eps=0.0|minpos=50|suppress,quantile/q=0.2,0.0,50.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.2|eps=0.1|minpos=20|observed,quantile/q=0.2,0.1,20.0,observed,0.07077331788115357,0.10454428138735408,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.2|eps=0.1|minpos=20|suppress,quantile/q=0.2,0.1,20.0,suppress,0.068862654519906,0.10618582035986533,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.2|eps=0.1|minpos=30|observed,quantile/q=0.2,0.1,30.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.2|eps=0.1|minpos=30|suppress,quantile/q=0.2,0.1,30.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.2|eps=0.1|minpos=50|observed,quantile/q=0.2,0.1,50.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.2|eps=0.1|minpos=50|suppress,quantile/q=0.2,0.1,50.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.3|eps=0.0|minpos=20|observed,quantile/q=0.3,0.0,20.0,observed,0.068862654519906,0.10618582035986533,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.3|eps=0.0|minpos=20|suppress,quantile/q=0.3,0.0,20.0,suppress,0.06946570211826827,0.11241117840178189,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.3|eps=0.0|minpos=30|observed,quantile/q=0.3,0.0,30.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.3|eps=0.0|minpos=30|suppress,quantile/q=0.3,0.0,30.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.3|eps=0.0|minpos=50|observed,quantile/q=0.3,0.0,50.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.3|eps=0.0|minpos=50|suppress,quantile/q=0.3,0.0,50.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.3|eps=0.1|minpos=20|observed,quantile/q=0.3,0.1,20.0,observed,0.07077331788115357,0.10454428138735408,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.3|eps=0.1|minpos=20|suppress,quantile/q=0.3,0.1,20.0,suppress,0.068862654519906,0.10618582035986533,0.045454545454545456,1.0
opennlp,oracle,101,quantile/q=0.3|eps=0.1|minpos=30|observed,quantile/q=0.3,0.1,30.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.3|eps=0.1|minpos=30|suppress,quantile/q=0.3,0.1,30.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.3|eps=0.1|minpos=50|observed,quantile/q=0.3,0.1,50.0,observed,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,quantile/q=0.3|eps=0.1|minpos=50|suppress,quantile/q=0.3,0.1,50.0,suppress,0.06190776540857105,0.15692433564418148,0.0,0.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.0|minpos=20|observed,fixed/tau=0.15,0.0,20.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.0|minpos=20|suppress,fixed/tau=0.15,0.0,20.0,suppress,0.016468879504169583,0.08943598080825242,0.45454545454545453,10.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.0|minpos=30|observed,fixed/tau=0.15,0.0,30.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.0|minpos=30|suppress,fixed/tau=0.15,0.0,30.0,suppress,0.016468879504169583,0.08943598080825242,0.45454545454545453,10.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.0|minpos=50|observed,fixed/tau=0.15,0.0,50.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.0|minpos=50|suppress,fixed/tau=0.15,0.0,50.0,suppress,0.016468879504169583,0.08943598080825242,0.45454545454545453,10.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.1|minpos=20|observed,fixed/tau=0.15,0.1,20.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.1|minpos=20|suppress,fixed/tau=0.15,0.1,20.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.1|minpos=30|observed,fixed/tau=0.15,0.1,30.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.1|minpos=30|suppress,fixed/tau=0.15,0.1,30.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.1|minpos=50|observed,fixed/tau=0.15,0.1,50.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.15|eps=0.1|minpos=50|suppress,fixed/tau=0.15,0.1,50.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.0|minpos=20|observed,fixed/tau=0.25,0.0,20.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.0|minpos=20|suppress,fixed/tau=0.25,0.0,20.0,suppress,-0.037212288619270006,-0.006424772320630215,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.0|minpos=30|observed,fixed/tau=0.25,0.0,30.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.0|minpos=30|suppress,fixed/tau=0.25,0.0,30.0,suppress,-0.037212288619270006,-0.006424772320630215,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.0|minpos=50|observed,fixed/tau=0.25,0.0,50.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.0|minpos=50|suppress,fixed/tau=0.25,0.0,50.0,suppress,-0.037212288619270006,-0.006424772320630215,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.1|minpos=20|observed,fixed/tau=0.25,0.1,20.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.1|minpos=20|suppress,fixed/tau=0.25,0.1,20.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.1|minpos=30|observed,fixed/tau=0.25,0.1,30.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.1|minpos=30|suppress,fixed/tau=0.25,0.1,30.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.1|minpos=50|observed,fixed/tau=0.25,0.1,50.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.25|eps=0.1|minpos=50|suppress,fixed/tau=0.25,0.1,50.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.0|minpos=20|observed,fixed/tau=0.35,0.0,20.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.0|minpos=20|suppress,fixed/tau=0.35,0.0,20.0,suppress,-0.037212288619270006,-0.006424772320630215,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.0|minpos=30|observed,fixed/tau=0.35,0.0,30.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.0|minpos=30|suppress,fixed/tau=0.35,0.0,30.0,suppress,-0.037212288619270006,-0.006424772320630215,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.0|minpos=50|observed,fixed/tau=0.35,0.0,50.0,observed,-0.03565450152961947,-0.006134774192337488,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.0|minpos=50|suppress,fixed/tau=0.35,0.0,50.0,suppress,-0.037212288619270006,-0.006424772320630215,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.1|minpos=20|observed,fixed/tau=0.35,0.1,20.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.1|minpos=20|suppress,fixed/tau=0.35,0.1,20.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.1|minpos=30|observed,fixed/tau=0.35,0.1,30.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.1|minpos=30|suppress,fixed/tau=0.35,0.1,30.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.1|minpos=50|observed,fixed/tau=0.35,0.1,50.0,observed,-0.03026095185837409,-0.001863638173419986,0.9090909090909091,20.0
opennlp,oracle,101,fixed/tau=0.35|eps=0.1|minpos=50|suppress,fixed/tau=0.35,0.1,50.0,suppress,-0.03077260818100901,-0.004084355916316741,0.9090909090909091,20.0
opennlp,oracle,123,ORB,-,,,-,0.06294475902713577,0.1600483295933405,,
opennlp,oracle,123,quantile/q=0.05|eps=0.0|minpos=20|observed,quantile/q=0.05,0.0,20.0,observed,0.07030831006638356,0.10688801110972858,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.05|eps=0.0|minpos=20|suppress,quantile/q=0.05,0.0,20.0,suppress,0.06969661222998742,0.10608842101037042,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.05|eps=0.0|minpos=30|observed,quantile/q=0.05,0.0,30.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.05|eps=0.0|minpos=30|suppress,quantile/q=0.05,0.0,30.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.05|eps=0.0|minpos=50|observed,quantile/q=0.05,0.0,50.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.05|eps=0.0|minpos=50|suppress,quantile/q=0.05,0.0,50.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.05|eps=0.1|minpos=20|observed,quantile/q=0.05,0.1,20.0,observed,0.07870013016225874,0.13491008338993757,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.05|eps=0.1|minpos=20|suppress,quantile/q=0.05,0.1,20.0,suppress,0.0703118348902115,0.10678979713251771,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.05|eps=0.1|minpos=30|observed,quantile/q=0.05,0.1,30.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.05|eps=0.1|minpos=30|suppress,quantile/q=0.05,0.1,30.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.05|eps=0.1|minpos=50|observed,quantile/q=0.05,0.1,50.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.05|eps=0.1|minpos=50|suppress,quantile/q=0.05,0.1,50.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.1|eps=0.0|minpos=20|observed,quantile/q=0.1,0.0,20.0,observed,0.07030831006638356,0.10688801110972858,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.1|eps=0.0|minpos=20|suppress,quantile/q=0.1,0.0,20.0,suppress,0.06969661222998742,0.10608842101037042,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.1|eps=0.0|minpos=30|observed,quantile/q=0.1,0.0,30.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.1|eps=0.0|minpos=30|suppress,quantile/q=0.1,0.0,30.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.1|eps=0.0|minpos=50|observed,quantile/q=0.1,0.0,50.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.1|eps=0.0|minpos=50|suppress,quantile/q=0.1,0.0,50.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.1|eps=0.1|minpos=20|observed,quantile/q=0.1,0.1,20.0,observed,0.07870013016225874,0.13491008338993757,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.1|eps=0.1|minpos=20|suppress,quantile/q=0.1,0.1,20.0,suppress,0.0703118348902115,0.10678979713251771,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.1|eps=0.1|minpos=30|observed,quantile/q=0.1,0.1,30.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.1|eps=0.1|minpos=30|suppress,quantile/q=0.1,0.1,30.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.1|eps=0.1|minpos=50|observed,quantile/q=0.1,0.1,50.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.1|eps=0.1|minpos=50|suppress,quantile/q=0.1,0.1,50.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.2|eps=0.0|minpos=20|observed,quantile/q=0.2,0.0,20.0,observed,0.07030831006638356,0.10688801110972858,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.2|eps=0.0|minpos=20|suppress,quantile/q=0.2,0.0,20.0,suppress,0.06969661222998742,0.10608842101037042,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.2|eps=0.0|minpos=30|observed,quantile/q=0.2,0.0,30.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.2|eps=0.0|minpos=30|suppress,quantile/q=0.2,0.0,30.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.2|eps=0.0|minpos=50|observed,quantile/q=0.2,0.0,50.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.2|eps=0.0|minpos=50|suppress,quantile/q=0.2,0.0,50.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.2|eps=0.1|minpos=20|observed,quantile/q=0.2,0.1,20.0,observed,0.07870013016225874,0.13491008338993757,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.2|eps=0.1|minpos=20|suppress,quantile/q=0.2,0.1,20.0,suppress,0.0703118348902115,0.10678979713251771,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.2|eps=0.1|minpos=30|observed,quantile/q=0.2,0.1,30.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.2|eps=0.1|minpos=30|suppress,quantile/q=0.2,0.1,30.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.2|eps=0.1|minpos=50|observed,quantile/q=0.2,0.1,50.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.2|eps=0.1|minpos=50|suppress,quantile/q=0.2,0.1,50.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.3|eps=0.0|minpos=20|observed,quantile/q=0.3,0.0,20.0,observed,0.07030831006638356,0.10688801110972858,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.3|eps=0.0|minpos=20|suppress,quantile/q=0.3,0.0,20.0,suppress,0.06969661222998742,0.10608842101037042,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.3|eps=0.0|minpos=30|observed,quantile/q=0.3,0.0,30.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.3|eps=0.0|minpos=30|suppress,quantile/q=0.3,0.0,30.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.3|eps=0.0|minpos=50|observed,quantile/q=0.3,0.0,50.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.3|eps=0.0|minpos=50|suppress,quantile/q=0.3,0.0,50.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.3|eps=0.1|minpos=20|observed,quantile/q=0.3,0.1,20.0,observed,0.07870013016225874,0.13491008338993757,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.3|eps=0.1|minpos=20|suppress,quantile/q=0.3,0.1,20.0,suppress,0.0703118348902115,0.10678979713251771,0.045454545454545456,1.0
opennlp,oracle,123,quantile/q=0.3|eps=0.1|minpos=30|observed,quantile/q=0.3,0.1,30.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.3|eps=0.1|minpos=30|suppress,quantile/q=0.3,0.1,30.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.3|eps=0.1|minpos=50|observed,quantile/q=0.3,0.1,50.0,observed,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,quantile/q=0.3|eps=0.1|minpos=50|suppress,quantile/q=0.3,0.1,50.0,suppress,0.06294475902713577,0.1600483295933405,0.0,0.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.0|minpos=20|observed,fixed/tau=0.15,0.0,20.0,observed,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.0|minpos=20|suppress,fixed/tau=0.15,0.0,20.0,suppress,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.0|minpos=30|observed,fixed/tau=0.15,0.0,30.0,observed,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.0|minpos=30|suppress,fixed/tau=0.15,0.0,30.0,suppress,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.0|minpos=50|observed,fixed/tau=0.15,0.0,50.0,observed,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.0|minpos=50|suppress,fixed/tau=0.15,0.0,50.0,suppress,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.1|minpos=20|observed,fixed/tau=0.15,0.1,20.0,observed,-0.023320731600589794,-0.0002871831747006449,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.1|minpos=20|suppress,fixed/tau=0.15,0.1,20.0,suppress,-0.023320731600589794,-0.0002871831747006449,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.1|minpos=30|observed,fixed/tau=0.15,0.1,30.0,observed,-0.023320731600589794,-0.0002871831747006449,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.1|minpos=30|suppress,fixed/tau=0.15,0.1,30.0,suppress,-0.023320731600589794,-0.0002871831747006449,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.1|minpos=50|observed,fixed/tau=0.15,0.1,50.0,observed,-0.023320731600589794,-0.0002871831747006449,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.15|eps=0.1|minpos=50|suppress,fixed/tau=0.15,0.1,50.0,suppress,-0.023320731600589794,-0.0002871831747006449,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.25|eps=0.0|minpos=20|observed,fixed/tau=0.25,0.0,20.0,observed,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.25|eps=0.0|minpos=20|suppress,fixed/tau=0.25,0.0,20.0,suppress,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.25|eps=0.0|minpos=30|observed,fixed/tau=0.25,0.0,30.0,observed,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.25|eps=0.0|minpos=30|suppress,fixed/tau=0.25,0.0,30.0,suppress,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.25|eps=0.0|minpos=50|observed,fixed/tau=0.25,0.0,50.0,observed,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.25|eps=0.0|minpos=50|suppress,fixed/tau=0.25,0.0,50.0,suppress,-0.0287780837730325,-0.005757900703396748,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.25|eps=0.1|minpos=20|observed,fixed/tau=0.25,0.1,20.0,observed,-0.023320731600589794,-0.0002871831747006449,0.9090909090909091,20.0
opennlp,oracle,123,fixed/tau=0.25|eps=0.1|minpos=20|suppress,fixed/tau=0.25,0.1,20.0,suppress,-0.023320731600589794,-0.0002871831747006449,0.9090909090909091,20.0
