project,seed,condition,model,held_out,mcc_avg,gmean_avg,mcc,gmean,n_seen,n_pos_seen,n_filtered,filter_rate,filter_active_from,mean_lambda_pos
ant-ivy,42,RASZZ,NA(fp_filter/suppress),False,0.19621152849593088,0.6039125077720965,0.05912169090765895,0.5572423922738239,2254.0,799.0,225.0,0.2816020025031289,87.0,10.977840850512466
ant-ivy,42,RASZZ,NA(damp),False,0.18927853880730727,0.5995292868941747,-0.018396688186954942,0.44707768166743783,,,,,,
ant-ivy,42,RASZZ,NA(rescue),False,0.1758642376274612,0.5840282734874469,0.009695055305095636,0.5120606494454548,,,,,,
ant-ivy,42,injected_fn20,OOB,False,0.09525127637744744,0.5356386702895926,-0.03157156342446357,0.4370336337836783,,,,,,
ant-ivy,42,injected_fn20,ORB,False,0.10119386816946321,0.5444368619333788,-0.02295681669970115,0.44518763452952,,,,,,
ant-ivy,42,injected_fn20,NA(fp_filter),False,0.15271936756750631,0.5665265320108522,0.018855555797559473,0.41103324941041236,1833.0,154.0,51.0,0.33116883116883117,483.0,40.95638156199293
ant-ivy,42,injected_fn20,NA(fp_filter/suppress),False,0.09343602315864614,0.5327580458721106,0.06171496021744832,0.4366203419236865,1833.0,154.0,46.0,0.2987012987012987,483.0,61.3753763412598
ant-ivy,42,injected_fn20,NA(damp),False,0.17604446112207767,0.587780944492784,-0.018246521294594482,0.4076343824594337,,,,,,
ant-ivy,42,injected_fn20,NA(rescue),False,0.1748478267494965,0.5937820630773563,0.090141980818213,0.6105697786894562,,,,,,
ant-ivy,77,oracle,OOB,False,0.1561269435209356,0.5746331161751421,-0.05016779039329274,0.3693850920724067,,,,,,
ant-ivy,77,oracle,ORB,False,0.19259904897910807,0.6031344173451287,-0.024908330900568074,0.4267801950473236,,,,,,
ant-ivy,77,oracle,NA(fp_filter),False,0.22137165241171738,0.5863461486562123,0.06108100347483882,0.5176882726881981,1876.0,313.0,114.0,0.36421725239616615,116.0,21.936771369479544
ant-ivy,77,oracle,NA(fp_filter/suppress),False,0.19529480787169803,0.6012296112239323,0.046987250579333166,0.5249559678312642,1876.0,313.0,102.0,0.3258785942492013,116.0,24.552140658987277
ant-ivy,77,oracle,NA(damp),False,0.2216046917611556,0.6223927594210559,-0.005645161852522026,0.4655233611281977,,,,,,
ant-ivy,77,oracle,NA(rescue),False,0.1902954440029455,0.6068811245174343,0.04301205555209363,0.5417360752773064,,,,,,
ant-ivy,77,BSZZ,OOB,False,0.14163981773927148,0.5584384182666111,-0.03908759777231405,0.45096518937418667,,,,,,
ant-ivy,77,BSZZ,ORB,False,0.15676102994231786,0.5796825526226526,-0.0033220959610051853,0.495608497228713,,,,,,
ant-ivy,77,BSZZ,NA(fp_filter),False,0.18109918121337606,0.5829141927490527,-0.004545295261803372,0.4699609843979147,2097.0,735.0,231.0,0.3142857142857143,87.0,8.585604421187194
ant-ivy,77,BSZZ,NA(fp_filter/suppress),False,0.1816691647489405,0.5846812989688615,-0.006047612551952317,0.4797990448100919,2097.0,735.0,226.0,0.3074829931972789,87.0,10.934433519963958
ant-ivy,77,BSZZ,NA(damp),False,0.2043890975185972,0.6032168347354198,-0.001013649484293128,0.4962528881651634,,,,,,
ant-ivy,77,BSZZ,NA(rescue),False,0.15234498761492843,0.5725478027023888,0.01676450040623745,0.5091347507471723,,,,,,
ant-ivy,77,AGSZZ,OOB,False,0.12064697747666578,0.5503557837270903,-0.030561619681027233,0.4461316893075472,,,,,,
ant-ivy,77,AGSZZ,ORB,False,0.13991829852033325,0.5782365583591104,-0.007777628591498526,0.48193589481804944,,,,,,
ant-ivy,77,AGSZZ,NA(fp_filter),False,0.13007549576283228,0.5538353044104299,0.008760592366882322,0.4529505490457848,2255.0,837.0,233.0,0.27837514934289126,86.0,8.677022548976826
ant-ivy,77,AGSZZ,NA(fp_filter/suppress),False,0.16705186513275513,0.5774627943589693,-0.041787652424698916,0.420393524875821,2255.0,837.0,236.0,0.2819593787335723,86.0,11.562498174305173
ant-ivy,77,AGSZZ,NA(damp),False,0.1678897633375756,0.5818012345113535,-0.06612622250555834,0.4010287971851634,,,,,,
ant-ivy,77,AGSZZ,NA(rescue),False,0.1667858340516984,0.5678159013758188,0.0014926458243542733,0.501747250305664,,,,,,
ant-ivy,77,MASZZ,OOB,False,0.11261511770491009,0.5407122697586431,-0.05351493802693398,0.4145696235599115,,,,,,
ant-ivy,77,MASZZ,ORB,False,0.10379355590287362,0.5515517466069761,-0.01405738199338876,0.45102354267164524,,,,,,
ant-ivy,77,MASZZ,NA(fp_filter),False,0.15467510074545285,0.5743581675270539,-0.048041597590201386,0.39704226597815917,2259.0,837.0,253.0,0.3022700119474313,86.0,7.9614922290635395
ant-ivy,77,MASZZ,NA(fp_filter/suppress),False,0.1354977256232593,0.5636771465885566,0.0060502118653620405,0.48161162755828374,2259.0,837.0,213.0,0.25448028673835127,86.0,9.626199482092085
ant-ivy,77,MASZZ,NA(damp),False,0.16604340057544714,0.582547642975643,-0.030383423416619124,0.4347712778513833,,,,,,
ant-ivy,77,MASZZ,NA(rescue),False,0.15536914658195167,0.5746473150302422,0.006150809133781581,0.5076691543526086,,,,,,
ant-ivy,77,LSZZ,OOB,False,0.147721152072456,0.5699540461918786,-0.05038561138539372,0.4227755467286609,,,,,,
ant-ivy,77,LSZZ,ORB,False,0.11936304356595952,0.5563442023982171,0.009645004807796988,0.5001970445230425,,,,,,
ant-ivy,77,LSZZ,NA(fp_filter),False,0.19159384993870343,0.5965462583144078,0.16464620560447818,0.6606437296196015,1870.0,277.0,72.0,0.259927797833935,96.0,20.81875756214951
ant-ivy,77,LSZZ,NA(fp_filter/suppress),False,0.20916914732663344,0.596081500388056,0.0650662807408996,0.5425662043519173,1870.0,277.0,68.0,0.24548736462093862,96.0,31.37508499105463
ant-ivy,77,LSZZ,NA(damp),False,0.16519343496414465,0.5775155349213068,-0.017714266482273158,0.41239155456236093,,,,,,
ant-ivy,77,LSZZ,NA(rescue),False,0.1723360713641369,0.5829594104626595,-0.05843773660582857,0.4110492849170902,,,,,,
ant-ivy,77,RSZZ,OOB,False,0.11355320774396557,0.535253477826486,-0.06221305740254274,0.4100894956763217,,,,,,
ant-ivy,77,RSZZ,ORB,False,0.09819247212413905,0.5451557179496352,-0.06905330225640585,0.4054229904113393,,,,,,
ant-ivy,77,RSZZ,NA(fp_filter),False,0.16123503049038518,0.5736479871003474,0.027138643614777205,0.4802946807212945,1901.0,400.0,111.0,0.2775,87.0,13.521814437786249
ant-ivy,77,RSZZ,NA(fp_filter/suppress),False,0.19102259581137832,0.6007209074389347,0.06144157570013321,0.5556277054916666,1901.0,400.0,100.0,0.25,87.0,15.988340926188624
ant-ivy,77,RSZZ,NA(damp),False,0.14875475327230794,0.5736569224979547,0.05744948168628127,0.5688496648724102,,,,,,
ant-ivy,77,RSZZ,NA(rescue),False,0.19887220517008913,0.6012373458773344,-0.0462943899458566,0.4418634513568061,,,,,,
ant-ivy,77,RASZZ,OOB,False,0.10237985981523803,0.535819303191509,-0.027336616226581154,0.4433967147336413,,,,,,
ant-ivy,77,RASZZ,ORB,False,0.1120391399015566,0.5492479565137063,-0.0294911815273466,0.45124599363557644,,,,,,
ant-ivy,77,RASZZ,NA(fp_filter),False,0.15896919011624827,0.5715821638232291,0.02321890408217755,0.45225325598300403,2254.0,799.0,222.0,0.27784730913642053,87.0,9.564286041874109
ant-ivy,77,RASZZ,NA(fp_filter/suppress),False,0.1492312936742226,0.5688827262268702,-0.0014605123262448213,0.4532248211853554,2254.0,799.0,222.0,0.27784730913642053,87.0,11.290538039065998
ant-ivy,77,RASZZ,NA(damp),False,0.16507280897456092,0.5871775834574485,-0.02661124123087424,0.4417849935840517,,,,,,
ant-ivy,77,RASZZ,NA(rescue),False,0.15701806308568325,0.5706847821452758,0.038726428839856955,0.5466934148669551,,,,,,
ant-ivy,77,injected_fn20,OOB,False,0.08092576914592156,0.5014503814433795,-0.10598525975368404,0.3707032048331437,,,,,,
ant-ivy,77,injected_fn20,ORB,False,0.08751748293242588,0.519335765877706,-0.13347874821145644,0.3209427662619844,,,,,,
ant-ivy,77,injected_fn20,NA(fp_filter),False,0.15095992226134777,0.5388511712302608,0.06432473017475845,0.5617211640763934,1821.0,170.0,64.0,0.3764705882352941,319.0,28.828887456136226
ant-ivy,77,injected_fn20,NA(fp_filter/suppress),False,0.05745864910195913,0.5055034372233181,0.1307277658157424,0.6525600310532101,1821.0,170.0,68.0,0.4,319.0,52.04485078244957
ant-ivy,77,injected_fn20,NA(damp),False,0.14485857152113787,0.5555019521981074,-0.019775679786471614,0.46790605771271854,,,,,,
ant-ivy,77,injected_fn20,NA(rescue),False,0.16922862051978935,0.5624028279934724,0.01406498649689813,0.4669786082849889,,,,,,
ant-ivy,101,oracle,OOB,False,0.16344579180203303,0.5801324055395968,-0.06372434247588578,0.3589385741022658,,,,,,
ant-ivy,101,oracle,ORB,False,0.1698199511392554,0.5941453904941139,0.06036548408726164,0.5590360973564907,,,,,,
ant-ivy,101,oracle,NA(fp_filter),False,0.2281500124877509,0.6012291182277564,0.04114031776991246,0.5127500426056276,1876.0,313.0,90.0,0.28753993610223644,116.0,20.925983841001294
ant-ivy,101,oracle,NA(fp_filter/suppress),False,0.17796322365527084,0.577282611874278,-0.014908294930134146,0.4685242776354086,1876.0,313.0,82.0,0.26198083067092653,116.0,22.70569805675539
ant-ivy,101,oracle,NA(damp),False,0.23100399642941297,0.6278994700825637,0.022115432768881386,0.49794718298481744,,,,,,
ant-ivy,101,oracle,NA(rescue),False,0.2054030524203342,0.6067994266971215,-0.06528818612843433,0.37402823432769855,,,,,,
ant-ivy,101,BSZZ,OOB,False,0.14842467125257208,0.562592785073515,-0.04354423629849472,0.44598996027595594,,,,,,
ant-ivy,101,BSZZ,ORB,False,0.154558523739131,0.5821646731807758,-0.011072141317866243,0.48557589796631817,,,,,,
ant-ivy,101,BSZZ,NA(fp_filter),False,0.16667757200122782,0.5813502545335497,0.0667727767059588,0.5611732129106354,2097.0,735.0,212.0,0.28843537414965986,87.0,8.684102337742761
ant-ivy,101,BSZZ,NA(fp_filter/suppress),False,0.1808833543280096,0.598633877369708,-0.004083687134418277,0.4929594842624294,2097.0,735.0,199.0,0.2707482993197279,87.0,10.165912624091781
ant-ivy,101,BSZZ,NA(damp),False,0.20941208461134397,0.6062621388456821,-0.00011899239456744637,0.49549665106800367,,,,,,
ant-ivy,101,BSZZ,NA(rescue),False,0.1415899056764446,0.5657799788551054,0.012032308439500549,0.49816042150290196,,,,,,
ant-ivy,101,AGSZZ,OOB,False,0.1146771879992675,0.5420092873109635,-0.04750359257574441,0.41681683011350495,,,,,,
ant-ivy,101,AGSZZ,ORB,False,0.1099375171527489,0.5556053988458611,-0.044899003852521616,0.4169065212062128,,,,,,
ant-ivy,101,AGSZZ,NA(fp_filter),False,0.10537144704382169,0.5385212859542604,0.0013868601396181258,0.4330280656599523,2255.0,837.0,233.0,0.27837514934289126,86.0,9.058591916946764
ant-ivy,101,AGSZZ,NA(fp_filter/suppress),False,0.1632447635324799,0.5787087159450316,-0.024676960417987535,0.4171608605047824,2255.0,837.0,223.0,0.26642771804062126,86.0,10.669778533164209
ant-ivy,101,AGSZZ,NA(damp),False,0.1449094201959228,0.5740143522308683,-0.02773370727752141,0.4383763912170728,,,,,,
ant-ivy,101,AGSZZ,NA(rescue),False,0.13868721519786054,0.5600135008118958,-0.0020891346275618786,0.4971817440702234,,,,,,
ant-ivy,101,MASZZ,OOB,False,0.1145954621283453,0.5414581953531995,-0.030311037067126075,0.43972974189591996,,,,,,
ant-ivy,101,MASZZ,ORB,False,0.09674315624172787,0.5476563625050622,-0.05577199200481209,0.4056322369879116,,,,,,
ant-ivy,101,MASZZ,NA(fp_filter),False,0.1124780254071037,0.5436810204263813,-0.031143212882167596,0.39967757125395675,2259.0,837.0,209.0,0.24970131421744324,86.0,7.373535542892159
ant-ivy,101,MASZZ,NA(fp_filter/suppress),False,0.07948317790751651,0.5181417663850243,-0.07698374691740333,0.36872277929529207,2259.0,837.0,210.0,0.25089605734767023,86.0,10.04185188725561
ant-ivy,101,MASZZ,NA(damp),False,0.13158435797643678,0.5632389305615165,-0.06000876281230765,0.40754963732430677,,,,,,
ant-ivy,101,MASZZ,NA(rescue),False,0.17669335167347444,0.5928489462199403,0.031541604994975665,0.5354717552305628,,,,,,
ant-ivy,101,LSZZ,OOB,False,0.1396484388226548,0.5627209772223053,-0.06154448981652445,0.38823804218534635,,,,,,
ant-ivy,101,LSZZ,ORB,False,0.10071111340896362,0.5456254259064239,0.015425788532265792,0.5050955544467525,,,,,,
ant-ivy,101,LSZZ,NA(fp_filter),False,0.16685097611717423,0.5704184591253408,-0.07639644384499822,0.3475843583571325,1870.0,277.0,72.0,0.259927797833935,96.0,21.496663795628628
ant-ivy,101,LSZZ,NA(fp_filter/suppress),False,0.19444384141001822,0.5981550426642483,0.055479492332791876,0.5589349329659827,1870.0,277.0,71.0,0.2563176895306859,96.0,28.39998197442716
ant-ivy,101,LSZZ,NA(damp),False,0.15921419890783273,0.5781096827972514,-0.016040470702634237,0.41984109833713,,,,,,
ant-ivy,101,LSZZ,NA(rescue),False,0.19604338010550762,0.6026847006355505,0.14865461760664309,0.665213410053885,,,,,,
ant-ivy,101,RSZZ,OOB,False,0.09358144293143662,0.5251083627028569,-0.06812127651908707,0.40331217131765856,,,,,,
ant-ivy,101,RSZZ,ORB,False,0.11143892869846996,0.5533227436520826,0.01829382870561414,0.5152330843823938,,,,,,
ant-ivy,101,RSZZ,NA(fp_filter),False,0.11239411700735345,0.5494545662216321,0.06001648923748937,0.5506283505231401,1901.0,400.0,111.0,0.2775,87.0,12.973656071389314
ant-ivy,101,RSZZ,NA(fp_filter/suppress),False,0.1265662363843954,0.5472298671868919,-0.021212058334859524,0.43295386379480527,1901.0,400.0,114.0,0.285,87.0,16.47183013986475
ant-ivy,101,RSZZ,NA(damp),False,0.13939207210030907,0.56648802749068,-0.04186075622122479,0.4298836188297223,,,,,,
ant-ivy,101,RSZZ,NA(rescue),False,0.17204924488974216,0.5836030403445535,0.07699331941478457,0.5806973718972243,,,,,,
ant-ivy,101,RASZZ,OOB,False,0.12603593516578526,0.551975087616327,-0.033325147778682174,0.43467909009321665,,,,,,
ant-ivy,101,RASZZ,ORB,False,0.09387195643719698,0.5419525830065366,-0.028432899598816588,0.442025299066715,,,,,,
ant-ivy,101,RASZZ,NA(fp_filter),False,0.1377175389070232,0.5622453647407538,-0.005346451866566725,0.4080487949248195,2254.0,799.0,208.0,0.26032540675844806,87.0,9.213271197097953
ant-ivy,101,RASZZ,NA(fp_filter/suppress),False,0.13435576512078648,0.5636906378092199,0.019556182806691236,0.48767648621028276,2254.0,799.0,209.0,0.2615769712140175,87.0,10.862572069189
ant-ivy,101,RASZZ,NA(damp),False,0.1603395775928965,0.5802981194379813,-0.039026237375668314,0.4357053052652891,,,,,,
ant-ivy,101,RASZZ,NA(rescue),False,0.14353209185216811,0.5539792639836844,0.002207891480174177,0.5027531857720757,,,,,,
ant-ivy,101,injected_fn20,OOB,False,0.027150484693570873,0.49428735894999826,-0.038972981268018236,0.4452758884739403,,,,,,
ant-ivy,101,injected_fn20,ORB,False,0.04373281504981302,0.5125302786901585,-0.08433605773282263,0.38227315427001285,,,,,,
ant-ivy,101,injected_fn20,NA(fp_filter),False,0.031061257804155043,0.45984448607250084,-0.022150948785480254,0.33924505067152344,1828.0,163.0,56.0,0.34355828220858897,353.0,41.703015052231954
ant-ivy,101,injected_fn20,NA(fp_filter/suppress),False,0.023916899921868042,0.47073409481814643,0.08897202798540697,0.4208878397463322,1828.0,163.0,53.0,0.32515337423312884,353.0,62.83522872333707
ant-ivy,101,injected_fn20,NA(damp),False,0.07903021863071584,0.5220742922942081,0.007591615675930083,0.47162578117535847,,,,,,
ant-ivy,101,injected_fn20,NA(rescue),False,0.14740277161921264,0.5556111184850518,0.07230432192529553,0.5877628820526759,,,,,,
ant-ivy,123,oracle,OOB,False,0.16880879775691535,0.5859779457186862,0.005930578413916847,0.4802933073083584,,,,,,
ant-ivy,123,oracle,ORB,False,0.193697172248707,0.6106302282361986,0.05572645689490661,0.5643669586314154,,,,,,
ant-ivy,123,oracle,NA(fp_filter),False,0.21807656877650536,0.5952019409818494,0.08602110885235657,0.5674667601681346,1876.0,313.0,99.0,0.31629392971246006,116.0,22.605284351041977
ant-ivy,123,oracle,NA(fp_filter/suppress),False,0.2097896121623624,0.5942591755182651,0.0800260374375731,0.5343900814610802,1876.0,313.0,87.0,0.2779552715654952,116.0,26.920343663891614
ant-ivy,123,oracle,NA(damp),False,0.22863157753063507,0.6279459520533011,0.06284780585323073,0.5611062947119452,,,,,,
ant-ivy,123,oracle,NA(rescue),False,0.20994568554574414,0.616485089380923,0.028751880411450964,0.533112167034346,,,,,,
ant-ivy,123,BSZZ,OOB,False,0.14282569978157117,0.557121275826589,-0.016339530020933822,0.47909285710207944,,,,,,
ant-ivy,123,BSZZ,ORB,False,0.15162274079823987,0.5734779736333284,-0.005915107629340646,0.4917557755067823,,,,,,
ant-ivy,123,BSZZ,NA(fp_filter),False,0.21441010784480774,0.6092700690024196,0.02151964624134803,0.5212041965276613,2097.0,735.0,214.0,0.291156462585034,87.0,8.040971180954848
ant-ivy,123,BSZZ,NA(fp_filter/suppress),False,0.2205663392489922,0.6230543755610756,0.07409550211356236,0.5837014044903744,2097.0,735.0,202.0,0.2748299319727891,87.0,10.076064265117168
ant-ivy,123,BSZZ,NA(damp),False,0.19889166931445248,0.5984350386914274,-0.024981090252239574,0.46743329564487385,,,,,,
ant-ivy,123,BSZZ,NA(rescue),False,0.19601303119784408,0.5934275106892012,0.029518615124161634,0.5103608817056026,,,,,,
ant-ivy,123,AGSZZ,OOB,False,0.12947763899655637,0.5521857929746269,-0.024539638112089014,0.4557850652728085,,,,,,
ant-ivy,123,AGSZZ,ORB,False,0.122735394146758,0.5666480869281604,-0.0198606261916665,0.46768599866312116,,,,,,
ant-ivy,123,AGSZZ,NA(fp_filter),False,0.15853975293147626,0.5831110559419547,0.014866445559788475,0.4428305569465931,2255.0,837.0,226.0,0.27001194743130225,86.0,8.404900837304558
ant-ivy,123,AGSZZ,NA(fp_filter/suppress),False,0.06294229926312864,0.5199495939366909,-0.03380975556934846,0.39713066704594513,2255.0,837.0,215.0,0.25686977299880526,86.0,11.037679847947803
ant-ivy,123,AGSZZ,NA(damp),False,0.14799150634795635,0.573040857831103,-0.055574211621896394,0.419012282182773,,,,,,
ant-ivy,123,AGSZZ,NA(rescue),False,0.156572281202092,0.5730256174897722,-0.07179530949971226,0.4052054157389221,,,,,,
ant-ivy,123,MASZZ,OOB,False,0.10121966984059545,0.5360380081057257,-0.011951251048765087,0.46491170314833985,,,,,,
ant-ivy,123,MASZZ,ORB,False,0.08393904195678431,0.5387217264550088,-0.056364267737563874,0.4093613567818886,,,,,,
ant-ivy,123,MASZZ,NA(fp_filter),False,0.11942978378828059,0.5466405221067585,-0.05587304398623942,0.3867629767473628,2259.0,837.0,249.0,0.2974910394265233,86.0,8.11811347497005
ant-ivy,123,MASZZ,NA(fp_filter/suppress),False,0.11735313735324582,0.5570854395388829,0.07808900146943591,0.5702354039732753,2259.0,837.0,235.0,0.2807646356033453,86.0,9.680753451267343
ant-ivy,123,MASZZ,NA(damp),False,0.19281526173704283,0.5951428034361965,-0.045240624580816215,0.4203364504210656,,,,,,
ant-ivy,123,MASZZ,NA(rescue),False,0.1359348000644771,0.5641098661789389,0.029657533371118053,0.5297505991443706,,,,,,
ant-ivy,123,LSZZ,OOB,False,0.14609205994976796,0.5683574854082525,-0.04600122566487795,0.41443113418101873,,,,,,
ant-ivy,123,LSZZ,ORB,False,0.1125892861026419,0.5515497941709219,-0.000475021176979662,0.48139411352556727,,,,,,
ant-ivy,123,LSZZ,NA(fp_filter),False,0.1860043633899923,0.5915858381156309,0.11917762550367117,0.6054908296279867,1870.0,277.0,62.0,0.22382671480144403,96.0,19.854342841380348
ant-ivy,123,LSZZ,NA(fp_filter/suppress),False,0.18506801133722656,0.5820380873860831,0.029946824727656595,0.5036633991570129,1870.0,277.0,72.0,0.259927797833935,96.0,25.13054881724289
ant-ivy,123,LSZZ,NA(damp),False,0.17730667810749187,0.589900029373718,0.017543208038751385,0.4728916571869324,,,,,,
ant-ivy,123,LSZZ,NA(rescue),False,0.18654233005599877,0.5950772383733026,-0.029302248780258725,0.46353457102961876,,,,,,
ant-ivy,123,RSZZ,OOB,False,0.07379411403771384,0.5105194421132692,-0.07603008735699086,0.39132114083669883,,,,,,
ant-ivy,123,RSZZ,ORB,False,0.11539722442093256,0.5558277251919805,0.0017991926456204285,0.49803543927744093,,,,,,
ant-ivy,123,RSZZ,NA(fp_filter),False,0.11193655394808033,0.5340033196946838,-0.04507187263227495,0.375347833814263,1901.0,400.0,117.0,0.2925,87.0,13.103323536788793
ant-ivy,123,RSZZ,NA(fp_filter/suppress),False,0.12480932068589981,0.5574716403673052,-0.005979500007463058,0.4656021807812661,1901.0,400.0,111.0,0.2775,87.0,18.30144946620238
ant-ivy,123,RSZZ,NA(damp),False,0.13017847667811183,0.5586422235711817,-0.00912313336454836,0.4629411522756191,,,,,,
ant-ivy,123,RSZZ,NA(rescue),False,0.13881837569892305,0.5626080090211434,-0.01111056104280031,0.4857844039091322,,,,,,
ant-ivy,123,RASZZ,OOB,False,0.11678713547112168,0.5440627403139395,-0.027434250727872832,0.4459052879087492,,,,,,
ant-ivy,123,RASZZ,ORB,False,0.1308041686560482,0.5632538902323373,-0.04993095820680936,0.4095231180664817,,,,,,
ant-ivy,123,RASZZ,NA(fp_filter),False,0.099629861894974,0.5299672386995375,-0.003916078951833364,0.4286026944111534,2254.0,799.0,183.0,0.22903629536921152,87.0,9.828060071599399
