project,seed,model,train_label,eval_mode,regime,mcc,gmean
commons-validator,202,LApredict,LSZZ,self,naive_kfold,0.2832901212652575,0.741842849163111
commons-validator,202,LApredict,LSZZ,self,chronological,0.2266193563130618,0.7016674174785074
commons-validator,202,JITLine,LSZZ,self,naive_kfold,0.16801504331400408,0.6456192349964129
commons-validator,202,JITLine,LSZZ,self,chronological,0.12383373095001142,0.6491963791468017
commons-validator,202,ORB,LSZZ,self,prequential_latency,0.04041368594743871,0.45813315327707266
commons-validator,202,LApredict,RSZZ,oracle,naive_kfold,0.06610391685754573,0.5583313415095223
commons-validator,202,LApredict,RSZZ,oracle,chronological,0.17697966014052074,0.5591965038579975
commons-validator,202,JITLine,RSZZ,oracle,naive_kfold,0.030419213776704427,0.5281704435105974
commons-validator,202,JITLine,RSZZ,oracle,chronological,-0.079767937827635,0.4271788288583805
commons-validator,202,ORB,RSZZ,oracle,prequential_latency,-0.019872344860127403,0.46084462324487957
commons-validator,202,LApredict,RSZZ,self,naive_kfold,0.219793491131929,0.6633158716145263
commons-validator,202,LApredict,RSZZ,self,chronological,0.17236275109257754,0.6082144457591213
commons-validator,202,JITLine,RSZZ,self,naive_kfold,0.22855210610113794,0.6743753115035117
commons-validator,202,JITLine,RSZZ,self,chronological,0.08106704276564096,0.5838254279541227
commons-validator,202,ORB,RSZZ,self,prequential_latency,-0.042922364035420206,0.40522833099611283
commons-validator,202,LApredict,RASZZ,oracle,naive_kfold,0.06706823597924841,0.5590833032529904
commons-validator,202,LApredict,RASZZ,oracle,chronological,0.17259101250608785,0.5580204846722642
commons-validator,202,JITLine,RASZZ,oracle,naive_kfold,-0.028967896220380256,0.4687759482734959
commons-validator,202,JITLine,RASZZ,oracle,chronological,0.025186282353946165,0.4956747226326296
commons-validator,202,ORB,RASZZ,oracle,prequential_latency,0.06773510921706731,0.5720349833047265
commons-validator,202,LApredict,RASZZ,self,naive_kfold,0.30459466699938426,0.6953783289750718
commons-validator,202,LApredict,RASZZ,self,chronological,0.18181818181818182,0.63006954200061
commons-validator,202,JITLine,RASZZ,self,naive_kfold,0.2949032160495549,0.6715501409699314
commons-validator,202,JITLine,RASZZ,self,chronological,0.13439641874969063,0.6527139518645054
commons-validator,202,ORB,RASZZ,self,prequential_latency,-0.053404688764689255,0.3955720826339887
commons-vfs,21,LApredict,oracle,oracle,naive_kfold,0.30447013904852877,0.7346745579661355
commons-vfs,21,LApredict,oracle,oracle,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,21,JITLine,oracle,oracle,naive_kfold,0.32541400724405634,0.753651951034965
commons-vfs,21,JITLine,oracle,oracle,chronological,0.035851981876984164,0.4077018462483075
commons-vfs,21,ORB,oracle,oracle,prequential_latency,0.004993692306356073,0.4993919701377866
commons-vfs,21,LApredict,oracle,self,naive_kfold,0.30447013904852877,0.7346745579661355
commons-vfs,21,LApredict,oracle,self,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,21,JITLine,oracle,self,naive_kfold,0.32541400724405634,0.753651951034965
commons-vfs,21,JITLine,oracle,self,chronological,0.035851981876984164,0.4077018462483075
commons-vfs,21,ORB,oracle,self,prequential_latency,0.004993692306356073,0.4993919701377866
commons-vfs,21,LApredict,BSZZ,oracle,naive_kfold,0.2603525087206878,0.7031912340512974
commons-vfs,21,LApredict,BSZZ,oracle,chronological,0.1421292978667616,0.6750410354197915
commons-vfs,21,JITLine,BSZZ,oracle,naive_kfold,0.24857190461425566,0.6977028467137049
commons-vfs,21,JITLine,BSZZ,oracle,chronological,0.12744175653235273,0.6515131719569898
commons-vfs,21,ORB,BSZZ,oracle,prequential_latency,-0.017842867975073937,0.46260545131641373
commons-vfs,21,LApredict,BSZZ,self,naive_kfold,0.4031752938299645,0.7040450641468705
commons-vfs,21,LApredict,BSZZ,self,chronological,0.3230879632143712,0.6787812285933493
commons-vfs,21,JITLine,BSZZ,self,naive_kfold,0.4652163475346557,0.7257317180721251
commons-vfs,21,JITLine,BSZZ,self,chronological,0.24621603905488673,0.6439396974539147
commons-vfs,21,ORB,BSZZ,self,prequential_latency,0.04546307696110831,0.5265671142189243
commons-vfs,21,LApredict,AGSZZ,oracle,naive_kfold,0.2972409716931326,0.7328681678356344
commons-vfs,21,LApredict,AGSZZ,oracle,chronological,0.16343588227497405,0.6539722364952907
commons-vfs,21,JITLine,AGSZZ,oracle,naive_kfold,0.16346294257169916,0.6218771060801179
commons-vfs,21,JITLine,AGSZZ,oracle,chronological,0.1711830844170282,0.6894191277631482
commons-vfs,21,ORB,AGSZZ,oracle,prequential_latency,-0.06467712948671096,0.35499008913005503
commons-vfs,21,LApredict,AGSZZ,self,naive_kfold,0.22259118555712884,0.6764699933294742
commons-vfs,21,LApredict,AGSZZ,self,chronological,0.25446067333849554,0.6848300870011593
commons-vfs,21,JITLine,AGSZZ,self,naive_kfold,0.2646172886519699,0.7058657754743263
commons-vfs,21,JITLine,AGSZZ,self,chronological,0.15323739803389763,0.6130009988633248
commons-vfs,21,ORB,AGSZZ,self,prequential_latency,0.04878892035029456,0.5579193891453893
commons-vfs,21,LApredict,MASZZ,oracle,naive_kfold,0.2837051712638596,0.724145718603166
commons-vfs,21,LApredict,MASZZ,oracle,chronological,0.17250461356066574,0.6759651166675029
commons-vfs,21,JITLine,MASZZ,oracle,naive_kfold,0.21668233288793684,0.6639264122195087
commons-vfs,21,JITLine,MASZZ,oracle,chronological,0.15915749646113625,0.6680029411417264
commons-vfs,21,ORB,MASZZ,oracle,prequential_latency,0.014585712296379049,0.526708598197455
commons-vfs,21,LApredict,MASZZ,self,naive_kfold,0.219511104328985,0.6539759578495241
commons-vfs,21,LApredict,MASZZ,self,chronological,0.1691952956352548,0.58678051880197
commons-vfs,21,JITLine,MASZZ,self,naive_kfold,0.2563845422225912,0.6703648934443996
commons-vfs,21,JITLine,MASZZ,self,chronological,0.16479036396364904,0.5927034715518551
commons-vfs,21,ORB,MASZZ,self,prequential_latency,0.042964310351401656,0.5504903372716681
commons-vfs,21,LApredict,LSZZ,oracle,naive_kfold,0.29667347734682087,0.7250937446225869
commons-vfs,21,LApredict,LSZZ,oracle,chronological,0.1638693382386132,0.6341733608517893
commons-vfs,21,JITLine,LSZZ,oracle,naive_kfold,0.19691269143169782,0.653517815459493
commons-vfs,21,JITLine,LSZZ,oracle,chronological,0.16150272318928527,0.6826599534849161
commons-vfs,21,ORB,LSZZ,oracle,prequential_latency,0.01009580265427468,0.5172109747287124
commons-vfs,21,LApredict,LSZZ,self,naive_kfold,0.2570256634649793,0.7331157269586036
commons-vfs,21,LApredict,LSZZ,self,chronological,0.2573415683952851,0.7114582486036498
commons-vfs,21,JITLine,LSZZ,self,naive_kfold,0.24122985881160908,0.724681394421456
commons-vfs,21,JITLine,LSZZ,self,chronological,0.18961133889638038,0.69064617834229
commons-vfs,21,ORB,LSZZ,self,prequential_latency,0.05764638816245416,0.5693901492684079
commons-vfs,21,LApredict,RSZZ,oracle,naive_kfold,0.28922903608129796,0.7275613046220724
commons-vfs,21,LApredict,RSZZ,oracle,chronological,0.17252360096859848,0.6584566700810124
commons-vfs,21,JITLine,RSZZ,oracle,naive_kfold,0.14199988550871345,0.6123077131425624
commons-vfs,21,JITLine,RSZZ,oracle,chronological,0.1296266374771422,0.6549941219612713
commons-vfs,21,ORB,RSZZ,oracle,prequential_latency,0.0046846089308612655,0.5013994570060795
commons-vfs,21,LApredict,RSZZ,self,naive_kfold,0.16427740830192797,0.6482467249094365
commons-vfs,21,LApredict,RSZZ,self,chronological,0.1642032753109499,0.5917757292187258
commons-vfs,21,JITLine,RSZZ,self,naive_kfold,0.15437302110222179,0.6405521291269937
commons-vfs,21,JITLine,RSZZ,self,chronological,0.1520601953597533,0.6405961541875266
commons-vfs,21,ORB,RSZZ,self,prequential_latency,0.017030962737753497,0.5125822581852911
commons-vfs,21,LApredict,RASZZ,oracle,naive_kfold,0.29643055030596777,0.7323392120338913
commons-vfs,21,LApredict,RASZZ,oracle,chronological,0.1619776732825191,0.6532218378126979
commons-vfs,21,JITLine,RASZZ,oracle,naive_kfold,0.24733535473309165,0.6601083031499833
commons-vfs,21,JITLine,RASZZ,oracle,chronological,0.1679049116622327,0.6562182839881968
commons-vfs,21,ORB,RASZZ,oracle,prequential_latency,-0.05517588935166048,0.384052179863714
commons-vfs,21,LApredict,RASZZ,self,naive_kfold,0.2375672715476651,0.6808363912225309
commons-vfs,21,LApredict,RASZZ,self,chronological,0.2785724433975032,0.6963294023864761
commons-vfs,21,JITLine,RASZZ,self,naive_kfold,0.258795158686411,0.6619672754751937
commons-vfs,21,JITLine,RASZZ,self,chronological,0.21924489700711453,0.6381964390118781
commons-vfs,21,ORB,RASZZ,self,prequential_latency,-0.00163951865230278,0.497032458916804
commons-vfs,7,LApredict,oracle,oracle,naive_kfold,0.3134480770615456,0.7410305863329307
commons-vfs,7,LApredict,oracle,oracle,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,7,JITLine,oracle,oracle,naive_kfold,0.29910495563417916,0.7358185057392141
commons-vfs,7,JITLine,oracle,oracle,chronological,0.043181694634337776,0.4484282839061637
commons-vfs,7,ORB,oracle,oracle,prequential_latency,0.013789288558472348,0.5167428354699027
commons-vfs,7,LApredict,oracle,self,naive_kfold,0.3134480770615456,0.7410305863329307
commons-vfs,7,LApredict,oracle,self,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,7,JITLine,oracle,self,naive_kfold,0.29910495563417916,0.7358185057392141
commons-vfs,7,JITLine,oracle,self,chronological,0.043181694634337776,0.4484282839061637
commons-vfs,7,ORB,oracle,self,prequential_latency,0.013789288558472348,0.5167428354699027
commons-vfs,7,LApredict,BSZZ,oracle,naive_kfold,0.26299956176380784,0.7055668868794627
commons-vfs,7,LApredict,BSZZ,oracle,chronological,0.1421292978667616,0.6750410354197915
commons-vfs,7,JITLine,BSZZ,oracle,naive_kfold,0.23930188041415873,0.690393667242347
commons-vfs,7,JITLine,BSZZ,oracle,chronological,0.15221812799932274,0.6810906181827533
commons-vfs,7,ORB,BSZZ,oracle,prequential_latency,-0.03249524312301243,0.43592934521984555
commons-vfs,7,LApredict,BSZZ,self,naive_kfold,0.4057962758337955,0.7051545355516511
commons-vfs,7,LApredict,BSZZ,self,chronological,0.3230879632143712,0.6787812285933493
commons-vfs,7,JITLine,BSZZ,self,naive_kfold,0.46846378545107986,0.7265443494872109
commons-vfs,7,JITLine,BSZZ,self,chronological,0.24464331669944595,0.6442882911713966
commons-vfs,7,ORB,BSZZ,self,prequential_latency,0.05815089896280455,0.5339679366676529
commons-vfs,7,LApredict,AGSZZ,oracle,naive_kfold,0.29643055030596777,0.7323392120338913
commons-vfs,7,LApredict,AGSZZ,oracle,chronological,0.16343588227497405,0.6539722364952907
commons-vfs,7,JITLine,AGSZZ,oracle,naive_kfold,0.1963323326825952,0.6542384130254018
commons-vfs,7,JITLine,AGSZZ,oracle,chronological,0.15244741419411972,0.6688034242822984
commons-vfs,7,ORB,AGSZZ,oracle,prequential_latency,-0.0559453784074491,0.3830438086902423
commons-vfs,7,LApredict,AGSZZ,self,naive_kfold,0.22183039371257035,0.6759738656548657
commons-vfs,7,LApredict,AGSZZ,self,chronological,0.25446067333849554,0.6848300870011593
commons-vfs,7,JITLine,AGSZZ,self,naive_kfold,0.21481684105904367,0.6704655457935123
commons-vfs,7,JITLine,AGSZZ,self,chronological,0.10853736173423904,0.5956511046923096
commons-vfs,7,ORB,AGSZZ,self,prequential_latency,0.045200094763203316,0.5505537727942994
commons-vfs,7,LApredict,MASZZ,oracle,naive_kfold,0.2852412389117025,0.7252273408917304
commons-vfs,7,LApredict,MASZZ,oracle,chronological,0.17250461356066574,0.6759651166675029
commons-vfs,7,JITLine,MASZZ,oracle,naive_kfold,0.21796665794772666,0.6571799118070889
commons-vfs,7,JITLine,MASZZ,oracle,chronological,0.12485173419610861,0.6522655363766446
commons-vfs,7,ORB,MASZZ,oracle,prequential_latency,0.029051369433164477,0.5562610603739062
commons-vfs,7,LApredict,MASZZ,self,naive_kfold,0.22121406305414681,0.6549985948429835
commons-vfs,7,LApredict,MASZZ,self,chronological,0.1691952956352548,0.58678051880197
commons-vfs,7,JITLine,MASZZ,self,naive_kfold,0.25426333019101327,0.6605534453628659
commons-vfs,7,JITLine,MASZZ,self,chronological,0.17515565987759732,0.6350916982749127
commons-vfs,7,ORB,MASZZ,self,prequential_latency,0.09010049764280258,0.6091634219136506
commons-vfs,7,LApredict,LSZZ,oracle,naive_kfold,0.304937566076106,0.7310392433073669
commons-vfs,7,LApredict,LSZZ,oracle,chronological,0.1638693382386132,0.6341733608517893
commons-vfs,7,JITLine,LSZZ,oracle,naive_kfold,0.1355516117192857,0.5966893562307574
commons-vfs,7,JITLine,LSZZ,oracle,chronological,0.16043903516959296,0.6688034242822984
commons-vfs,7,ORB,LSZZ,oracle,prequential_latency,0.00277909662441236,0.5011224767545384
commons-vfs,7,LApredict,LSZZ,self,naive_kfold,0.25851978991517854,0.7340925638035569
commons-vfs,7,LApredict,LSZZ,self,chronological,0.2573415683952851,0.7114582486036498
commons-vfs,7,JITLine,LSZZ,self,naive_kfold,0.23710420080380354,0.7178835977957423
commons-vfs,7,JITLine,LSZZ,self,chronological,0.21419571955992847,0.7051697028122449
commons-vfs,7,ORB,LSZZ,self,prequential_latency,0.022151463239947412,0.5228482415363516
commons-vfs,7,LApredict,RSZZ,oracle,naive_kfold,0.28922903608129796,0.7275613046220724
commons-vfs,7,LApredict,RSZZ,oracle,chronological,0.17252360096859848,0.6584566700810124
commons-vfs,7,JITLine,RSZZ,oracle,naive_kfold,0.15471302199564407,0.6181910868224122
commons-vfs,7,JITLine,RSZZ,oracle,chronological,0.15988171985889357,0.6986700403040601
commons-vfs,7,ORB,RSZZ,oracle,prequential_latency,0.008919236122295868,0.5127326289177555
commons-vfs,7,LApredict,RSZZ,self,naive_kfold,0.16427740830192797,0.6482467249094365
commons-vfs,7,LApredict,RSZZ,self,chronological,0.1642032753109499,0.5917757292187258
commons-vfs,7,JITLine,RSZZ,self,naive_kfold,0.2121330334253128,0.6894823708708949
commons-vfs,7,JITLine,RSZZ,self,chronological,0.1640602800888193,0.6579609047454646
commons-vfs,7,ORB,RSZZ,self,prequential_latency,0.024614533856098037,0.5258873051361802
commons-vfs,7,LApredict,RASZZ,oracle,naive_kfold,0.2996849284711423,0.7344527495079421
commons-vfs,7,LApredict,RASZZ,oracle,chronological,0.1619776732825191,0.6532218378126979
commons-vfs,7,JITLine,RASZZ,oracle,naive_kfold,0.20241455474310993,0.6509048815299737
commons-vfs,7,JITLine,RASZZ,oracle,chronological,0.15687796078601557,0.6792551444598648
commons-vfs,7,ORB,RASZZ,oracle,prequential_latency,0.02596517053202401,0.5496487290265973
commons-vfs,7,LApredict,RASZZ,self,naive_kfold,0.24079422166685863,0.6828418046711153
commons-vfs,7,LApredict,RASZZ,self,chronological,0.2785724433975032,0.6963294023864761
commons-vfs,7,JITLine,RASZZ,self,naive_kfold,0.22801761757514677,0.6655475322477528
commons-vfs,7,JITLine,RASZZ,self,chronological,0.15901101555373118,0.6202581748662181
commons-vfs,7,ORB,RASZZ,self,prequential_latency,0.005808959887509575,0.5076748393229402
commons-vfs,13,LApredict,oracle,oracle,naive_kfold,0.30993541966724775,0.7389835366036509
commons-vfs,13,LApredict,oracle,oracle,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,13,JITLine,oracle,oracle,naive_kfold,0.2825386125164387,0.7234825785734793
commons-vfs,13,JITLine,oracle,oracle,chronological,0.033457129839177896,0.36020623068588514
commons-vfs,13,ORB,oracle,oracle,prequential_latency,0.013833547223685478,0.5184001394445857
commons-vfs,13,LApredict,oracle,self,naive_kfold,0.30993541966724775,0.7389835366036509
commons-vfs,13,LApredict,oracle,self,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,13,JITLine,oracle,self,naive_kfold,0.2825386125164387,0.7234825785734793
commons-vfs,13,JITLine,oracle,self,chronological,0.033457129839177896,0.36020623068588514
commons-vfs,13,ORB,oracle,self,prequential_latency,0.013833547223685478,0.5184001394445857
commons-vfs,13,LApredict,BSZZ,oracle,naive_kfold,0.2577230557342319,0.7008075280934104
commons-vfs,13,LApredict,BSZZ,oracle,chronological,0.1421292978667616,0.6750410354197915
commons-vfs,13,JITLine,BSZZ,oracle,naive_kfold,0.22866135872922166,0.682503194765058
commons-vfs,13,JITLine,BSZZ,oracle,chronological,0.1417212011451824,0.6783355451577818
commons-vfs,13,ORB,BSZZ,oracle,prequential_latency,-0.04981713150876816,0.4035885144453574
commons-vfs,13,LApredict,BSZZ,self,naive_kfold,0.40057943579948485,0.7029194917817608
commons-vfs,13,LApredict,BSZZ,self,chronological,0.3230879632143712,0.6787812285933493
commons-vfs,13,JITLine,BSZZ,self,naive_kfold,0.508243290320598,0.7546691414693248
commons-vfs,13,JITLine,BSZZ,self,chronological,0.2706534603121141,0.6553311169468907
commons-vfs,13,ORB,BSZZ,self,prequential_latency,0.021750387754392673,0.5056167383032413
commons-vfs,13,LApredict,AGSZZ,oracle,naive_kfold,0.2980534983202435,0.7333967421328639
commons-vfs,13,LApredict,AGSZZ,oracle,chronological,0.16343588227497405,0.6539722364952907
commons-vfs,13,JITLine,AGSZZ,oracle,naive_kfold,0.20067145339818712,0.6545748689041735
commons-vfs,13,JITLine,AGSZZ,oracle,chronological,0.16680794075687463,0.7031230493106524
commons-vfs,13,ORB,AGSZZ,oracle,prequential_latency,-0.058312572654981416,0.37973055842976877
commons-vfs,13,LApredict,AGSZZ,self,naive_kfold,0.22335373359297997,0.6769657574072527
commons-vfs,13,LApredict,AGSZZ,self,chronological,0.25446067333849554,0.6848300870011593
commons-vfs,13,JITLine,AGSZZ,self,naive_kfold,0.2318537879875595,0.6812407005382561
commons-vfs,13,JITLine,AGSZZ,self,chronological,0.12574852226278777,0.6204940933616055
commons-vfs,13,ORB,AGSZZ,self,prequential_latency,0.03496987869335929,0.5374777696216462
commons-vfs,13,LApredict,MASZZ,oracle,naive_kfold,0.289067646567423,0.7282025891055057
commons-vfs,13,LApredict,MASZZ,oracle,chronological,0.17250461356066574,0.6759651166675029
commons-vfs,13,JITLine,MASZZ,oracle,naive_kfold,0.1729847751882642,0.6348628195838751
commons-vfs,13,JITLine,MASZZ,oracle,chronological,0.15082924515240603,0.647187326595143
commons-vfs,13,ORB,MASZZ,oracle,prequential_latency,0.00014483642983111132,0.4980099964003489
commons-vfs,13,LApredict,MASZZ,self,naive_kfold,0.22405825855268674,0.6573041012663637
commons-vfs,13,LApredict,MASZZ,self,chronological,0.1691952956352548,0.58678051880197
commons-vfs,13,JITLine,MASZZ,self,naive_kfold,0.26318573701257775,0.6821606013489354
commons-vfs,13,JITLine,MASZZ,self,chronological,0.21573956467615726,0.6269495357770271
commons-vfs,13,ORB,MASZZ,self,prequential_latency,0.00383268501779641,0.502202324785271
commons-vfs,13,LApredict,LSZZ,oracle,naive_kfold,0.30129696823181323,0.7290607843527548
commons-vfs,13,LApredict,LSZZ,oracle,chronological,0.1638693382386132,0.6341733608517893
commons-vfs,13,JITLine,LSZZ,oracle,naive_kfold,0.19829329721248706,0.6407727579496293
commons-vfs,13,JITLine,LSZZ,oracle,chronological,0.13279427292826826,0.6657296786187001
commons-vfs,13,ORB,LSZZ,oracle,prequential_latency,0.009732713901792997,0.5166118861632192
commons-vfs,13,LApredict,LSZZ,self,naive_kfold,0.2555410501218074,0.7321375867939062
commons-vfs,13,LApredict,LSZZ,self,chronological,0.2573415683952851,0.7114582486036498
commons-vfs,13,JITLine,LSZZ,self,naive_kfold,0.27321869072584176,0.7433084903653631
commons-vfs,13,JITLine,LSZZ,self,chronological,0.13384191024088854,0.6478835438717
commons-vfs,13,ORB,LSZZ,self,prequential_latency,0.030798921219100998,0.5375806508311171
commons-vfs,13,LApredict,RSZZ,oracle,naive_kfold,0.2876506181438418,0.726495280159957
commons-vfs,13,LApredict,RSZZ,oracle,chronological,0.17252360096859848,0.6584566700810124
commons-vfs,13,JITLine,RSZZ,oracle,naive_kfold,0.15031345536698065,0.6154496494260528
commons-vfs,13,JITLine,RSZZ,oracle,chronological,0.1566349485172402,0.6763607649991066
commons-vfs,13,ORB,RSZZ,oracle,prequential_latency,0.011757425499667148,0.5184295512307463
commons-vfs,13,LApredict,RSZZ,self,naive_kfold,0.1630218977699285,0.6472899026537297
commons-vfs,13,LApredict,RSZZ,self,chronological,0.1642032753109499,0.5917757292187258
commons-vfs,13,JITLine,RSZZ,self,naive_kfold,0.1654644462788887,0.6478747952796745
commons-vfs,13,JITLine,RSZZ,self,chronological,0.1230716305872843,0.6110722914793508
commons-vfs,13,ORB,RSZZ,self,prequential_latency,0.0293636549237254,0.5322568894936591
commons-vfs,13,LApredict,RASZZ,oracle,naive_kfold,0.298868145449858,0.7339249357498607
commons-vfs,13,LApredict,RASZZ,oracle,chronological,0.1619776732825191,0.6532218378126979
commons-vfs,13,JITLine,RASZZ,oracle,naive_kfold,0.24212187496893334,0.6419880017395263
commons-vfs,13,JITLine,RASZZ,oracle,chronological,0.14817455533709126,0.6456698864612324
commons-vfs,13,ORB,RASZZ,oracle,prequential_latency,-0.03790805410222877,0.4118687795384755
commons-vfs,13,LApredict,RASZZ,self,naive_kfold,0.23998465320844115,0.6823410038669149
commons-vfs,13,LApredict,RASZZ,self,chronological,0.2785724433975032,0.6963294023864761
commons-vfs,13,JITLine,RASZZ,self,naive_kfold,0.2914643068174229,0.6735381164319527
commons-vfs,13,JITLine,RASZZ,self,chronological,0.20796232167237622,0.6431944712969607
commons-vfs,13,ORB,RASZZ,self,prequential_latency,0.055171987266450506,0.5717642185418471
commons-vfs,77,LApredict,oracle,oracle,naive_kfold,0.3070946318707506,0.7362014204887324
commons-vfs,77,LApredict,oracle,oracle,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,77,JITLine,oracle,oracle,naive_kfold,0.3134221556122608,0.7452555493666336
commons-vfs,77,JITLine,oracle,oracle,chronological,0.0333353911370414,0.40682600883234793
commons-vfs,77,ORB,oracle,oracle,prequential_latency,0.013337421363424827,0.5156472479308583
commons-vfs,77,LApredict,oracle,self,naive_kfold,0.3070946318707506,0.7362014204887324
commons-vfs,77,LApredict,oracle,self,chronological,0.17096673811083427,0.6577113878160552
commons-vfs,77,JITLine,oracle,self,naive_kfold,0.3134221556122608,0.7452555493666336
commons-vfs,77,JITLine,oracle,self,chronological,0.0333353911370414,0.40682600883234793
commons-vfs,77,ORB,oracle,self,prequential_latency,0.013337421363424827,0.5156472479308583
commons-vfs,77,LApredict,BSZZ,oracle,naive_kfold,0.26101260291691464,0.7037858990489465
commons-vfs,77,LApredict,BSZZ,oracle,chronological,0.1421292978667616,0.6750410354197915
commons-vfs,77,JITLine,BSZZ,oracle,naive_kfold,0.2518540159966974,0.7004241249174917
commons-vfs,77,JITLine,BSZZ,oracle,chronological,0.14902984708556982,0.6872167120679334
commons-vfs,77,ORB,BSZZ,oracle,prequential_latency,0.011445506446568797,0.5193367573887036
commons-vfs,77,LApredict,BSZZ,self,naive_kfold,0.3973774468592952,0.7010467160636774
commons-vfs,77,LApredict,BSZZ,self,chronological,0.3230879632143712,0.6787812285933493
commons-vfs,77,JITLine,BSZZ,self,naive_kfold,0.5053201903835595,0.7511143329819794
commons-vfs,77,JITLine,BSZZ,self,chronological,0.29267764616013225,0.671631588257308
commons-vfs,77,ORB,BSZZ,self,prequential_latency,0.11150703034395897,0.5959414674688855
commons-vfs,77,LApredict,AGSZZ,oracle,naive_kfold,0.298868145449858,0.7339249357498607
commons-vfs,77,LApredict,AGSZZ,oracle,chronological,0.16343588227497405,0.6539722364952907
commons-vfs,77,JITLine,AGSZZ,oracle,naive_kfold,0.2010336867189714,0.65827791279212
commons-vfs,77,JITLine,AGSZZ,oracle,chronological,0.10299105783798534,0.5257757735771148
commons-vfs,77,ORB,AGSZZ,oracle,prequential_latency,-0.05462686459159774,0.3857155145794927
commons-vfs,77,LApredict,AGSZZ,self,naive_kfold,0.21784893597831786,0.6724375075395104
commons-vfs,77,LApredict,AGSZZ,self,chronological,0.25446067333849554,0.6848300870011593
commons-vfs,77,JITLine,AGSZZ,self,naive_kfold,0.21955842141325424,0.674483293023625
commons-vfs,77,JITLine,AGSZZ,self,chronological,0.10917701506895308,0.5141604438649289
commons-vfs,77,ORB,AGSZZ,self,prequential_latency,0.04031530617124011,0.5454855456480416
commons-vfs,77,LApredict,MASZZ,oracle,naive_kfold,0.2829398231899768,0.7236043011677712
commons-vfs,77,LApredict,MASZZ,oracle,chronological,0.17250461356066574,0.6759651166675029
commons-vfs,77,JITLine,MASZZ,oracle,naive_kfold,0.1897534136517309,0.6466014431911876
commons-vfs,77,JITLine,MASZZ,oracle,chronological,0.14676716156109873,0.6263917979200525
commons-vfs,77,ORB,MASZZ,oracle,prequential_latency,0.008213286600498726,0.5156677022348375
commons-vfs,77,LApredict,MASZZ,self,naive_kfold,0.2186620757977239,0.6534640392130712
commons-vfs,77,LApredict,MASZZ,self,chronological,0.1691952956352548,0.58678051880197
commons-vfs,77,JITLine,MASZZ,self,naive_kfold,0.27058642736741056,0.6853817854726848
commons-vfs,77,JITLine,MASZZ,self,chronological,0.16952913503193368,0.5696158238125375
commons-vfs,77,ORB,MASZZ,self,prequential_latency,0.04154764217627214,0.5501305336378759
commons-vfs,77,LApredict,LSZZ,oracle,naive_kfold,0.3132386696931595,0.7383993268159964
commons-vfs,77,LApredict,LSZZ,oracle,chronological,0.1638693382386132,0.6341733608517893
commons-vfs,77,JITLine,LSZZ,oracle,naive_kfold,0.2050968655070768,0.650512374677809
commons-vfs,77,JITLine,LSZZ,oracle,chronological,0.11840737375905593,0.5681643884026651
commons-vfs,77,ORB,LSZZ,oracle,prequential_latency,0.015000081899196892,0.5278442562345758
commons-vfs,77,LApredict,LSZZ,self,naive_kfold,0.2548022643429533,0.7316480263334179
commons-vfs,77,LApredict,LSZZ,self,chronological,0.2573415683952851,0.7114582486036498
commons-vfs,77,JITLine,LSZZ,self,naive_kfold,0.2769987526242039,0.7498339246944269
commons-vfs,77,JITLine,LSZZ,self,chronological,0.12227890895046245,0.5618332187193684
commons-vfs,77,ORB,LSZZ,self,prequential_latency,0.06464058273685633,0.5811034168229715
commons-vfs,77,LApredict,RSZZ,oracle,naive_kfold,0.2932096162538862,0.7302195571915792
commons-vfs,77,LApredict,RSZZ,oracle,chronological,0.17252360096859848,0.6584566700810124
commons-vfs,77,JITLine,RSZZ,oracle,naive_kfold,0.16639463839226643,0.6306035352846115
commons-vfs,77,JITLine,RSZZ,oracle,chronological,0.1544614986243143,0.684616563841656
commons-vfs,77,ORB,RSZZ,oracle,prequential_latency,-0.013701415499922574,0.47227807971872726
commons-vfs,77,LApredict,RSZZ,self,naive_kfold,0.1674392486338568,0.6506326244906951
commons-vfs,77,LApredict,RSZZ,self,chronological,0.1642032753109499,0.5917757292187258
commons-vfs,77,JITLine,RSZZ,self,naive_kfold,0.1860767691758328,0.6679719407503898
commons-vfs,77,JITLine,RSZZ,self,chronological,0.14580810959378307,0.6373300205746826
commons-vfs,77,ORB,RSZZ,self,prequential_latency,-0.01183191221125685,0.48278716080349043
commons-vfs,77,LApredict,RASZZ,oracle,naive_kfold,0.2932096162538862,0.7302195571915792
commons-vfs,77,LApredict,RASZZ,oracle,chronological,0.1619776732825191,0.6532218378126979
commons-vfs,77,JITLine,RASZZ,oracle,naive_kfold,0.21038796006531407,0.6236731141511669
commons-vfs,77,JITLine,RASZZ,oracle,chronological,0.1534954264076774,0.6766902952330296
commons-vfs,77,ORB,RASZZ,oracle,prequential_latency,0.025425674997833124,0.5484642728874226
commons-vfs,77,LApredict,RASZZ,self,naive_kfold,0.2343699849329519,0.6788250533232643
