project,train_label,seed,fading,warmup,mcc_avg,gmean_avg,mcc_terminal
commons-math,MASZZ,7,0.99,0.0,0.04813255941735761,0.5084418575010519,0.004112892311373416
commons-math,MASZZ,7,0.99,0.05,0.052797593210185616,0.5299969427525171,0.004112892311373416
commons-math,MASZZ,7,0.99,0.1,0.06420085417892032,0.5430949397011636,0.004112892311373416
commons-math,MASZZ,7,0.99,0.25,0.07139867140019458,0.548441122319506,0.004112892311373416
commons-math,MASZZ,7,0.995,0.0,0.044969992854240325,0.5092478978377276,0.02394926908134094
commons-math,MASZZ,7,0.995,0.05,0.04946474858254592,0.5310939428329603,0.02394926908134094
commons-math,MASZZ,7,0.995,0.1,0.06055708956241811,0.5445121830800321,0.02394926908134094
commons-math,MASZZ,7,0.995,0.25,0.07166936499543325,0.5542842963765724,0.02394926908134094
commons-math,MASZZ,7,0.999,0.0,0.02711413746944833,0.49651867363309327,0.053168612414890896
commons-math,MASZZ,7,0.999,0.05,0.030605111629618327,0.5178790557847979,0.053168612414890896
commons-math,MASZZ,7,0.999,0.1,0.040350874453966956,0.5307955196871706,0.053168612414890896
commons-math,MASZZ,7,0.999,0.25,0.056192949682398664,0.5468090068300591,0.053168612414890896
commons-math,MASZZ,13,0.9,0.0,0.05203357650944417,0.4589486541497143,0.0008300523663245423
commons-math,MASZZ,13,0.9,0.05,0.056202073090329895,0.47799781175297645,0.0008300523663245423
commons-math,MASZZ,13,0.9,0.1,0.066184963772897,0.4920495266642228,0.0008300523663245423
commons-math,MASZZ,13,0.9,0.25,0.05957165773697333,0.48530462035973676,0.0008300523663245423
commons-math,MASZZ,13,0.95,0.0,0.05163618216908723,0.48620929061390394,0.011726504974959317
commons-math,MASZZ,13,0.95,0.05,0.056069408653753094,0.506035877620689,0.011726504974959317
commons-math,MASZZ,13,0.95,0.1,0.06705008996055094,0.5192100602538763,0.011726504974959317
commons-math,MASZZ,13,0.95,0.25,0.06033790767687583,0.5111992890256989,0.011726504974959317
commons-math,MASZZ,13,0.99,0.0,0.04596752873228854,0.5092623561306286,0.016482047662518175
commons-math,MASZZ,13,0.99,0.05,0.05061135939699539,0.530979045210007,0.016482047662518175
commons-math,MASZZ,13,0.99,0.1,0.06253095398652202,0.5447620899495912,0.016482047662518175
commons-math,MASZZ,13,0.99,0.25,0.05726005583366331,0.5402810194900651,0.016482047662518175
commons-math,MASZZ,13,0.995,0.0,0.04370584418994711,0.5099499961653626,0.010709573448460807
commons-math,MASZZ,13,0.995,0.05,0.04820068161259988,0.5319209632105516,0.010709573448460807
commons-math,MASZZ,13,0.995,0.1,0.059823972084127895,0.5459940112976871,0.010709573448460807
commons-math,MASZZ,13,0.995,0.25,0.05992370945070007,0.5465921578776286,0.010709573448460807
commons-math,MASZZ,13,0.999,0.0,0.03289949253233877,0.5020134142057208,0.03960590195927811
commons-math,MASZZ,13,0.999,0.05,0.036742146409750966,0.523728448420069,0.03960590195927811
commons-math,MASZZ,13,0.999,0.1,0.047349169394987796,0.5375214373498134,0.03960590195927811
commons-math,MASZZ,13,0.999,0.25,0.05705398111223211,0.5477616794107562,0.03960590195927811
commons-math,MASZZ,21,0.9,0.0,0.04979863862363213,0.44769010418621297,-0.009019035054144427
commons-math,MASZZ,21,0.9,0.05,0.053724233975370336,0.46605202023274034,-0.009019035054144427
commons-math,MASZZ,21,0.9,0.1,0.06375193056536789,0.4801827575174476,-0.009019035054144427
commons-math,MASZZ,21,0.9,0.25,0.05844001791629759,0.4730795414029722,-0.009019035054144427
commons-math,MASZZ,21,0.95,0.0,0.049250817982360584,0.4764265795569187,-0.047121148709449945
commons-math,MASZZ,21,0.95,0.05,0.053457362863749816,0.49563971790996686,-0.047121148709449945
commons-math,MASZZ,21,0.95,0.1,0.06464884968354473,0.5088373911498494,-0.047121148709449945
commons-math,MASZZ,21,0.95,0.25,0.05852137710998414,0.5010307293977984,-0.047121148709449945
commons-math,MASZZ,21,0.99,0.0,0.04684302063964344,0.5080729814616928,-0.09736372290156348
commons-math,MASZZ,21,0.99,0.05,0.05149005169422442,0.52967606123853,-0.09736372290156348
commons-math,MASZZ,21,0.99,0.1,0.0635776559443246,0.5435572372064831,-0.09736372290156348
commons-math,MASZZ,21,0.99,0.25,0.06020830264732115,0.540848903223871,-0.09736372290156348
commons-math,MASZZ,21,0.995,0.0,0.04498180736917163,0.5106248558856203,-0.04831372856348161
commons-math,MASZZ,21,0.995,0.05,0.04951139014643293,0.5325907112567075,-0.04831372856348161
commons-math,MASZZ,21,0.995,0.1,0.061267014225178634,0.5467792910359867,-0.04831372856348161
commons-math,MASZZ,21,0.995,0.25,0.06328275145832239,0.5496608703366257,-0.04831372856348161
commons-math,MASZZ,21,0.999,0.0,0.029305547375654804,0.4987485215965615,0.04003384576849253
commons-math,MASZZ,21,0.999,0.05,0.032935115649621684,0.5202598168547059,0.04003384576849253
commons-math,MASZZ,21,0.999,0.1,0.043343233490515706,0.5338771976254986,0.04003384576849253
commons-math,MASZZ,21,0.999,0.25,0.05322881951939213,0.5450512286088273,0.04003384576849253
commons-math,LSZZ,7,0.9,0.0,0.09743388648464721,0.4907287572198684,0.018260878222374596
commons-math,LSZZ,7,0.9,0.05,0.10466665264403237,0.5117188666635775,0.018260878222374596
commons-math,LSZZ,7,0.9,0.1,0.11711729933618713,0.5265753896059578,0.018260878222374596
commons-math,LSZZ,7,0.9,0.25,0.13014811747522412,0.5401836641367324,0.018260878222374596
commons-math,LSZZ,7,0.95,0.0,0.10221740816799198,0.5176872190013172,0.04390216988722281
commons-math,LSZZ,7,0.95,0.05,0.10989310773445737,0.5395623605120442,0.04390216988722281
commons-math,LSZZ,7,0.95,0.1,0.12316484179690307,0.5530657358591434,0.04390216988722281
commons-math,LSZZ,7,0.95,0.25,0.13702865848452078,0.5635164193371138,0.04390216988722281
commons-math,LSZZ,7,0.99,0.0,0.0971165465171905,0.5429854109583493,-0.0028851944130076517
commons-math,LSZZ,7,0.99,0.05,0.10459857837720561,0.5666491922609035,-0.0028851944130076517
commons-math,LSZZ,7,0.99,0.1,0.1174799897360236,0.5800136051277344,-0.0028851944130076517
commons-math,LSZZ,7,0.99,0.25,0.13645748115586534,0.5949911965850061,-0.0028851944130076517
commons-math,LSZZ,7,0.995,0.0,0.09318285858268689,0.5448901001803338,0.018098807352329598
commons-math,LSZZ,7,0.995,0.05,0.10033446621382673,0.5687808087159348,0.018098807352329598
commons-math,LSZZ,7,0.995,0.1,0.11268793977690918,0.5822815719307869,0.018098807352329598
commons-math,LSZZ,7,0.995,0.25,0.13649038790760132,0.6022206515491105,0.018098807352329598
commons-math,LSZZ,7,0.999,0.0,0.0672534681631013,0.5266583614879756,0.08788452397013578
commons-math,LSZZ,7,0.999,0.05,0.07289229260536421,0.5496772485608932,0.08788452397013578
commons-math,LSZZ,7,0.999,0.1,0.08333648449218925,0.5621691432504283,0.08788452397013578
commons-math,LSZZ,7,0.999,0.25,0.1109266501153581,0.5874086460281107,0.08788452397013578
commons-math,LSZZ,13,0.9,0.0,0.08480804483668482,0.4825664163368029,-0.0010644481587246918
commons-math,LSZZ,13,0.9,0.05,0.09123618285125541,0.5029274340865939,-0.0010644481587246918
commons-math,LSZZ,13,0.9,0.1,0.10166944409738174,0.5166742017182062,-0.0010644481587246918
commons-math,LSZZ,13,0.9,0.25,0.11209553586782924,0.525832366400598,-0.0010644481587246918
commons-math,LSZZ,13,0.95,0.0,0.08980900558361318,0.5094544486018213,-0.013136794076563091
commons-math,LSZZ,13,0.95,0.05,0.09677954695049637,0.5307657254081807,-0.013136794076563091
commons-math,LSZZ,13,0.95,0.1,0.10762877211131666,0.5427372206625501,-0.013136794076563091
commons-math,LSZZ,13,0.95,0.25,0.11775631694658051,0.5494165500935082,-0.013136794076563091
commons-math,LSZZ,13,0.99,0.0,0.08805731900217226,0.5392912686970852,-0.033740894286195124
commons-math,LSZZ,13,0.99,0.05,0.09554641914745918,0.5631347102274482,-0.033740894286195124
commons-math,LSZZ,13,0.99,0.1,0.10562893368464632,0.5747214363955583,-0.033740894286195124
commons-math,LSZZ,13,0.99,0.25,0.11878271653475755,0.5854044318181731,-0.033740894286195124
commons-math,LSZZ,13,0.995,0.0,0.08528359003172029,0.5411108330996632,0.0021007659947757163
commons-math,LSZZ,13,0.995,0.05,0.0926184630808847,0.5653270133004369,0.0021007659947757163
commons-math,LSZZ,13,0.995,0.1,0.10271148135633337,0.5774333006842305,0.0021007659947757163
commons-math,LSZZ,13,0.995,0.25,0.12065251060886566,0.5928266364171327,0.0021007659947757163
commons-math,LSZZ,13,0.999,0.0,0.0626580396694304,0.5241496604314911,0.07398381660284839
commons-math,LSZZ,13,0.999,0.05,0.06872463696868454,0.5476839094170177,0.07398381660284839
commons-math,LSZZ,13,0.999,0.1,0.0777243252294321,0.5594539571345378,0.07398381660284839
commons-math,LSZZ,13,0.999,0.25,0.10079012351565156,0.5812327849205812,0.07398381660284839
commons-math,LSZZ,21,0.9,0.0,0.07490371421293004,0.47488265990281947,-0.001151190575484526
commons-math,LSZZ,21,0.9,0.05,0.0808559776223735,0.4949708521507383,-0.001151190575484526
commons-math,LSZZ,21,0.9,0.1,0.08804194237426302,0.5060085696039115,-0.001151190575484526
commons-math,LSZZ,21,0.9,0.25,0.09980829694947417,0.5209965568921464,-0.001151190575484526
commons-math,LSZZ,21,0.95,0.0,0.0775953831977284,0.5000663068913788,-0.013539449371679993
commons-math,LSZZ,21,0.95,0.05,0.08398627032853496,0.5209846386679989,-0.013539449371679993
commons-math,LSZZ,21,0.95,0.1,0.09211911059957564,0.5305634828473945,-0.013539449371679993
commons-math,LSZZ,21,0.95,0.25,0.10501160631298181,0.5421776154551384,-0.013539449371679993
commons-math,LSZZ,21,0.99,0.0,0.07210407105780614,0.52499477463575,-0.04022376993186873
commons-math,LSZZ,21,0.99,0.05,0.0787897657546522,0.5481331097645549,-0.04022376993186873
commons-math,LSZZ,21,0.99,0.1,0.08760798603320273,0.5584425064598258,-0.04022376993186873
commons-math,LSZZ,21,0.99,0.25,0.10414434129247938,0.5725038674489148,-0.04022376993186873
commons-math,LSZZ,21,0.995,0.0,0.0674130901856719,0.5254540120098193,-0.006944135993015196
commons-math,LSZZ,21,0.995,0.05,0.07383726338654317,0.5488847603872152,-0.006944135993015196
commons-math,LSZZ,21,0.995,0.1,0.08295412697609801,0.559982426485449,-0.006944135993015196
commons-math,LSZZ,21,0.995,0.25,0.10392802312674174,0.5784542396642071,-0.006944135993015196
commons-math,LSZZ,21,0.999,0.0,0.036352635601174264,0.5003122162004029,0.06553991107961288
commons-math,LSZZ,21,0.999,0.05,0.041059697137524186,0.5226240900643991,0.06553991107961288
commons-math,LSZZ,21,0.999,0.1,0.04887043357123444,0.533194892112628,0.06553991107961288
commons-math,LSZZ,21,0.999,0.25,0.07205777535080551,0.5552397168723551,0.06553991107961288
commons-math,RSZZ,7,0.9,0.0,0.07167206705687416,0.4505305456550559,0.01484166058953413
commons-math,RSZZ,7,0.9,0.05,0.07697251547970507,0.46901621184737063,0.01484166058953413
commons-math,RSZZ,7,0.9,0.1,0.08376882233931998,0.48069517641331566,0.01484166058953413
commons-math,RSZZ,7,0.9,0.25,0.08987021157166875,0.4896752186287731,0.01484166058953413
commons-math,RSZZ,7,0.95,0.0,0.07448671622761341,0.4847886121410648,0.07379195588130531
commons-math,RSZZ,7,0.95,0.05,0.08015917648919887,0.5044909855541444,0.07379195588130531
commons-math,RSZZ,7,0.95,0.1,0.08764425481981872,0.5139718954294563,0.07379195588130531
commons-math,RSZZ,7,0.95,0.25,0.09395521090460307,0.5204229047338582,0.07379195588130531
commons-math,RSZZ,7,0.99,0.0,0.07338203421421251,0.5315179232346068,0.1132124215265606
commons-math,RSZZ,7,0.99,0.05,0.07948999605284095,0.5544217961794959,0.1132124215265606
commons-math,RSZZ,7,0.99,0.1,0.08806295921643592,0.5638047477833116,0.1132124215265606
commons-math,RSZZ,7,0.99,0.25,0.09757866573934218,0.5725113976884032,0.1132124215265606
commons-math,RSZZ,7,0.995,0.0,0.07083214008280099,0.5337690038197904,0.09018778430069653
commons-math,RSZZ,7,0.995,0.05,0.0767859826064919,0.5570240952806074,0.09018778430069653
commons-math,RSZZ,7,0.995,0.1,0.08565256228689602,0.5672164607780449,0.09018778430069653
commons-math,RSZZ,7,0.995,0.25,0.0990709950835147,0.5793852545073013,0.09018778430069653
commons-math,RSZZ,7,0.999,0.0,0.05310675595886519,0.5205615664290931,0.07673541436169831
commons-math,RSZZ,7,0.999,0.05,0.05805536356541894,0.5432994651849706,0.07673541436169831
commons-math,RSZZ,7,0.999,0.1,0.0662417016724114,0.553583011102107,0.07673541436169831
commons-math,RSZZ,7,0.999,0.25,0.08430584393583106,0.570788230014597,0.07673541436169831
commons-math,RSZZ,13,0.9,0.0,0.045852916034873396,0.4383358368132726,0.014841655038070995
commons-math,RSZZ,13,0.9,0.05,0.049295311279757385,0.4563032060266736,0.014841655038070995
commons-math,RSZZ,13,0.9,0.1,0.07051135765000771,0.4702084118814242,0.014841655038070995
commons-math,RSZZ,13,0.9,0.25,0.07175637789053729,0.4681481826501563,0.014841655038070995
commons-math,RSZZ,13,0.95,0.0,0.048507413445294835,0.4681695612883125,0.07383909700852462
commons-math,RSZZ,13,0.95,0.05,0.05280910497152725,0.4879300292532086,0.07383909700852462
commons-math,RSZZ,13,0.95,0.1,0.07271220069337733,0.5030499807885279,0.07383909700852462
commons-math,RSZZ,13,0.95,0.25,0.07340413623993963,0.4997044824463477,0.07383909700852462
commons-math,RSZZ,13,0.99,0.0,0.04716688680634285,0.5044609191767623,0.11354002437953852
commons-math,RSZZ,13,0.99,0.05,0.0525224042154836,0.527320501303464,0.11354002437953852
commons-math,RSZZ,13,0.99,0.1,0.06791154974762469,0.5435045570327541,0.11354002437953852
commons-math,RSZZ,13,0.99,0.25,0.07183974085455262,0.5465839484740785,0.11354002437953852
commons-math,RSZZ,13,0.995,0.0,0.04373754842481858,0.5047654906206896,0.07802780895596238
commons-math,RSZZ,13,0.995,0.05,0.048984733950597444,0.5279391951520196,0.07802780895596238
commons-math,RSZZ,13,0.995,0.1,0.06328537876627865,0.5439787260292753,0.07802780895596238
commons-math,RSZZ,13,0.995,0.25,0.07258425187109911,0.5525067671871446,0.07802780895596238
commons-math,RSZZ,13,0.999,0.0,0.02484068430168515,0.4916839335226786,0.050408885758980546
commons-math,RSZZ,13,0.999,0.05,0.029081697960382662,0.5144075890162534,0.050408885758980546
commons-math,RSZZ,13,0.999,0.1,0.04146563267122855,0.5296720478421109,0.050408885758980546
commons-math,RSZZ,13,0.999,0.25,0.058319911547355496,0.5474453369751261,0.050408885758980546
commons-math,RSZZ,21,0.9,0.0,0.05896891319409638,0.4675771090969122,0.015139800357686656
commons-math,RSZZ,21,0.9,0.05,0.06290547423238305,0.48687920069684554,0.015139800357686656
commons-math,RSZZ,21,0.9,0.1,0.08089041835713359,0.5007839405686649,0.015139800357686656
commons-math,RSZZ,21,0.9,0.25,0.0868627629655986,0.5046152539696824,0.015139800357686656
commons-math,RSZZ,21,0.95,0.0,0.06344288151081443,0.4930020602016558,0.07712660804325135
commons-math,RSZZ,21,0.95,0.05,0.06834181102083002,0.5138894260863914,0.07712660804325135
commons-math,RSZZ,21,0.95,0.1,0.08408374617028587,0.5279293480502198,0.07712660804325135
commons-math,RSZZ,21,0.95,0.25,0.08981286714396765,0.5300606169244234,0.07712660804325135
commons-math,RSZZ,21,0.99,0.0,0.0646675652698678,0.5245572946320869,0.10189993450584867
commons-math,RSZZ,21,0.99,0.05,0.07081352814881728,0.5483632326681259,0.10189993450584867
commons-math,RSZZ,21,0.99,0.1,0.08103682085613835,0.5612045511985835,0.10189993450584867
commons-math,RSZZ,21,0.99,0.25,0.09099043295348022,0.570187480062939,0.10189993450584867
commons-math,RSZZ,21,0.995,0.0,0.06236356536553791,0.5257562880988879,0.05640691896817701
commons-math,RSZZ,21,0.995,0.05,0.06847799610533525,0.5499398366360717,0.05640691896817701
commons-math,RSZZ,21,0.995,0.1,0.07813921610411556,0.5625203360006514,0.05640691896817701
commons-math,RSZZ,21,0.995,0.25,0.09205762253777369,0.5759859887129751,0.05640691896817701
commons-math,RSZZ,21,0.999,0.0,0.04543580141887474,0.5108735752027261,0.05310736222093059
commons-math,RSZZ,21,0.999,0.05,0.050664197444535555,0.5345267566988022,0.05310736222093059
commons-math,RSZZ,21,0.999,0.1,0.05917187000781888,0.5463057812310523,0.05310736222093059
commons-math,RSZZ,21,0.999,0.25,0.0777976993297502,0.5660547557957635,0.05310736222093059
commons-math,RASZZ,7,0.9,0.0,0.048250422828526325,0.4434430752339078,0.007328716356684168
commons-math,RASZZ,7,0.9,0.05,0.05203873387199581,0.46162010006312737,0.007328716356684168
commons-math,RASZZ,7,0.9,0.1,0.057737379158325455,0.46979794405711695,0.007328716356684168
commons-math,RASZZ,7,0.9,0.25,0.05435787848327746,0.4575393904991611,0.007328716356684168
commons-math,RASZZ,7,0.95,0.0,0.047844547469812086,0.47304707061364026,0.04715689695972811
commons-math,RASZZ,7,0.95,0.05,0.051884560590844404,0.492068133185783,0.04715689695972811
commons-math,RASZZ,7,0.95,0.1,0.05865750393512417,0.4990898805080258,0.04715689695972811
commons-math,RASZZ,7,0.95,0.25,0.05416916734338125,0.4881038758378207,0.04715689695972811
commons-math,RASZZ,7,0.99,0.0,0.04354482709319602,0.5073282282293607,0.06707468800386036
commons-math,RASZZ,7,0.99,0.05,0.04792090455706548,0.5288073185845454,0.06707468800386036
commons-math,RASZZ,7,0.99,0.1,0.05629218447407489,0.5384316798805736,0.06707468800386036
commons-math,RASZZ,7,0.99,0.25,0.0520149324882944,0.5340483832406839,0.06707468800386036
commons-math,RASZZ,7,0.995,0.0,0.04185166701647966,0.5101001531678887,0.03167356346536757
commons-math,RASZZ,7,0.995,0.05,0.04613155814584954,0.5319558402691741,0.03167356346536757
commons-math,RASZZ,7,0.995,0.1,0.0547251555453055,0.5424843718629487,0.03167356346536757
commons-math,RASZZ,7,0.995,0.25,0.0549887760542671,0.5428137465776491,0.03167356346536757
commons-math,RASZZ,7,0.999,0.0,0.034467823872160415,0.5049841642490371,0.030919942614147402
commons-math,RASZZ,7,0.999,0.05,0.03829655657328202,0.526746172759866,0.030919942614147402
commons-math,RASZZ,7,0.999,0.1,0.04659698969874777,0.5376768717008431,0.030919942614147402
commons-math,RASZZ,7,0.999,0.25,0.055500268075856625,0.546635719612792,0.030919942614147402
commons-math,RASZZ,13,0.9,0.0,0.05903061386564282,0.4541401636914151,0.014105455211132031
commons-math,RASZZ,13,0.9,0.05,0.06356679789975624,0.4729366398352999,0.014105455211132031
commons-math,RASZZ,13,0.9,0.1,0.07328049297910329,0.4852169531468264,0.014105455211132031
commons-math,RASZZ,13,0.9,0.25,0.07181463884891898,0.4799306602852224,0.014105455211132031
commons-math,RASZZ,13,0.95,0.0,0.06008752883638465,0.4819773114700774,0.06772132144937644
commons-math,RASZZ,13,0.95,0.05,0.06496486530278299,0.5015815121218535,0.06772132144937644
commons-math,RASZZ,13,0.95,0.1,0.07456275216649509,0.5119961002346871,0.06772132144937644
commons-math,RASZZ,13,0.95,0.25,0.07246472357872126,0.5054343854505787,0.06772132144937644
commons-math,RASZZ,13,0.99,0.0,0.05643431772405229,0.5182905214994907,0.079526116034955
commons-math,RASZZ,13,0.99,0.05,0.06162816788871849,0.5404816318178602,0.079526116034955
commons-math,RASZZ,13,0.99,0.1,0.07115102920290496,0.5512955830251914,0.079526116034955
commons-math,RASZZ,13,0.99,0.25,0.0711183553203354,0.5508428608792288,0.079526116034955
commons-math,RASZZ,13,0.995,0.0,0.054571567845270445,0.5210837885862949,0.04565447714561159
commons-math,RASZZ,13,0.995,0.05,0.059637388393340214,0.5436398255077212,0.04565447714561159
commons-math,RASZZ,13,0.995,0.1,0.06908829233639967,0.5549933985766534,0.04565447714561159
commons-math,RASZZ,13,0.995,0.25,0.07397391505439115,0.5597971873040354,0.04565447714561159
commons-math,RASZZ,13,0.999,0.0,0.04151243375192919,0.5103556262325893,0.055732511054688384
commons-math,RASZZ,13,0.999,0.05,0.045807689246370825,0.5325090355103101,0.055732511054688384
commons-math,RASZZ,13,0.999,0.1,0.0544366430041234,0.5436744814773192,0.055732511054688384
commons-math,RASZZ,13,0.999,0.25,0.06663935642053198,0.5561144274879173,0.055732511054688384
commons-math,RASZZ,21,0.9,0.0,0.0572385045168803,0.4494797865844792,0.002097212995728669
commons-math,RASZZ,21,0.9,0.05,0.06163249952661017,0.4679486378125352,0.002097212995728669
commons-math,RASZZ,21,0.9,0.1,0.07098706083607018,0.481185690163612,0.002097212995728669
commons-math,RASZZ,21,0.9,0.25,0.06132480344508176,0.4637205536220194,0.002097212995728669
commons-math,RASZZ,21,0.95,0.0,0.05569776605889748,0.4743876691591672,0.016038716119112083
commons-math,RASZZ,21,0.95,0.05,0.06029888550853541,0.493532339663826,0.016038716119112083
commons-math,RASZZ,21,0.95,0.1,0.07057178413584043,0.505443922936281,0.016038716119112083
commons-math,RASZZ,21,0.95,0.25,0.06033420022257091,0.4894580685272888,0.016038716119112083
commons-math,RASZZ,21,0.99,0.0,0.05139499836723095,0.5092367431706192,0.004428886143019873
commons-math,RASZZ,21,0.99,0.05,0.056309258429991425,0.5309334719906216,0.004428886143019873
commons-math,RASZZ,21,0.99,0.1,0.06768837733948857,0.5439556155421555,0.004428886143019873
commons-math,RASZZ,21,0.99,0.25,0.06002757590877594,0.536960233699233,0.004428886143019873
commons-math,RASZZ,21,0.995,0.0,0.050773062302541985,0.5141728211044608,-5.8109396557940655e-05
commons-math,RASZZ,21,0.995,0.05,0.05562887036360202,0.5363521315222132,-5.8109396557940655e-05
commons-math,RASZZ,21,0.995,0.1,0.06694124359565785,0.5499834108481741,-5.8109396557940655e-05
commons-math,RASZZ,21,0.995,0.25,0.06545449373831752,0.5492883477888699,-5.8109396557940655e-05
commons-math,RASZZ,21,0.999,0.0,0.041937577673957074,0.5093641675158809,0.04520598912880756
commons-math,RASZZ,21,0.999,0.05,0.0462478517225636,0.5314554874606351,0.04520598912880756
commons-math,RASZZ,21,0.999,0.1,0.05680724016207499,0.5450918824228953,0.04520598912880756
commons-math,RASZZ,21,0.999,0.25,0.06621415169186355,0.5550953409722998,0.04520598912880756
commons-net,oracle,7,0.9,0.0,0.1263427231738776,0.438544774235651,-0.1336930876487207
commons-net,oracle,7,0.9,0.05,0.12509768589821976,0.4416848481644597,-0.1336930876487207
commons-net,oracle,7,0.9,0.1,0.12572077296196316,0.4386247769182854,-0.1336930876487207
commons-net,oracle,7,0.9,0.25,0.0955666368083648,0.41086285664146843,-0.1336930876487207
commons-net,oracle,7,0.95,0.0,0.12187931600756038,0.4762775847318409,-0.038401581073070915
commons-net,oracle,7,0.95,0.05,0.12273545885242036,0.4838238288148911,-0.038401581073070915
commons-net,oracle,7,0.95,0.1,0.12193809758054054,0.48209379478699804,-0.038401581073070915
commons-net,oracle,7,0.95,0.25,0.09062172744162422,0.45517029317607477,-0.038401581073070915
commons-net,oracle,7,0.99,0.0,0.1177881136835446,0.5295593732656872,0.10446993579056323
commons-net,oracle,7,0.99,0.05,0.12091216682177056,0.5426484974619549,0.10446993579056323
commons-net,oracle,7,0.99,0.1,0.12074949119796652,0.5462543410524582,0.10446993579056323
commons-net,oracle,7,0.99,0.25,0.0967386500714818,0.5343500967857923,0.10446993579056323
commons-net,oracle,7,0.995,0.0,0.11304823517179494,0.535793773719182,0.1183089019970531
commons-net,oracle,7,0.995,0.05,0.11621804582708142,0.5495626065894701,0.1183089019970531
commons-net,oracle,7,0.995,0.1,0.1161875818301897,0.554179206513636,0.1183089019970531
commons-net,oracle,7,0.995,0.25,0.09600601573463055,0.5479763840928423,0.1183089019970531
commons-net,oracle,7,0.999,0.0,0.10645342851571532,0.5329910740912115,0.08061037438730038
commons-net,oracle,7,0.999,0.05,0.10950452475111215,0.5468921503968239,0.08061037438730038
commons-net,oracle,7,0.999,0.1,0.10946089260415663,0.551908003340509,0.08061037438730038
commons-net,oracle,7,0.999,0.25,0.09280568999905349,0.5497387076274217,0.08061037438730038
commons-net,oracle,13,0.9,0.0,0.09633326757026812,0.43294116871894894,-0.31540004506181213
commons-net,oracle,13,0.9,0.05,0.09351026830981955,0.4357865929680061,-0.31540004506181213
commons-net,oracle,13,0.9,0.1,0.09244478258244075,0.4325318760534043,-0.31540004506181213
commons-net,oracle,13,0.9,0.25,0.06273216505261675,0.4054757095157219,-0.31540004506181213
commons-net,oracle,13,0.95,0.0,0.0944783841827415,0.46693374202719534,-0.27469646184149404
commons-net,oracle,13,0.95,0.05,0.0938937268565312,0.4739886666816446,-0.27469646184149404
commons-net,oracle,13,0.95,0.1,0.09179246430707388,0.47184298525092366,-0.27469646184149404
commons-net,oracle,13,0.95,0.25,0.060399538047822436,0.4448575439729205,-0.27469646184149404
commons-net,oracle,13,0.99,0.0,0.09254481821269657,0.5181231416784977,-0.0566618097954559
commons-net,oracle,13,0.99,0.05,0.09434152435902818,0.530610924119946,-0.0566618097954559
commons-net,oracle,13,0.99,0.1,0.09299827908126476,0.5336266145974656,-0.0566618097954559
commons-net,oracle,13,0.99,0.25,0.06795009685995376,0.5207105169633056,-0.0566618097954559
commons-net,oracle,13,0.995,0.0,0.09793939622656546,0.5290904537747348,-0.013478035364370134
commons-net,oracle,13,0.995,0.05,0.10031475150069434,0.5425068116056907,-0.013478035364370134
commons-net,oracle,13,0.995,0.1,0.09967785821654739,0.5468003489426397,-0.013478035364370134
commons-net,oracle,13,0.995,0.25,0.08012091067842154,0.540384197400007,-0.013478035364370134
commons-net,oracle,13,0.999,0.0,0.1073617189634049,0.530504962828203,0.03299697948920062
commons-net,oracle,13,0.999,0.05,0.11046057507210748,0.5442753140345399,0.03299697948920062
commons-net,oracle,13,0.999,0.1,0.11072972905545518,0.5492069681758185,0.03299697948920062
commons-net,oracle,13,0.999,0.25,0.09769448862903903,0.5475268256057533,0.03299697948920062
commons-net,oracle,21,0.9,0.0,0.14068975362946068,0.476260028405177,-0.13324064057353668
commons-net,oracle,21,0.9,0.05,0.13839513347509838,0.4809139310308174,-0.13324064057353668
commons-net,oracle,21,0.9,0.1,0.13864082051036664,0.4795860125295302,-0.13324064057353668
commons-net,oracle,21,0.9,0.25,0.11186978650074385,0.456270261981223,-0.13324064057353668
commons-net,oracle,21,0.95,0.0,0.13856172301796085,0.5101561718191084,-0.035650354165370865
commons-net,oracle,21,0.95,0.05,0.1382538411650425,0.5190664370260938,-0.035650354165370865
commons-net,oracle,21,0.95,0.1,0.13730606755671826,0.518959883693093,-0.035650354165370865
commons-net,oracle,21,0.95,0.25,0.10792375733424346,0.4959740887007177,-0.035650354165370865
commons-net,oracle,21,0.99,0.0,0.1326208213810617,0.5456161868012835,0.10914167824694514
commons-net,oracle,21,0.99,0.05,0.13430883721344494,0.5591945098890597,0.10914167824694514
commons-net,oracle,21,0.99,0.1,0.13353853497820226,0.5634279132145087,0.10914167824694514
commons-net,oracle,21,0.99,0.25,0.10864841047121351,0.5514525495453845,0.10914167824694514
commons-net,oracle,21,0.995,0.0,0.1288956583691841,0.549379496068632,0.12397911003760889
commons-net,oracle,21,0.995,0.05,0.13066655093404286,0.5635174699103352,0.12397911003760889
commons-net,oracle,21,0.995,0.1,0.12999080894909526,0.5686159693761696,0.12397911003760889
commons-net,oracle,21,0.995,0.25,0.10850481130952948,0.5617316744805005,0.12397911003760889
commons-net,oracle,21,0.999,0.0,0.12445578195569267,0.545193790760648,0.09261338586463688
commons-net,oracle,21,0.999,0.05,0.12620972015746904,0.5593995277582672,0.09261338586463688
commons-net,oracle,21,0.999,0.1,0.1255599602503311,0.5648145326147654,0.09261338586463688
